,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.4540297584369861,0.4294510704583061,0.11131672819428351,0.003444880133317573,0.0017575627771064877,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4644902997468015,0.4185694347776628,0.1121932607445479,0.0031805748721249476,0.001566429858862972,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.277581594671428,0.27000040127160113,0.24342007095757703,0.17744571388906885,0.031552219210324826,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.10078204110427544,0.1390728166146002,0.3776811873802036,0.3265654413328698,0.05563441795040963,0.0001889033969269355,7.519222071460877e-05,0.0,0.0,0.0
prog_cut_5,0.10012155161750311,0.13838448198423892,0.36939842276736634,0.3254069823271039,0.0636062501072061,0.00304513647539196,3.717472118959108e-05,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.06705033979214667,0.2161121406378219,0.4739752996320702,0.22914918175374857,0.013713038184212753,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.06557800744378596,0.21592210961194744,0.47672486583749607,0.2283317632945705,0.013443253812200018,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.03474207182187961,0.10548642879067421,0.23169141122346804,0.2735191334005438,0.2652941013252084,0.08926685343822582,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0002225844870264711,0.3183853240409958,0.49855007926661904,0.1828420122053587,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0002250770578506848,0.3192220355488122,0.5044844161124751,0.176068471280862,0.0,0.0
