Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,892.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,844.0,844.0,844.0,846.0,856.0,854.0,852.0,859.0,878.0,869.0,873.0,868.0,879.0,878.0,881.0,881.0,892.0,887.0,885.0,895.0
unmatched_applicants,898.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,844.0,848.0,844.0,849.0,850.0,859.0,854.0,860.0,859.0,873.0,872.0,877.0,879.0,875.0,877.0,887.0,887.0,893.0,886.0,885.0,892.0
unmatched_applicants,902.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,847.0,844.0,844.0,850.0,847.0,852.0,856.0,859.0,863.0,869.0,877.0,876.0,877.0,879.0,876.0,886.0,887.0,889.0,885.0,895.0,884.0
unmatched_applicants,902.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,844.0,844.0,844.0,845.0,849.0,844.0,855.0,863.0,854.0,858.0,867.0,865.0,870.0,873.0,882.0,872.0,880.0,874.0,886.0,893.0,886.0,888.0,890.0
unmatched_applicants,893.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,849.0,848.0,858.0,852.0,860.0,859.0,875.0,870.0,873.0,875.0,879.0,878.0,878.0,886.0,896.0,885.0,882.0,881.0
unmatched_applicants,902.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,844.0,844.0,846.0,855.0,856.0,860.0,862.0,863.0,872.0,872.0,871.0,877.0,877.0,883.0,884.0,879.0,885.0,882.0,882.0,890.0
unmatched_applicants,893.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,852.0,844.0,846.0,852.0,857.0,854.0,857.0,864.0,872.0,872.0,866.0,876.0,883.0,877.0,876.0,878.0,887.0,881.0,878.0,884.0
unmatched_applicants,892.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,847.0,847.0,855.0,854.0,848.0,861.0,873.0,870.0,872.0,870.0,875.0,877.0,877.0,876.0,885.0,883.0,886.0,890.0,892.0
unmatched_applicants,892.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,844.0,849.0,846.0,855.0,862.0,856.0,864.0,867.0,870.0,878.0,874.0,878.0,878.0,880.0,884.0,885.0,874.0,886.0,891.0,895.0
unmatched_applicants,897.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,848.0,844.0,849.0,851.0,847.0,852.0,860.0,860.0,871.0,863.0,870.0,862.0,865.0,874.0,886.0,887.0,881.0,879.0,878.0,883.0,875.0,893.0
