Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1160.0,922.0,896.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,891.0,898.0,919.0,923.0,925.0,961.0,980.0,979.0,1003.0,1024.0,1036.0,1038.0,1044.0,1073.0,1059.0,1105.0,1114.0,1102.0,1099.0
unmatched_applicants,1157.0,916.0,896.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,905.0,909.0,916.0,941.0,966.0,978.0,998.0,1013.0,1029.0,1048.0,1036.0,1063.0,1064.0,1069.0,1090.0,1090.0,1107.0,1105.0
unmatched_applicants,1163.0,901.0,902.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,890.0,891.0,895.0,910.0,923.0,932.0,972.0,975.0,998.0,1009.0,1026.0,1020.0,1047.0,1071.0,1060.0,1069.0,1103.0,1094.0,1097.0,1105.0
unmatched_applicants,1168.0,918.0,900.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,907.0,910.0,913.0,942.0,966.0,963.0,985.0,1003.0,1021.0,1028.0,1042.0,1070.0,1067.0,1086.0,1083.0,1121.0,1089.0,1113.0
unmatched_applicants,1174.0,916.0,895.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,898.0,902.0,918.0,944.0,949.0,959.0,990.0,1003.0,1008.0,1032.0,1039.0,1051.0,1076.0,1079.0,1097.0,1102.0,1086.0,1117.0
unmatched_applicants,1172.0,906.0,901.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,894.0,918.0,933.0,926.0,956.0,990.0,976.0,1007.0,1019.0,1041.0,1053.0,1072.0,1067.0,1090.0,1094.0,1092.0,1093.0,1117.0
unmatched_applicants,1159.0,915.0,898.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,898.0,906.0,918.0,943.0,973.0,969.0,974.0,1011.0,1029.0,1026.0,1049.0,1060.0,1068.0,1085.0,1104.0,1110.0,1110.0,1103.0
unmatched_applicants,1165.0,905.0,898.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,896.0,910.0,911.0,930.0,953.0,979.0,987.0,1001.0,1031.0,1033.0,1038.0,1059.0,1080.0,1075.0,1091.0,1094.0,1095.0,1113.0
unmatched_applicants,1167.0,917.0,900.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,892.0,903.0,922.0,916.0,918.0,960.0,978.0,989.0,1018.0,1022.0,1028.0,1048.0,1059.0,1059.0,1099.0,1115.0,1095.0,1109.0,1127.0
unmatched_applicants,1165.0,909.0,892.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,907.0,901.0,935.0,932.0,943.0,978.0,991.0,999.0,1023.0,1034.0,1054.0,1053.0,1074.0,1068.0,1103.0,1082.0,1096.0,1119.0
unfilled_spots,270.0,32.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,29.0,33.0,35.0,71.0,90.0,89.0,113.0,134.0,146.0,148.0,154.0,183.0,169.0,215.0,224.0,212.0,209.0
unfilled_spots,267.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,19.0,26.0,51.0,76.0,88.0,108.0,123.0,139.0,158.0,146.0,173.0,174.0,179.0,200.0,200.0,217.0,215.0
