Parameter,0,1,2,3,4
unmatched_applicants,488.0,399.0,397.0,396.0,396.0
unmatched_applicants,486.0,400.0,396.0,397.0,396.0
unmatched_applicants,481.0,403.0,397.0,396.0,396.0
unmatched_applicants,492.0,400.0,397.0,396.0,396.0
unmatched_applicants,492.0,402.0,399.0,396.0,396.0
unmatched_applicants,488.0,400.0,398.0,396.0,396.0
unmatched_applicants,487.0,398.0,399.0,396.0,396.0
unmatched_applicants,488.0,403.0,396.0,396.0,396.0
unmatched_applicants,496.0,398.0,397.0,396.0,396.0
unmatched_applicants,482.0,400.0,396.0,396.0,396.0
unfilled_spots,92.0,3.0,1.0,0.0,0.0
unfilled_spots,90.0,4.0,0.0,1.0,0.0
unfilled_spots,85.0,7.0,1.0,0.0,0.0
unfilled_spots,96.0,4.0,1.0,0.0,0.0
unfilled_spots,96.0,6.0,3.0,0.0,0.0
unfilled_spots,92.0,4.0,2.0,0.0,0.0
unfilled_spots,91.0,2.0,3.0,0.0,0.0
unfilled_spots,92.0,7.0,0.0,0.0,0.0
unfilled_spots,100.0,2.0,1.0,0.0,0.0
unfilled_spots,86.0,4.0,0.0,0.0,0.0
reviews_per_program,169.49142857142857,171.81714285714287,171.25142857142856,170.16,166.0457142857143
reviews_per_program,172.0857142857143,174.5142857142857,171.06857142857143,169.97142857142856,160.84571428571428
reviews_per_program,172.84571428571428,173.72571428571428,171.37714285714284,172.0742857142857,160.12
reviews_per_program,167.78857142857143,170.15428571428572,171.73142857142858,170.15428571428572,166.50285714285715
reviews_per_program,171.46285714285713,168.85714285714286,173.31428571428572,175.28571428571428,165.76
reviews_per_program,171.29714285714286,170.58857142857144,170.3542857142857,172.2342857142857,162.61714285714285
reviews_per_program,170.3942857142857,170.2342857142857,172.3657142857143,170.50285714285715,162.64
reviews_per_program,174.06285714285715,174.44,169.90857142857143,171.49714285714285,165.84571428571428
reviews_per_program,170.88571428571427,174.3942857142857,172.3942857142857,175.93142857142857,165.30285714285714
reviews_per_program,169.68571428571428,172.10857142857142,172.42857142857142,169.9142857142857,168.49714285714285
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9960707269155207
pct_interview_given_signal,0.0,1.0,1.0,0.9993451211525868,0.9918958742632613
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9941060903732809
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9977897838899804
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.993860510805501
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9955795677799607
