Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,4726.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4654.0,4650.0,4652.0,4659.0,4671.0,4667.0,4677.0,4679.0,4689.0,4680.0
unmatched_applicants,4720.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4651.0,4654.0,4658.0,4666.0,4665.0,4677.0,4679.0,4680.0,4683.0
unmatched_applicants,4733.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4648.0,4649.0,4658.0,4649.0,4660.0,4659.0,4673.0,4669.0,4666.0,4680.0,4669.0,4685.0
unmatched_applicants,4723.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4650.0,4653.0,4655.0,4658.0,4669.0,4664.0,4676.0,4681.0,4696.0,4679.0
unmatched_applicants,4723.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4658.0,4655.0,4658.0,4657.0,4664.0,4671.0,4667.0,4680.0,4683.0,4689.0
unmatched_applicants,4722.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4650.0,4651.0,4653.0,4658.0,4667.0,4659.0,4663.0,4681.0,4683.0,4685.0
unmatched_applicants,4719.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4649.0,4651.0,4659.0,4660.0,4666.0,4669.0,4674.0,4686.0,4684.0,4682.0
unmatched_applicants,4719.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4653.0,4651.0,4648.0,4657.0,4657.0,4669.0,4666.0,4667.0,4682.0,4683.0,4677.0
unmatched_applicants,4719.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4649.0,4651.0,4654.0,4668.0,4667.0,4667.0,4679.0,4682.0,4681.0,4687.0
unmatched_applicants,4720.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4658.0,4655.0,4653.0,4657.0,4662.0,4658.0,4683.0,4677.0,4683.0,4682.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,11.0,23.0,19.0,29.0,31.0,41.0,32.0
unfilled_spots,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,10.0,18.0,17.0,29.0,31.0,32.0,35.0
unfilled_spots,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,12.0,11.0,25.0,21.0,18.0,32.0,21.0,37.0
unfilled_spots,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,7.0,10.0,21.0,16.0,28.0,33.0,48.0,31.0
unfilled_spots,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,9.0,16.0,23.0,19.0,32.0,35.0,41.0
unfilled_spots,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,10.0,19.0,11.0,15.0,33.0,35.0,37.0
unfilled_spots,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,11.0,12.0,18.0,21.0,26.0,38.0,36.0,34.0
unfilled_spots,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,9.0,9.0,21.0,18.0,19.0,34.0,35.0,29.0
