Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,271.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,254.0,255.0,254.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,250.0,254.0,253.0,254.0
unmatched_applicants,265.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,247.0,250.0,254.0,252.0,254.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,248.0,250.0,253.0,254.0,255.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,249.0,251.0,255.0,255.0,254.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,250.0,255.0,255.0,254.0
unmatched_applicants,271.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,255.0,254.0,254.0
unmatched_applicants,272.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,252.0,253.0,254.0,255.0
unmatched_applicants,271.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,248.0,249.0,255.0,253.0,253.0
unmatched_applicants,276.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,250.0,255.0,253.0,254.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,7.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,7.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,7.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,8.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,8.0,8.0,7.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,8.0,7.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,7.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,7.0,8.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,6.0,6.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,6.0,7.0
reviews_per_program,266.4074074074074,247.14814814814815,50.77777777777778,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.55555555555556,110.18518518518519,121.55555555555556,132.4814814814815,143.07407407407408,154.55555555555554,164.33333333333334
reviews_per_program,268.4074074074074,247.03703703703704,50.44444444444444,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.62962962962963,110.5925925925926,121.44444444444444,132.55555555555554,143.22222222222223,154.33333333333334,164.59259259259258
reviews_per_program,261.55555555555554,247.85185185185185,49.18518518518518,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.48148148148148,110.62962962962963,121.74074074074075,132.37037037037038,143.5185185185185,152.22222222222223,164.7037037037037
reviews_per_program,267.037037037037,250.8148148148148,77.74074074074075,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.62962962962963,110.70370370370371,121.18518518518519,132.2962962962963,143.11111111111111,153.66666666666666,164.03703703703704
reviews_per_program,267.1111111111111,245.74074074074073,57.370370370370374,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.62962962962963,121.70370370370371,132.74074074074073,143.59259259259258,153.22222222222223,162.59259259259258
reviews_per_program,261.51851851851853,235.85185185185185,67.88888888888889,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.62962962962963,121.66666666666667,132.33333333333334,142.96296296296296,153.8148148148148,164.14814814814815
reviews_per_program,269.2962962962963,242.85185185185185,42.03703703703704,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.66666666666667,110.44444444444444,121.70370370370371,132.55555555555554,143.7037037037037,153.44444444444446,164.40740740740742
reviews_per_program,261.44444444444446,240.14814814814815,58.407407407407405,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.22222222222223,132.14814814814815,143.77777777777777,154.0,164.40740740740742
reviews_per_program,266.14814814814815,245.1851851851852,50.925925925925924,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.62962962962963,110.70370370370371,121.77777777777777,132.59259259259258,142.8148148148148,154.11111111111111,164.85185185185185
