Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1237.0,734.0,716.0,696.0,685.0,685.0,685.0,685.0,685.0,689.0,693.0,714.0,730.0,783.0,829.0,840.0,865.0,932.0,956.0,954.0,1005.0,1038.0,1046.0,1077.0,1092.0,1089.0
unmatched_applicants,1243.0,707.0,717.0,698.0,685.0,685.0,685.0,685.0,685.0,687.0,692.0,731.0,734.0,768.0,826.0,850.0,889.0,921.0,952.0,980.0,1005.0,1054.0,1049.0,1046.0,1119.0,1113.0
unmatched_applicants,1249.0,724.0,716.0,700.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,728.0,729.0,762.0,824.0,853.0,878.0,905.0,936.0,975.0,1000.0,1035.0,1050.0,1060.0,1092.0,1114.0
unmatched_applicants,1241.0,723.0,704.0,703.0,685.0,685.0,685.0,685.0,685.0,688.0,695.0,712.0,719.0,776.0,833.0,854.0,885.0,914.0,952.0,978.0,1006.0,1031.0,1049.0,1069.0,1092.0,1099.0
unmatched_applicants,1238.0,737.0,711.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,707.0,719.0,759.0,808.0,873.0,884.0,910.0,964.0,976.0,1029.0,1041.0,1049.0,1063.0,1101.0,1097.0
unmatched_applicants,1231.0,724.0,706.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,705.0,730.0,789.0,813.0,843.0,887.0,918.0,966.0,974.0,1010.0,1036.0,1059.0,1052.0,1101.0,1101.0
unmatched_applicants,1239.0,722.0,710.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,719.0,755.0,762.0,813.0,844.0,853.0,908.0,964.0,975.0,1014.0,1010.0,1048.0,1068.0,1100.0,1110.0
unmatched_applicants,1249.0,724.0,718.0,700.0,685.0,685.0,685.0,685.0,685.0,687.0,691.0,714.0,720.0,780.0,808.0,854.0,879.0,932.0,930.0,981.0,993.0,1047.0,1041.0,1066.0,1099.0,1101.0
unmatched_applicants,1222.0,729.0,704.0,704.0,685.0,685.0,685.0,685.0,685.0,685.0,696.0,714.0,711.0,772.0,831.0,856.0,891.0,936.0,958.0,983.0,1035.0,1043.0,1057.0,1071.0,1097.0,1109.0
unmatched_applicants,1222.0,724.0,702.0,708.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,709.0,734.0,770.0,827.0,854.0,874.0,913.0,956.0,968.0,1000.0,1041.0,1069.0,1087.0,1106.0,1103.0
unfilled_spots,552.0,49.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,29.0,45.0,98.0,144.0,155.0,180.0,247.0,271.0,269.0,320.0,353.0,361.0,392.0,407.0,404.0
unfilled_spots,558.0,22.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,46.0,49.0,83.0,141.0,165.0,204.0,236.0,267.0,295.0,320.0,369.0,364.0,361.0,434.0,428.0
unfilled_spots,564.0,39.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,44.0,77.0,139.0,168.0,193.0,220.0,251.0,290.0,315.0,350.0,365.0,375.0,407.0,429.0
unfilled_spots,556.0,38.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,27.0,34.0,91.0,148.0,169.0,200.0,229.0,267.0,293.0,321.0,346.0,364.0,384.0,407.0,414.0
unfilled_spots,553.0,52.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,34.0,74.0,123.0,188.0,199.0,225.0,279.0,291.0,344.0,356.0,364.0,378.0,416.0,412.0
unfilled_spots,546.0,39.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,45.0,104.0,128.0,158.0,202.0,233.0,281.0,289.0,325.0,351.0,374.0,367.0,416.0,416.0
unfilled_spots,554.0,37.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,70.0,77.0,128.0,159.0,168.0,223.0,279.0,290.0,329.0,325.0,363.0,383.0,415.0,425.0
unfilled_spots,564.0,39.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,29.0,35.0,95.0,123.0,169.0,194.0,247.0,245.0,296.0,308.0,362.0,356.0,381.0,414.0,416.0
unfilled_spots,537.0,44.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,26.0,87.0,146.0,171.0,206.0,251.0,273.0,298.0,350.0,358.0,372.0,386.0,412.0,424.0
unfilled_spots,537.0,39.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,49.0,85.0,142.0,169.0,189.0,228.0,271.0,283.0,315.0,356.0,384.0,402.0,421.0,418.0
reviews_per_program,378.708904109589,381.32876712328766,380.65410958904107,382.3150684931507,377.90410958904107,379.22945205479454,366.40410958904107,281.8972602739726,165.19520547945206,116.47945205479452,128.37671232876713,141.12671232876713,153.8664383561644,166.17465753424656,178.67465753424656,190.52739726027397,202.79794520547946,214.24657534246575,225.79109589041096,237.3972602739726,247.34931506849315,256.791095890411,267.63013698630135,276.50342465753425,286.3321917808219,294.27054794520546
reviews_per_program,378.527397260274,379.97945205479454,381.02054794520546,379.3664383561644,383.3835616438356,377.972602739726,361.05479452054794,273.55479452054794,163.71575342465752,122.76712328767124,129.2876712328767,141.03424657534248,153.65753424657535,166.16780821917808,178.66438356164383,190.81506849315068,202.6027397260274,214.17808219178082,225.82534246575344,236.84931506849315,247.55479452054794,258.4760273972603,266.7191780821918,276.3527397260274,285.4931506849315,293.5
reviews_per_program,377.27054794520546,377.2191780821918,381.5821917808219,376.9178082191781,380.28767123287673,377.1575342465753,368.1472602739726,292.1917808219178,162.75,120.92123287671232,128.40753424657535,141.16780821917808,153.8835616438356,166.19520547945206,178.63698630136986,190.67465753424656,202.5513698630137,214.64383561643837,225.73972602739727,237.71575342465752,247.77397260273972,257.5582191780822,268.2157534246575,276.5753424657534,285.8321917808219,294.95205479452056
reviews_per_program,379.1609589041096,379.2431506849315,380.76027397260276,379.95205479452056,383.25342465753425,380.5308219178082,368.88698630136986,283.60616438356163,165.42808219178082,121.99657534246575,130.21917808219177,141.10616438356163,153.84246575342465,166.18493150684932,178.6095890410959,190.77397260273972,202.93835616438355,214.54109589041096,226.28424657534248,237.52397260273972,248.32876712328766,257.736301369863,267.29794520547944,276.31849315068496,286.86301369863014,293.3493150684931
reviews_per_program,375.8253424657534,386.24657534246575,378.1027397260274,378.8664383561644,379.90410958904107,375.63013698630135,364.8732876712329,279.0,166.95890410958904,123.10616438356165,128.3458904109589,141.15753424657535,153.7705479452055,166.43493150684932,178.56849315068493,191.08904109589042,202.55479452054794,214.23287671232876,226.02739726027397,237.18835616438355,247.54794520547946,258.7157534246575,268.1267123287671,277.91438356164383,285.63698630136986,293.50342465753425
reviews_per_program,382.1986301369863,379.5171232876712,378.72945205479454,379.11986301369865,378.958904109589,378.13013698630135,358.96232876712327,282.5171232876712,159.37671232876713,123.64041095890411,129.2054794520548,141.07191780821918,153.80479452054794,166.23972602739727,178.74657534246575,191.0,202.8664383561644,214.763698630137,226.1335616438356,237.36301369863014,247.32534246575344,257.722602739726,267.6917808219178,276.291095890411,286.027397260274,293.9075342465753
reviews_per_program,378.9828767123288,378.0890410958904,379.20205479452056,378.3493150684931,381.48972602739724,378.18835616438355,367.5068493150685,273.92123287671234,164.93150684931507,122.12671232876713,128.4041095890411,141.06506849315068,153.76027397260273,166.21575342465752,178.5068493150685,191.1027397260274,202.78082191780823,214.29109589041096,226.47602739726028,236.79794520547946,247.9486301369863,257.31849315068496,268.0513698630137,277.0993150684931,285.6335616438356,294.4246575342466
