Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,205.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,176.0,177.0,175.0,178.0,180.0,179.0,181.0,182.0,182.0,185.0,187.0,190.0,187.0
unmatched_applicants,206.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,175.0,175.0,175.0,177.0,181.0,183.0,181.0,185.0,180.0,187.0,181.0,184.0,191.0
unmatched_applicants,204.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,176.0,177.0,175.0,182.0,179.0,180.0,183.0,182.0,182.0,184.0,185.0,184.0
unmatched_applicants,206.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,178.0,178.0,176.0,181.0,182.0,180.0,186.0,183.0,186.0,183.0,181.0,191.0
unmatched_applicants,212.0,175.0,176.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,176.0,175.0,175.0,183.0,176.0,176.0,181.0,180.0,184.0,185.0,185.0,190.0,188.0
unmatched_applicants,205.0,175.0,177.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,177.0,176.0,183.0,176.0,180.0,182.0,181.0,186.0,184.0,187.0,186.0,186.0
unmatched_applicants,208.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,175.0,175.0,179.0,177.0,177.0,181.0,179.0,185.0,184.0,184.0,187.0,186.0,189.0
unmatched_applicants,204.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,179.0,179.0,183.0,183.0,182.0,184.0,190.0,185.0,186.0
unmatched_applicants,211.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,178.0,177.0,179.0,177.0,178.0,180.0,176.0,183.0,187.0,189.0,187.0,193.0
unmatched_applicants,213.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,175.0,178.0,176.0,178.0,179.0,180.0,178.0,185.0,186.0,183.0,185.0,188.0,191.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,4.0,6.0,7.0,7.0,10.0,12.0,15.0,12.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,10.0,5.0,12.0,6.0,9.0,16.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,4.0,5.0,8.0,7.0,7.0,9.0,10.0,9.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,7.0,5.0,11.0,8.0,11.0,8.0,6.0,16.0
unfilled_spots,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,6.0,5.0,9.0,10.0,10.0,15.0,13.0
unfilled_spots,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0,5.0,7.0,6.0,11.0,9.0,12.0,11.0,11.0
unfilled_spots,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,6.0,4.0,10.0,9.0,9.0,12.0,11.0,14.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,8.0,8.0,7.0,9.0,15.0,10.0,11.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,5.0,1.0,8.0,12.0,14.0,12.0,18.0
unfilled_spots,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,5.0,3.0,10.0,11.0,8.0,10.0,13.0,16.0
reviews_per_program,128.5054945054945,128.28571428571428,128.83516483516485,126.42857142857143,129.43956043956044,110.83516483516483,85.61538461538461,74.02197802197803,54.68131868131868,50.48351648351648,47.46153846153846,48.857142857142854,52.08791208791209,56.48351648351648,60.494505494505496,64.73626373626374,68.62637362637362,72.85714285714286,76.62637362637362,80.0,83.41758241758242,86.78021978021978,90.02197802197803,93.47252747252747,96.53846153846153
reviews_per_program,127.54945054945055,131.2087912087912,128.98901098901098,133.02197802197801,125.31868131868131,106.79120879120879,89.23076923076923,75.23076923076923,56.23076923076923,50.20879120879121,46.879120879120876,47.81318681318681,52.824175824175825,56.26373626373626,60.38461538461539,64.38461538461539,68.25274725274726,72.75824175824175,76.3956043956044,80.49450549450549,83.76923076923077,86.63736263736264,90.93406593406593,93.78021978021978,96.4065934065934
reviews_per_program,129.82417582417582,126.48351648351648,129.06593406593407,131.43956043956044,132.3956043956044,101.89010989010988,86.50549450549451,72.14285714285714,59.13186813186813,49.75824175824176,48.68131868131868,48.97802197802198,51.79120879120879,56.34065934065934,60.48351648351648,64.49450549450549,68.74725274725274,72.78021978021978,76.51648351648352,79.8021978021978,84.24175824175825,88.17582417582418,90.57142857142857,92.98901098901099,96.7032967032967
reviews_per_program,125.2967032967033,125.16483516483517,128.28571428571428,128.62637362637363,120.36263736263736,110.13186813186813,90.02197802197803,71.56043956043956,60.67032967032967,45.395604395604394,45.010989010989015,47.747252747252745,52.15384615384615,56.38461538461539,60.472527472527474,64.63736263736264,68.42857142857143,72.82417582417582,76.61538461538461,79.94505494505495,83.14285714285714,87.6043956043956,90.82417582417582,95.0,96.87912087912088
reviews_per_program,130.56043956043956,126.16483516483517,127.8021978021978,127.72527472527473,123.23076923076923,107.61538461538461,90.58241758241758,71.6043956043956,60.31868131868132,54.362637362637365,46.989010989010985,47.73626373626374,51.97802197802198,56.13186813186813,60.417582417582416,64.18681318681318,68.72527472527473,72.56043956043956,76.41758241758242,80.23076923076923,84.35164835164835,86.84615384615384,90.54945054945055,94.97802197802197,95.74725274725274
reviews_per_program,127.27472527472527,125.47252747252747,126.68131868131869,127.8021978021978,124.43956043956044,110.0989010989011,83.42857142857143,76.01098901098901,61.54945054945055,47.84615384615385,48.78021978021978,47.75824175824176,53.16483516483517,56.23076923076923,60.604395604395606,64.53846153846153,68.54945054945055,72.7032967032967,76.72527472527473,80.52747252747253,83.41758241758242,87.16483516483517,90.76923076923077,93.64835164835165,96.49450549450549
reviews_per_program,125.92307692307692,125.92307692307692,125.04395604395604,128.53846153846155,127.6923076923077,106.13186813186813,88.0989010989011,70.9010989010989,55.30769230769231,52.76923076923077,47.97802197802198,47.79120879120879,52.10989010989011,56.285714285714285,60.40659340659341,64.5934065934066,68.83516483516483,72.82417582417582,75.94505494505495,79.78021978021978,84.8021978021978,87.72527472527473,90.92307692307692,93.53846153846153,97.38461538461539
reviews_per_program,128.6153846153846,127.21978021978022,128.6153846153846,126.37362637362638,123.73626373626374,103.58241758241758,91.0,71.91208791208791,57.23076923076923,49.21978021978022,49.43956043956044,50.043956043956044,52.010989010989015,56.32967032967033,60.46153846153846,64.94505494505495,68.63736263736264,72.36263736263736,76.4065934065934,80.3956043956044,84.14285714285714,87.6043956043956,90.87912087912088,93.41758241758242,96.8021978021978
reviews_per_program,129.76923076923077,129.27472527472528,128.05494505494505,132.36263736263737,124.86813186813187,102.14285714285714,87.26373626373626,66.15384615384616,60.494505494505496,49.43956043956044,46.494505494505496,47.8021978021978,52.05494505494506,56.32967032967033,60.362637362637365,64.52747252747253,68.93406593406593,72.63736263736264,75.97802197802197,80.43956043956044,84.02197802197803,87.51648351648352,90.74725274725274,94.04395604395604,96.41758241758242
reviews_per_program,131.37362637362637,131.35164835164835,129.41758241758242,129.64835164835165,119.57142857142857,108.23076923076923,90.63736263736264,68.96703296703296,57.27472527472528,46.989010989010985,45.73626373626374,48.54945054945055,51.934065934065934,56.27472527472528,60.604395604395606,64.83516483516483,68.26373626373626,72.10989010989012,77.15384615384616,79.54945054945055,84.37362637362638,87.54945054945055,90.6043956043956,93.27472527472527,96.67032967032966
