Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,3628.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3527.0,3540.0,3539.0,3554.0,3550.0,3572.0,3561.0,3588.0,3580.0,3579.0,3591.0
unmatched_applicants,3625.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3539.0,3536.0,3540.0,3553.0,3565.0,3567.0,3568.0,3588.0,3587.0,3603.0
unmatched_applicants,3640.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3530.0,3525.0,3534.0,3543.0,3550.0,3564.0,3572.0,3569.0,3580.0,3589.0,3586.0
unmatched_applicants,3628.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3525.0,3534.0,3529.0,3548.0,3553.0,3548.0,3582.0,3572.0,3576.0,3578.0,3605.0
unmatched_applicants,3639.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3520.0,3528.0,3537.0,3544.0,3549.0,3554.0,3561.0,3574.0,3573.0,3591.0,3575.0,3592.0
unmatched_applicants,3624.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3525.0,3548.0,3546.0,3570.0,3563.0,3573.0,3564.0,3593.0,3588.0,3593.0
unmatched_applicants,3631.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3520.0,3530.0,3520.0,3539.0,3545.0,3557.0,3554.0,3571.0,3567.0,3588.0,3580.0,3580.0
unmatched_applicants,3626.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3531.0,3532.0,3538.0,3540.0,3555.0,3550.0,3571.0,3582.0,3577.0,3595.0,3575.0
unmatched_applicants,3643.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3523.0,3529.0,3532.0,3539.0,3550.0,3547.0,3557.0,3571.0,3561.0,3586.0,3587.0,3591.0
unmatched_applicants,3645.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3520.0,3520.0,3522.0,3532.0,3535.0,3535.0,3551.0,3556.0,3558.0,3556.0,3578.0,3589.0,3579.0,3589.0
unfilled_spots,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,20.0,19.0,34.0,30.0,52.0,41.0,68.0,60.0,59.0,71.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,16.0,20.0,33.0,45.0,47.0,48.0,68.0,67.0,83.0
unfilled_spots,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,5.0,14.0,23.0,30.0,44.0,52.0,49.0,60.0,69.0,66.0
unfilled_spots,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,9.0,28.0,33.0,28.0,62.0,52.0,56.0,58.0,85.0
unfilled_spots,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,17.0,24.0,29.0,34.0,41.0,54.0,53.0,71.0,55.0,72.0
unfilled_spots,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,28.0,26.0,50.0,43.0,53.0,44.0,73.0,68.0,73.0
unfilled_spots,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,19.0,25.0,37.0,34.0,51.0,47.0,68.0,60.0,60.0
