Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,886.0,586.0,574.0,570.0,564.0,564.0,564.0,564.0,566.0,571.0,587.0,612.0,619.0,629.0,663.0,662.0,679.0,709.0,706.0,730.0,740.0,757.0,761.0,764.0
unmatched_applicants,873.0,592.0,569.0,568.0,564.0,564.0,565.0,566.0,565.0,569.0,589.0,594.0,619.0,634.0,650.0,678.0,696.0,695.0,720.0,720.0,743.0,761.0,761.0,751.0
unmatched_applicants,910.0,584.0,576.0,567.0,564.0,564.0,564.0,576.0,567.0,576.0,579.0,606.0,620.0,628.0,653.0,670.0,697.0,704.0,704.0,716.0,727.0,746.0,757.0,763.0
unmatched_applicants,884.0,593.0,579.0,565.0,564.0,564.0,564.0,567.0,565.0,571.0,592.0,599.0,615.0,635.0,658.0,658.0,703.0,691.0,710.0,724.0,741.0,760.0,743.0,761.0
unmatched_applicants,897.0,591.0,585.0,575.0,564.0,564.0,564.0,564.0,564.0,580.0,597.0,613.0,605.0,632.0,653.0,675.0,692.0,711.0,721.0,722.0,744.0,742.0,762.0,759.0
unmatched_applicants,877.0,588.0,575.0,570.0,564.0,564.0,564.0,567.0,566.0,571.0,600.0,605.0,615.0,636.0,657.0,679.0,682.0,720.0,710.0,725.0,752.0,756.0,768.0,773.0
unmatched_applicants,891.0,586.0,580.0,576.0,564.0,564.0,564.0,564.0,564.0,571.0,595.0,611.0,615.0,628.0,653.0,670.0,681.0,695.0,711.0,729.0,750.0,755.0,759.0,766.0
unmatched_applicants,892.0,586.0,569.0,569.0,564.0,564.0,564.0,564.0,568.0,581.0,573.0,600.0,620.0,632.0,661.0,677.0,687.0,700.0,708.0,717.0,736.0,763.0,762.0,761.0
unmatched_applicants,900.0,586.0,573.0,571.0,564.0,564.0,564.0,564.0,569.0,574.0,599.0,609.0,616.0,641.0,653.0,662.0,690.0,696.0,711.0,719.0,751.0,745.0,756.0,768.0
unmatched_applicants,883.0,592.0,577.0,567.0,564.0,564.0,564.0,564.0,564.0,582.0,597.0,590.0,604.0,628.0,657.0,687.0,681.0,704.0,710.0,716.0,756.0,752.0,763.0,761.0
unfilled_spots,322.0,22.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,23.0,48.0,55.0,65.0,99.0,98.0,115.0,145.0,142.0,166.0,176.0,193.0,197.0,200.0
unfilled_spots,309.0,28.0,5.0,4.0,0.0,0.0,1.0,2.0,1.0,5.0,25.0,30.0,55.0,70.0,86.0,114.0,132.0,131.0,156.0,156.0,179.0,197.0,197.0,187.0
unfilled_spots,346.0,20.0,12.0,3.0,0.0,0.0,0.0,12.0,3.0,12.0,15.0,42.0,56.0,64.0,89.0,106.0,133.0,140.0,140.0,152.0,163.0,182.0,193.0,199.0
unfilled_spots,320.0,29.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,28.0,35.0,51.0,71.0,94.0,94.0,139.0,127.0,146.0,160.0,177.0,196.0,179.0,197.0
unfilled_spots,333.0,27.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,49.0,41.0,68.0,89.0,111.0,128.0,147.0,157.0,158.0,180.0,178.0,198.0,195.0
unfilled_spots,313.0,24.0,11.0,6.0,0.0,0.0,0.0,3.0,2.0,7.0,36.0,41.0,51.0,72.0,93.0,115.0,118.0,156.0,146.0,161.0,188.0,192.0,204.0,209.0
unfilled_spots,327.0,22.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,47.0,51.0,64.0,89.0,106.0,117.0,131.0,147.0,165.0,186.0,191.0,195.0,202.0
unfilled_spots,328.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,17.0,9.0,36.0,56.0,68.0,97.0,113.0,123.0,136.0,144.0,153.0,172.0,199.0,198.0,197.0
unfilled_spots,336.0,22.0,9.0,7.0,0.0,0.0,0.0,0.0,5.0,10.0,35.0,45.0,52.0,77.0,89.0,98.0,126.0,132.0,147.0,155.0,187.0,181.0,192.0,204.0
unfilled_spots,319.0,28.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,26.0,40.0,64.0,93.0,123.0,117.0,140.0,146.0,152.0,192.0,188.0,199.0,197.0
reviews_per_program,214.90847457627117,215.67796610169492,216.38983050847457,213.32881355932204,213.86779661016948,179.01016949152543,124.2406779661017,72.68135593220339,66.42033898305085,66.08813559322034,72.8271186440678,80.04406779661016,87.16949152542372,94.2135593220339,101.30508474576271,108.17966101694915,115.10508474576271,121.85762711864406,128.0135593220339,134.4915254237288,140.75254237288135,147.01016949152543,151.6406779661017,156.73559322033898
reviews_per_program,216.8406779661017,216.23389830508475,214.27796610169491,212.13220338983052,209.76949152542372,182.75254237288135,121.56610169491526,70.96949152542373,61.51186440677966,65.5864406779661,72.8271186440678,80.07118644067796,87.2677966101695,94.28474576271186,101.34576271186441,108.30169491525423,115.14237288135594,121.76949152542373,128.39661016949154,134.36949152542374,140.1593220338983,146.40338983050847,152.19322033898305,156.65762711864406
reviews_per_program,215.62372881355932,214.31525423728814,213.48474576271187,215.24406779661018,210.135593220339,181.74576271186442,119.39322033898306,74.34915254237288,63.14915254237288,65.59661016949153,73.2406779661017,80.03389830508475,87.32881355932203,94.33898305084746,101.10847457627119,107.95254237288135,115.06101694915255,121.66101694915254,128.3457627118644,134.12542372881356,140.81694915254238,146.74915254237288,151.8,157.20338983050848
reviews_per_program,215.6949152542373,216.73220338983052,213.8135593220339,212.22372881355932,209.71186440677965,183.96271186440677,119.09491525423729,72.23389830508475,62.59322033898305,65.59661016949153,72.8406779661017,80.0135593220339,87.10847457627119,94.26440677966102,101.39661016949152,108.09152542372881,115.16610169491526,121.67118644067797,127.99322033898305,134.73220338983052,140.80677966101695,146.1491525423729,152.3728813559322,156.4779661016949
reviews_per_program,214.73559322033898,215.27796610169491,213.93898305084747,215.51186440677967,211.5084745762712,183.22033898305085,122.30169491525423,76.14237288135594,62.68813559322034,65.59322033898304,72.82033898305085,80.03389830508475,87.2135593220339,94.27796610169491,101.52542372881356,108.23050847457627,114.95593220338984,121.52542372881356,128.33898305084745,134.21694915254238,140.61016949152543,145.71864406779662,151.9050847457627,157.3050847457627
reviews_per_program,216.13898305084746,214.07796610169493,217.05084745762713,215.71864406779662,213.4406779661017,177.21694915254238,117.74237288135593,78.90169491525424,62.708474576271186,66.08813559322034,72.84406779661018,80.03389830508475,87.24406779661017,94.30508474576271,101.27118644067797,108.25762711864407,115.08474576271186,121.43389830508474,127.86440677966101,135.08813559322033,140.51525423728813,146.4949152542373,152.16949152542372,156.61694915254236
reviews_per_program,215.93898305084747,216.54237288135593,214.3457627118644,215.73220338983052,209.3864406779661,183.23389830508475,111.63389830508474,75.55254237288136,62.58983050847458,65.59322033898304,72.84745762711864,80.07457627118644,87.12203389830509,94.4271186440678,101.44745762711864,108.12542372881356,115.17966101694915,122.12881355932204,128.1593220338983,134.48813559322033,140.6271186440678,146.09152542372883,151.74576271186442,157.08474576271186
reviews_per_program,214.65084745762712,216.6406779661017,214.25762711864408,211.2,211.9186440677966,180.02372881355933,121.14915254237287,75.18983050847457,63.85762711864407,66.64067796610169,72.82033898305085,80.07457627118644,87.22372881355932,94.35254237288136,101.4135593220339,108.40338983050847,115.1457627118644,121.47457627118644,128.18983050847459,134.91525423728814,140.1627118644068,146.75932203389831,152.13898305084746,156.93559322033897
reviews_per_program,216.2915254237288,217.9322033898305,215.71525423728812,213.0135593220339,217.25762711864408,180.5457627118644,116.53559322033898,69.90847457627119,63.28813559322034,65.57966101694915,73.25762711864407,80.03389830508475,87.21016949152542,94.24406779661017,101.30169491525423,108.33220338983051,115.11186440677966,121.71525423728814,128.1593220338983,134.88135593220338,140.05084745762713,146.46101694915254,151.9050847457627,157.35254237288135
reviews_per_program,214.7728813559322,215.68813559322035,213.47118644067797,215.73220338983052,211.66440677966102,174.06440677966103,116.84406779661018,78.96271186440678,60.85423728813559,66.05762711864406,72.86101694915254,80.0542372881356,87.19661016949152,94.23050847457627,101.26101694915255,108.19661016949152,115.28474576271186,121.78305084745763,128.54237288135593,134.5186440677966,140.18983050847459,146.6677966101695,151.6949152542373,157.94237288135594
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980241748024175,0.9788935378893537,0.9211219587788625,0.832724373878961,0.7347591096646714,0.6563259397135619,0.5909514056972631,0.5376699275822641,0.493719618899475,0.4568056704925701,0.4248285092855948,0.3978316046752107,0.37389562963835554,0.35317681094914877,0.3361931998728948,0.32,0.30576561822648235,0.2927504150525733,0.28381097152054363,0.27458528883794364
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9984890748489075,0.9847512784751279,0.9211933359163115,0.8343517534537725,0.7369644829390223,0.6561918544552409,0.5909514056972631,0.5374878286270691,0.49316345556246116,0.4564607751492054,0.4246579924407131,0.39738332968168016,0.3737745458827686,0.3534324369467179,0.3351902209784302,0.3202906228714145,0.30705976249788375,0.293963740767325,0.2827805866761699,0.27472194573073094
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996513249651325,0.9818688981868898,0.9225166589183326,0.8316950053134963,0.7358874484041625,0.6560901245413674,0.5909323651259135,0.5377382465057179,0.49281888052169864,0.456198347107438,0.4256546082408556,0.39866859260189663,0.37403882980290487,0.3537475619949847,0.33532301516031904,0.32087345515202065,0.3056257673142197,0.29327111870827655,0.2835130970724191,0.27376819407008085
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9989539748953975,0.9811250581125058,0.9201022938623683,0.8308979808714134,0.735918153810382,0.6560901245413674,0.5908413998510796,0.5378749364514489,0.49406545511149164,0.45655926352128884,0.42444503878042256,0.3981559883338037,0.3736975334079002,0.3537179951522581,0.3362466232321627,0.3194283701504554,0.30564784053156147,0.29447511249246183,0.2824471635150167,0.2750373692077728
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9987215248721525,0.9789865178986518,0.9244537424453743,0.8300119569549621,0.7368635201116019,0.656124031007752,0.5910064239828694,0.5377382465057179,0.49347014925373134,0.45649359988494176,0.423906510851419,0.3976447005762967,0.3743807501769285,0.35414225941422595,0.3353407290015848,0.32065464464312776,0.3060752169720347,0.2953451043338684,0.2833169686691065,0.27359120784398233
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998837749883775,0.9783356578335658,0.9246087091275376,0.8291160257687454,0.7359423155201489,0.6563598759048604,0.5908139047884965,0.5377382465057179,0.4932975871313673,0.4563623292595255,0.42497071129707115,0.3975450901803607,0.3739617083946981,0.3544091784607654,0.33658536585365856,0.318586735590073,0.3062819646820419,0.29378008145131435,0.28282468255736243,0.27479329899138566
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9987215248721525,0.9843793584379359,0.9225046497210168,0.8325695689712426,0.7364566379911649,0.656124031007752,0.5907864122847836,0.5374650749301498,0.4939885607563908,0.45577254451464677,0.4242322985932436,0.3980311628052795,0.37365354052622285,0.3523925835461308,0.3358108286825191,0.3200080657357463,0.30603832710618295,0.2945912708541198,0.28361443091701105,0.27397496763055673
pct_interview_given_signal,0.0,1.0,1.0,0.9998450333178367,0.9998837749883775,0.9801952580195258,0.9242154203796978,0.8312516609088493,0.7358446692245088,0.6558156358187361,0.5910064239828694,0.5374650749301498,0.49341261513349655,0.456132787238629,0.42437410168131834,0.3970105381656712,0.37376354215732455,0.3542904981163667,0.3357309075523588,0.31899497487437184,0.30705233626777595,0.29325079687716543,0.2828813974733183,0.27423535510627267
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99907019990702,0.9793584379358438,0.9245253777605579,0.8344291691572027,0.7361934658760609,0.6562596919259795,0.5907948622486969,0.5377382465057179,0.49348933027558595,0.45665779440328036,0.4248427252041226,0.39727141873709243,0.3738736085752989,0.35358992925973376,0.3358108286825191,0.3190751445086705,0.3072975916737262,0.29384807665602,0.2833169686691065,0.2735086925612357
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99860529986053,0.9816829381682938,0.9204959318093762,0.8279962795641775,0.7370684644891317,0.6559173126614987,0.5906764678514934,0.5376016260162602,0.49356606927652297,0.4567235052881502,0.42501339046598824,0.39776928378971116,0.373312946572966,0.353393085787452,0.3348101265822785,0.3199354887483305,0.3069929393558371,0.2934337948089768,0.2837094972067039,0.2724872834975211
pct_interview_given_nosignal,0.20025868323921892,0.17153593389075056,0.1409974299968085,0.11053665964340728,0.07363139503628707,0.04064872972719603,0.01577970901279172,0.003297626118837433,0.0011363149093092063,4.5316536003987856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19847423711855927,0.17107952886206562,0.14248854184349008,0.11123187114706197,0.07499086591158202,0.04024779640924648,0.0159265172570122,0.0027722608407811985,0.00039221667792473797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19959439701928972,0.17266505108724128,0.14305678642034222,0.1094418343734661,0.07518589920132195,0.040482146918353425,0.01572264458862397,0.003580688973947401,0.0008254947537636043,0.0,2.3495688541152697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19952852428099954,0.17067249332362225,0.14282068296666836,0.11117838761953948,0.07548315847598012,0.0399396434492651,0.016478125938532387,0.003814211011996309,0.0007787488102448733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2004199093879742,0.1718658321924506,0.1427308280904608,0.10929047844125833,0.07519747814453018,0.040840557859027515,0.015139221468009736,0.004021125915256271,0.00040858457700744056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19911858346010886,0.17286318481361268,0.14053710152692206,0.10917389479574706,0.07505409469321891,0.041027383041763385,0.015077561505780062,0.0042933230725612104,0.0008734387282732116,4.43301711144605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1993030046152397,0.17082732589220626,0.1424401832682844,0.10916625865566203,0.07590978890307302,0.03959448042804844,0.015593313776062689,0.003350574832994786,0.000563856780377784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20049903666971985,0.1707471096861945,0.14250305581963874,0.1113985477511552,0.07488656323185011,0.04075223248070228,0.015247348071775553,0.003810944037115281,0.0008160109946744546,9.196036508264938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
