Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,4078.0,3312.0,3312.0,3312.0,3312.0,3315.0,3343.0,3385.0,3383.0,3421.0,3445.0,3477.0,3517.0,3545.0,3546.0,3556.0,3624.0,3626.0,3654.0,3641.0,3757.0,3742.0
unmatched_applicants,4073.0,3312.0,3312.0,3312.0,3312.0,3317.0,3344.0,3381.0,3390.0,3423.0,3451.0,3479.0,3520.0,3527.0,3557.0,3556.0,3639.0,3642.0,3647.0,3667.0,3735.0,3751.0
unmatched_applicants,4082.0,3312.0,3312.0,3312.0,3312.0,3320.0,3326.0,3378.0,3376.0,3412.0,3454.0,3465.0,3506.0,3532.0,3558.0,3566.0,3636.0,3644.0,3638.0,3657.0,3759.0,3767.0
unmatched_applicants,4083.0,3312.0,3312.0,3312.0,3312.0,3320.0,3348.0,3376.0,3382.0,3403.0,3457.0,3470.0,3509.0,3543.0,3550.0,3577.0,3630.0,3644.0,3648.0,3645.0,3749.0,3749.0
unmatched_applicants,4058.0,3312.0,3312.0,3315.0,3312.0,3318.0,3337.0,3375.0,3380.0,3433.0,3447.0,3482.0,3510.0,3526.0,3544.0,3557.0,3636.0,3644.0,3654.0,3647.0,3751.0,3763.0
unmatched_applicants,4098.0,3312.0,3312.0,3316.0,3312.0,3314.0,3336.0,3369.0,3388.0,3404.0,3455.0,3490.0,3515.0,3524.0,3565.0,3557.0,3632.0,3642.0,3635.0,3657.0,3759.0,3741.0
unmatched_applicants,4053.0,3312.0,3312.0,3312.0,3312.0,3317.0,3340.0,3365.0,3382.0,3420.0,3451.0,3485.0,3527.0,3540.0,3537.0,3556.0,3640.0,3625.0,3648.0,3646.0,3763.0,3731.0
unmatched_applicants,4082.0,3312.0,3312.0,3312.0,3312.0,3317.0,3336.0,3375.0,3381.0,3412.0,3460.0,3477.0,3523.0,3516.0,3551.0,3562.0,3616.0,3643.0,3644.0,3650.0,3755.0,3774.0
unmatched_applicants,4080.0,3312.0,3312.0,3312.0,3312.0,3321.0,3338.0,3375.0,3373.0,3421.0,3446.0,3477.0,3521.0,3526.0,3560.0,3564.0,3642.0,3643.0,3652.0,3650.0,3758.0,3752.0
unmatched_applicants,4054.0,3312.0,3312.0,3312.0,3312.0,3322.0,3355.0,3378.0,3382.0,3418.0,3444.0,3482.0,3503.0,3546.0,3547.0,3556.0,3644.0,3647.0,3652.0,3646.0,3768.0,3773.0
unfilled_spots,766.0,0.0,0.0,0.0,0.0,3.0,31.0,73.0,71.0,109.0,133.0,165.0,205.0,233.0,234.0,244.0,312.0,314.0,342.0,329.0,445.0,430.0
unfilled_spots,761.0,0.0,0.0,0.0,0.0,5.0,32.0,69.0,78.0,111.0,139.0,167.0,208.0,215.0,245.0,244.0,327.0,330.0,335.0,355.0,423.0,439.0
unfilled_spots,770.0,0.0,0.0,0.0,0.0,8.0,14.0,66.0,64.0,100.0,142.0,153.0,194.0,220.0,246.0,254.0,324.0,332.0,326.0,345.0,447.0,455.0
unfilled_spots,771.0,0.0,0.0,0.0,0.0,8.0,36.0,64.0,70.0,91.0,145.0,158.0,197.0,231.0,238.0,265.0,318.0,332.0,336.0,333.0,437.0,437.0
unfilled_spots,746.0,0.0,0.0,3.0,0.0,6.0,25.0,63.0,68.0,121.0,135.0,170.0,198.0,214.0,232.0,245.0,324.0,332.0,342.0,335.0,439.0,451.0
unfilled_spots,786.0,0.0,0.0,4.0,0.0,2.0,24.0,57.0,76.0,92.0,143.0,178.0,203.0,212.0,253.0,245.0,320.0,330.0,323.0,345.0,447.0,429.0
unfilled_spots,741.0,0.0,0.0,0.0,0.0,5.0,28.0,53.0,70.0,108.0,139.0,173.0,215.0,228.0,225.0,244.0,328.0,313.0,336.0,334.0,451.0,419.0
