Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,873.0,685.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,677.0,684.0,695.0,700.0,708.0,731.0,725.0,745.0,748.0,760.0
unmatched_applicants,870.0,689.0,680.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,700.0,701.0,714.0,715.0,736.0,755.0,747.0,754.0
unmatched_applicants,848.0,695.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,676.0,676.0,684.0,686.0,703.0,700.0,718.0,744.0,746.0,757.0,770.0
unmatched_applicants,862.0,677.0,679.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,676.0,680.0,699.0,705.0,715.0,729.0,742.0,754.0,754.0,758.0
unmatched_applicants,868.0,684.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,679.0,680.0,694.0,694.0,699.0,734.0,732.0,748.0,758.0,763.0
unmatched_applicants,850.0,688.0,677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,685.0,694.0,705.0,712.0,709.0,732.0,737.0,746.0,764.0
unmatched_applicants,857.0,692.0,679.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,676.0,679.0,678.0,690.0,699.0,701.0,727.0,740.0,751.0,760.0,768.0
unmatched_applicants,870.0,691.0,682.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,677.0,687.0,694.0,704.0,707.0,730.0,739.0,742.0,763.0,764.0
unmatched_applicants,868.0,682.0,681.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,676.0,676.0,676.0,682.0,698.0,710.0,702.0,716.0,726.0,747.0,756.0,760.0
unmatched_applicants,859.0,686.0,679.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,682.0,679.0,680.0,693.0,710.0,699.0,717.0,725.0,748.0,737.0,768.0
unfilled_spots,197.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,19.0,24.0,32.0,55.0,49.0,69.0,72.0,84.0
unfilled_spots,194.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,25.0,38.0,39.0,60.0,79.0,71.0,78.0
unfilled_spots,172.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,10.0,27.0,24.0,42.0,68.0,70.0,81.0,94.0
unfilled_spots,186.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,29.0,39.0,53.0,66.0,78.0,78.0,82.0
unfilled_spots,192.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,18.0,18.0,23.0,58.0,56.0,72.0,82.0,87.0
unfilled_spots,174.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,18.0,29.0,36.0,33.0,56.0,61.0,70.0,88.0
unfilled_spots,181.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,14.0,23.0,25.0,51.0,64.0,75.0,84.0,92.0
unfilled_spots,194.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,18.0,28.0,31.0,54.0,63.0,66.0,87.0,88.0
unfilled_spots,192.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,22.0,34.0,26.0,40.0,50.0,71.0,80.0,84.0
unfilled_spots,183.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,17.0,34.0,23.0,41.0,49.0,72.0,61.0,92.0
