Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,9803.0,6215.0,6197.0,6190.0,6190.0,6190.0,6213.0,6297.0,6317.0,6557.0,6731.0,6928.0,7036.0,7170.0,7261.0,7388.0,7583.0,7660.0,7722.0,7724.0
unmatched_applicants,9877.0,6209.0,6194.0,6190.0,6190.0,6190.0,6234.0,6305.0,6344.0,6517.0,6713.0,6922.0,7007.0,7140.0,7238.0,7410.0,7637.0,7677.0,7696.0,7748.0
unmatched_applicants,9774.0,6210.0,6191.0,6190.0,6190.0,6190.0,6204.0,6342.0,6307.0,6562.0,6762.0,6920.0,6991.0,7165.0,7269.0,7377.0,7622.0,7593.0,7692.0,7789.0
unmatched_applicants,9787.0,6208.0,6193.0,6190.0,6190.0,6190.0,6209.0,6328.0,6358.0,6493.0,6761.0,6906.0,7000.0,7144.0,7289.0,7392.0,7603.0,7658.0,7672.0,7767.0
unmatched_applicants,9797.0,6218.0,6196.0,6190.0,6190.0,6190.0,6195.0,6303.0,6311.0,6535.0,6740.0,6928.0,7009.0,7129.0,7283.0,7384.0,7635.0,7646.0,7702.0,7765.0
unmatched_applicants,9782.0,6208.0,6196.0,6190.0,6190.0,6190.0,6199.0,6338.0,6336.0,6537.0,6719.0,6952.0,7007.0,7174.0,7223.0,7371.0,7661.0,7665.0,7715.0,7757.0
unmatched_applicants,9795.0,6198.0,6194.0,6190.0,6190.0,6190.0,6205.0,6306.0,6319.0,6510.0,6715.0,6929.0,6982.0,7136.0,7282.0,7372.0,7605.0,7622.0,7706.0,7756.0
unmatched_applicants,9718.0,6212.0,6196.0,6190.0,6190.0,6190.0,6218.0,6367.0,6346.0,6555.0,6730.0,6930.0,7004.0,7172.0,7230.0,7376.0,7615.0,7652.0,7730.0,7784.0
unmatched_applicants,9824.0,6205.0,6198.0,6190.0,6190.0,6190.0,6207.0,6330.0,6397.0,6560.0,6728.0,6925.0,6972.0,7094.0,7269.0,7381.0,7577.0,7705.0,7646.0,7758.0
unmatched_applicants,9811.0,6222.0,6200.0,6190.0,6190.0,6190.0,6206.0,6324.0,6344.0,6550.0,6701.0,6933.0,7014.0,7186.0,7281.0,7381.0,7584.0,7652.0,7686.0,7761.0
unfilled_spots,3613.0,25.0,7.0,0.0,0.0,0.0,23.0,107.0,127.0,367.0,541.0,738.0,846.0,980.0,1071.0,1198.0,1393.0,1470.0,1532.0,1534.0
unfilled_spots,3687.0,19.0,4.0,0.0,0.0,0.0,44.0,115.0,154.0,327.0,523.0,732.0,817.0,950.0,1048.0,1220.0,1447.0,1487.0,1506.0,1558.0
unfilled_spots,3584.0,20.0,1.0,0.0,0.0,0.0,14.0,152.0,117.0,372.0,572.0,730.0,801.0,975.0,1079.0,1187.0,1432.0,1403.0,1502.0,1599.0
unfilled_spots,3597.0,18.0,3.0,0.0,0.0,0.0,19.0,138.0,168.0,303.0,571.0,716.0,810.0,954.0,1099.0,1202.0,1413.0,1468.0,1482.0,1577.0
unfilled_spots,3607.0,28.0,6.0,0.0,0.0,0.0,5.0,113.0,121.0,345.0,550.0,738.0,819.0,939.0,1093.0,1194.0,1445.0,1456.0,1512.0,1575.0
unfilled_spots,3592.0,18.0,6.0,0.0,0.0,0.0,9.0,148.0,146.0,347.0,529.0,762.0,817.0,984.0,1033.0,1181.0,1471.0,1475.0,1525.0,1567.0
unfilled_spots,3605.0,8.0,4.0,0.0,0.0,0.0,15.0,116.0,129.0,320.0,525.0,739.0,792.0,946.0,1092.0,1182.0,1415.0,1432.0,1516.0,1566.0
unfilled_spots,3528.0,22.0,6.0,0.0,0.0,0.0,28.0,177.0,156.0,365.0,540.0,740.0,814.0,982.0,1040.0,1186.0,1425.0,1462.0,1540.0,1594.0
unfilled_spots,3634.0,15.0,8.0,0.0,0.0,0.0,17.0,140.0,207.0,370.0,538.0,735.0,782.0,904.0,1079.0,1191.0,1387.0,1515.0,1456.0,1568.0
unfilled_spots,3621.0,32.0,10.0,0.0,0.0,0.0,16.0,134.0,154.0,360.0,511.0,743.0,824.0,996.0,1091.0,1191.0,1394.0,1462.0,1496.0,1571.0
reviews_per_program,665.3271767810027,664.0197889182058,668.0791556728232,650.3073878627969,290.2242744063324,115.92612137203166,135.5963060686016,158.19129287598943,180.74142480211083,203.26253298153034,225.75593667546175,248.1042216358839,270.4063324538259,292.2810026385224,313.95646437994725,335.3654353562005,356.6081794195251,377.28364116094986,397.4023746701847,416.7612137203166
