Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,896.0,595.0,577.0,572.0,564.0,564.0,564.0,567.0,565.0,574.0,587.0
unmatched_applicants,889.0,594.0,580.0,566.0,564.0,564.0,564.0,564.0,564.0,573.0,591.0
unmatched_applicants,886.0,585.0,573.0,566.0,564.0,564.0,564.0,564.0,566.0,565.0,586.0
unmatched_applicants,884.0,597.0,580.0,566.0,564.0,564.0,564.0,567.0,565.0,572.0,582.0
unmatched_applicants,876.0,595.0,567.0,570.0,564.0,564.0,564.0,567.0,566.0,569.0,583.0
unmatched_applicants,875.0,584.0,579.0,568.0,564.0,564.0,568.0,564.0,566.0,566.0,594.0
unmatched_applicants,885.0,596.0,569.0,572.0,564.0,564.0,564.0,564.0,570.0,573.0,589.0
unmatched_applicants,885.0,581.0,571.0,566.0,564.0,564.0,564.0,565.0,566.0,572.0,586.0
unmatched_applicants,904.0,597.0,581.0,564.0,564.0,564.0,564.0,564.0,565.0,580.0,586.0
unmatched_applicants,875.0,590.0,577.0,571.0,564.0,564.0,564.0,564.0,568.0,576.0,587.0
unfilled_spots,332.0,31.0,13.0,8.0,0.0,0.0,0.0,3.0,1.0,10.0,23.0
unfilled_spots,325.0,30.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
unfilled_spots,322.0,21.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,22.0
unfilled_spots,320.0,33.0,16.0,2.0,0.0,0.0,0.0,3.0,1.0,8.0,18.0
unfilled_spots,312.0,31.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,5.0,19.0
unfilled_spots,311.0,20.0,15.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,30.0
unfilled_spots,321.0,32.0,5.0,8.0,0.0,0.0,0.0,0.0,6.0,9.0,25.0
unfilled_spots,321.0,17.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,8.0,22.0
unfilled_spots,340.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,22.0
unfilled_spots,311.0,26.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,12.0,23.0
reviews_per_program,214.64745762711865,214.80677966101695,215.59322033898306,213.41016949152544,211.54237288135593,177.37966101694914,119.81016949152543,76.27118644067797,61.51186440677966,66.13559322033899,72.87118644067796
reviews_per_program,215.43050847457627,216.44745762711864,215.31525423728814,216.02372881355933,212.30847457627118,180.15593220338982,118.06440677966101,78.41694915254237,64.43050847457627,65.5728813559322,72.8
reviews_per_program,214.135593220339,216.80677966101695,211.18305084745762,213.80677966101695,215.07796610169493,180.2915254237288,120.19661016949152,75.12881355932204,60.447457627118645,66.11864406779661,72.83728813559323
reviews_per_program,215.27118644067798,218.36610169491524,218.99322033898306,216.72542372881355,211.3186440677966,179.68813559322035,118.61694915254238,77.60677966101694,64.70847457627119,65.59661016949153,72.83050847457628
