Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,259.0,170.0,163.0,158.0,158.0,158.0,158.0,162.0,159.0,165.0,172.0,172.0,184.0,187.0,188.0,192.0,193.0,201.0,201.0,208.0,208.0,213.0,218.0,216.0,228.0,226.0,223.0,228.0,242.0,245.0,229.0,230.0,246.0,246.0,240.0,241.0
unmatched_applicants,271.0,169.0,163.0,161.0,158.0,158.0,158.0,159.0,163.0,163.0,173.0,176.0,182.0,182.0,184.0,190.0,197.0,199.0,209.0,204.0,218.0,203.0,218.0,217.0,219.0,224.0,222.0,231.0,241.0,243.0,230.0,241.0,240.0,241.0,241.0,249.0
unmatched_applicants,259.0,171.0,161.0,163.0,158.0,158.0,160.0,159.0,162.0,166.0,169.0,171.0,175.0,185.0,184.0,190.0,212.0,202.0,205.0,201.0,205.0,213.0,219.0,216.0,222.0,221.0,220.0,224.0,224.0,231.0,238.0,233.0,237.0,244.0,241.0,246.0
unmatched_applicants,261.0,170.0,164.0,159.0,158.0,158.0,158.0,159.0,162.0,165.0,169.0,172.0,182.0,182.0,191.0,192.0,198.0,202.0,200.0,197.0,212.0,210.0,213.0,212.0,216.0,217.0,224.0,227.0,240.0,240.0,230.0,236.0,247.0,236.0,245.0,240.0
unmatched_applicants,246.0,170.0,162.0,162.0,158.0,158.0,158.0,160.0,159.0,166.0,171.0,176.0,181.0,183.0,184.0,191.0,195.0,201.0,200.0,203.0,212.0,214.0,218.0,214.0,229.0,234.0,227.0,229.0,229.0,232.0,234.0,241.0,242.0,246.0,241.0,241.0
unmatched_applicants,256.0,173.0,159.0,159.0,158.0,158.0,158.0,160.0,163.0,166.0,164.0,177.0,179.0,185.0,189.0,192.0,199.0,204.0,203.0,206.0,213.0,211.0,220.0,224.0,226.0,220.0,225.0,226.0,243.0,239.0,233.0,233.0,236.0,241.0,243.0,241.0
unmatched_applicants,260.0,169.0,165.0,160.0,158.0,158.0,160.0,162.0,160.0,167.0,173.0,173.0,180.0,187.0,188.0,191.0,194.0,197.0,201.0,207.0,209.0,209.0,213.0,215.0,227.0,224.0,227.0,226.0,240.0,245.0,238.0,239.0,237.0,240.0,245.0,246.0
unmatched_applicants,262.0,169.0,162.0,161.0,158.0,159.0,159.0,162.0,161.0,168.0,170.0,172.0,174.0,189.0,182.0,187.0,197.0,197.0,202.0,207.0,209.0,213.0,214.0,223.0,227.0,223.0,228.0,233.0,236.0,234.0,227.0,234.0,249.0,243.0,241.0,242.0
unmatched_applicants,260.0,167.0,162.0,161.0,158.0,158.0,158.0,162.0,161.0,163.0,168.0,180.0,179.0,186.0,187.0,188.0,197.0,196.0,201.0,196.0,208.0,211.0,216.0,222.0,221.0,227.0,227.0,223.0,244.0,242.0,235.0,239.0,244.0,241.0,239.0,255.0
unmatched_applicants,266.0,177.0,167.0,162.0,158.0,158.0,160.0,162.0,164.0,166.0,172.0,175.0,179.0,187.0,188.0,189.0,194.0,203.0,205.0,205.0,219.0,212.0,215.0,219.0,229.0,223.0,228.0,232.0,238.0,233.0,240.0,237.0,252.0,235.0,253.0,237.0
unfilled_spots,101.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,14.0,14.0,26.0,29.0,30.0,34.0,35.0,43.0,43.0,50.0,50.0,55.0,60.0,58.0,70.0,68.0,65.0,70.0,84.0,87.0,71.0,72.0,88.0,88.0,82.0,83.0
unfilled_spots,113.0,11.0,5.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,15.0,18.0,24.0,24.0,26.0,32.0,39.0,41.0,51.0,46.0,60.0,45.0,60.0,59.0,61.0,66.0,64.0,73.0,83.0,85.0,72.0,83.0,82.0,83.0,83.0,91.0
unfilled_spots,101.0,13.0,3.0,5.0,0.0,0.0,2.0,1.0,4.0,8.0,11.0,13.0,17.0,27.0,26.0,32.0,54.0,44.0,47.0,43.0,47.0,55.0,61.0,58.0,64.0,63.0,62.0,66.0,66.0,73.0,80.0,75.0,79.0,86.0,83.0,88.0
unfilled_spots,103.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,14.0,24.0,24.0,33.0,34.0,40.0,44.0,42.0,39.0,54.0,52.0,55.0,54.0,58.0,59.0,66.0,69.0,82.0,82.0,72.0,78.0,89.0,78.0,87.0,82.0
unfilled_spots,88.0,12.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,13.0,18.0,23.0,25.0,26.0,33.0,37.0,43.0,42.0,45.0,54.0,56.0,60.0,56.0,71.0,76.0,69.0,71.0,71.0,74.0,76.0,83.0,84.0,88.0,83.0,83.0
unfilled_spots,98.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,8.0,6.0,19.0,21.0,27.0,31.0,34.0,41.0,46.0,45.0,48.0,55.0,53.0,62.0,66.0,68.0,62.0,67.0,68.0,85.0,81.0,75.0,75.0,78.0,83.0,85.0,83.0
unfilled_spots,102.0,11.0,7.0,2.0,0.0,0.0,2.0,4.0,2.0,9.0,15.0,15.0,22.0,29.0,30.0,33.0,36.0,39.0,43.0,49.0,51.0,51.0,55.0,57.0,69.0,66.0,69.0,68.0,82.0,87.0,80.0,81.0,79.0,82.0,87.0,88.0
unfilled_spots,104.0,11.0,4.0,3.0,0.0,1.0,1.0,4.0,3.0,10.0,12.0,14.0,16.0,31.0,24.0,29.0,39.0,39.0,44.0,49.0,51.0,55.0,56.0,65.0,69.0,65.0,70.0,75.0,78.0,76.0,69.0,76.0,91.0,85.0,83.0,84.0
unfilled_spots,102.0,9.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,5.0,10.0,22.0,21.0,28.0,29.0,30.0,39.0,38.0,43.0,38.0,50.0,53.0,58.0,64.0,63.0,69.0,69.0,65.0,86.0,84.0,77.0,81.0,86.0,83.0,81.0,97.0
unfilled_spots,108.0,19.0,9.0,4.0,0.0,0.0,2.0,4.0,6.0,8.0,14.0,17.0,21.0,29.0,30.0,31.0,36.0,45.0,47.0,47.0,61.0,54.0,57.0,61.0,71.0,65.0,70.0,74.0,80.0,75.0,82.0,79.0,94.0,77.0,95.0,79.0
reviews_per_program,116.2589928057554,115.92086330935251,111.85611510791367,108.24460431654676,96.06474820143885,65.31654676258992,38.30935251798561,32.697841726618705,32.388489208633096,35.70503597122302,39.697841726618705,43.54676258992806,47.589928057553955,51.42446043165467,55.201438848920866,59.13669064748201,62.66187050359712,66.12230215827338,69.82014388489209,73.12230215827338,76.44604316546763,79.66906474820144,82.53237410071942,85.20143884892086,88.10071942446044,90.84172661870504,93.20143884892086,96.07913669064749,97.2158273381295,101.0431654676259,100.12949640287769,103.70503597122303,104.8273381294964,104.71942446043165,105.50359712230215,106.9568345323741
reviews_per_program,118.58992805755396,116.23021582733813,119.66187050359713,110.39568345323741,94.0,64.61870503597122,48.73381294964029,31.834532374100718,31.769784172661872,35.73381294964029,39.669064748201436,43.568345323741006,47.48201438848921,51.33812949640288,55.25179856115108,58.89928057553957,62.669064748201436,66.2158273381295,69.76978417266187,72.99280575539568,76.02158273381295,80.15107913669065,83.49640287769785,86.13669064748201,88.50359712230215,91.38129496402878,93.85611510791367,94.92805755395683,96.94244604316546,100.01438848920863,100.23021582733813,101.39568345323741,104.89928057553956,105.36690647482014,108.12230215827338,109.61870503597122
reviews_per_program,115.22302158273381,114.79136690647482,116.46762589928058,110.32374100719424,96.99280575539568,70.37410071942446,45.24460431654676,33.460431654676256,31.769784172661872,35.73381294964029,39.67625899280576,43.53237410071942,47.48201438848921,51.44604316546763,55.25179856115108,58.97122302158273,62.856115107913666,66.76258992805755,69.85611510791367,73.06474820143885,76.65467625899281,79.90647482014388,82.8273381294964,84.73381294964028,88.70503597122303,90.70503597122303,93.0,96.2589928057554,98.09352517985612,98.29496402877697,101.50359712230215,102.76978417266187,105.24460431654676,105.54676258992805,106.42446043165468,108.57553956834532
reviews_per_program,118.38129496402878,115.71942446043165,119.34532374100719,109.35251798561151,94.2589928057554,65.73381294964028,50.827338129496404,32.568345323741006,32.510791366906474,35.697841726618705,39.71223021582734,43.568345323741006,47.52517985611511,51.36690647482014,55.28776978417266,59.064748201438846,62.539568345323744,66.36690647482014,69.92086330935251,73.0,76.72661870503597,79.84892086330935,82.71223021582733,85.70503597122303,88.93525179856115,90.71223021582733,92.56115107913669,96.28776978417267,98.24460431654676,99.7841726618705,101.23741007194245,103.80575539568345,107.59712230215827,106.89928057553956,107.02158273381295,105.71223021582733
reviews_per_program,114.64748201438849,117.16546762589928,116.33093525179856,113.31654676258992,94.39568345323741,65.14388489208633,40.0863309352518,32.0,32.41726618705036,36.23021582733813,39.669064748201436,43.568345323741006,47.45323741007194,51.18705035971223,55.29496402877698,59.16546762589928,62.76258992805755,65.84172661870504,70.0863309352518,73.15107913669065,75.89928057553956,79.59712230215827,82.66187050359713,85.77697841726619,88.05035971223022,91.10791366906474,92.4820143884892,94.7410071942446,98.2589928057554,97.56834532374101,102.0863309352518,103.68345323741008,105.56834532374101,106.79856115107914,105.5179856115108,110.38129496402878
reviews_per_program,116.97122302158273,117.6978417266187,113.94244604316546,110.76978417266187,94.35971223021583,72.33093525179856,46.07194244604317,32.510791366906474,31.741007194244606,35.70503597122302,39.669064748201436,43.63309352517986,47.49640287769784,51.32374100719424,55.26618705035971,59.02158273381295,62.856115107913666,66.27338129496403,69.87050359712231,73.46762589928058,76.62589928057554,79.94964028776978,82.40287769784173,84.41007194244604,89.0,91.7410071942446,93.44604316546763,95.89928057553956,95.98561151079137,97.50359712230215,100.80575539568345,102.80575539568345,104.19424460431655,108.18705035971223,108.10791366906474,107.58273381294964
reviews_per_program,119.03597122302158,119.54676258992805,114.2158273381295,115.70503597122303,94.98561151079137,72.66187050359713,44.23021582733813,33.37410071942446,32.39568345323741,35.68345323741007,39.64748201438849,43.568345323741006,47.589928057553955,51.273381294964025,55.0,59.10791366906475,62.58273381294964,66.2589928057554,69.55395683453237,73.10071942446044,77.15107913669065,79.38129496402878,82.92086330935251,85.35251798561151,88.74820143884892,90.22302158273381,92.79856115107914,95.46762589928058,97.31654676258992,99.64748201438849,101.6978417266187,104.43165467625899,105.11510791366906,106.23021582733813,107.01438848920863,108.18705035971223
reviews_per_program,119.23741007194245,114.82014388489209,118.4820143884892,113.97122302158273,92.25179856115108,63.726618705035975,43.0431654676259,35.302158273381295,31.762589928057555,36.42446043165467,39.65467625899281,43.611510791366904,47.31654676258993,51.32374100719424,55.24460431654676,59.201438848920866,62.64028776978417,66.26618705035972,69.11510791366906,73.63309352517986,76.64028776978417,79.73381294964028,82.79136690647482,85.87769784172662,88.02158273381295,91.54676258992805,93.71942446043165,95.65467625899281,97.44604316546763,98.59712230215827,99.87050359712231,101.41726618705036,104.76258992805755,105.76258992805755,107.20863309352518,108.0
