Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,769.0,593.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,569.0,579.0,573.0,601.0,595.0,635.0,632.0,643.0,661.0,669.0,672.0,672.0,688.0,702.0,712.0,712.0,732.0,729.0,735.0,732.0,750.0,734.0,737.0,740.0
unmatched_applicants,782.0,579.0,570.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,566.0,567.0,572.0,586.0,611.0,600.0,606.0,631.0,652.0,653.0,670.0,673.0,689.0,689.0,703.0,695.0,709.0,729.0,735.0,725.0,743.0,736.0,756.0,745.0,750.0
unmatched_applicants,765.0,577.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,564.0,572.0,584.0,588.0,611.0,613.0,635.0,636.0,654.0,664.0,675.0,664.0,695.0,709.0,705.0,726.0,725.0,715.0,726.0,728.0,741.0,747.0,738.0,739.0
unmatched_applicants,761.0,579.0,567.0,567.0,564.0,564.0,564.0,564.0,564.0,564.0,568.0,565.0,565.0,569.0,588.0,582.0,604.0,620.0,623.0,654.0,652.0,654.0,679.0,684.0,697.0,698.0,700.0,702.0,727.0,740.0,747.0,734.0,743.0,750.0,737.0,745.0
unmatched_applicants,773.0,577.0,572.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,565.0,569.0,564.0,571.0,580.0,592.0,608.0,615.0,630.0,656.0,648.0,658.0,674.0,671.0,704.0,704.0,707.0,707.0,726.0,726.0,733.0,735.0,752.0,741.0,754.0,750.0
unmatched_applicants,767.0,584.0,572.0,566.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,569.0,565.0,575.0,584.0,600.0,596.0,609.0,646.0,646.0,655.0,671.0,681.0,675.0,696.0,712.0,693.0,713.0,723.0,719.0,725.0,726.0,740.0,747.0,744.0,737.0
unmatched_applicants,765.0,576.0,571.0,567.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,564.0,570.0,582.0,591.0,601.0,612.0,626.0,650.0,668.0,666.0,674.0,684.0,697.0,708.0,722.0,699.0,713.0,726.0,727.0,717.0,743.0,734.0,750.0,755.0
unmatched_applicants,767.0,581.0,576.0,566.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,566.0,564.0,568.0,586.0,595.0,612.0,614.0,625.0,642.0,668.0,667.0,669.0,684.0,696.0,705.0,714.0,703.0,729.0,721.0,734.0,740.0,728.0,760.0,735.0,747.0
unmatched_applicants,773.0,576.0,570.0,571.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,570.0,568.0,568.0,586.0,594.0,611.0,614.0,632.0,652.0,648.0,669.0,664.0,681.0,689.0,705.0,710.0,712.0,713.0,715.0,737.0,736.0,752.0,741.0,730.0,753.0
unmatched_applicants,764.0,577.0,570.0,566.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,577.0,582.0,597.0,591.0,618.0,613.0,647.0,648.0,667.0,672.0,681.0,686.0,693.0,709.0,705.0,728.0,726.0,714.0,731.0,746.0,742.0,759.0,749.0
unfilled_spots,205.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,15.0,9.0,37.0,31.0,71.0,68.0,79.0,97.0,105.0,108.0,108.0,124.0,138.0,148.0,148.0,168.0,165.0,171.0,168.0,186.0,170.0,173.0,176.0
unfilled_spots,218.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,22.0,47.0,36.0,42.0,67.0,88.0,89.0,106.0,109.0,125.0,125.0,139.0,131.0,145.0,165.0,171.0,161.0,179.0,172.0,192.0,181.0,186.0
unfilled_spots,201.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,20.0,24.0,47.0,49.0,71.0,72.0,90.0,100.0,111.0,100.0,131.0,145.0,141.0,162.0,161.0,151.0,162.0,164.0,177.0,183.0,174.0,175.0
unfilled_spots,197.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,24.0,18.0,40.0,56.0,59.0,90.0,88.0,90.0,115.0,120.0,133.0,134.0,136.0,138.0,163.0,176.0,183.0,170.0,179.0,186.0,173.0,181.0
unfilled_spots,209.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,16.0,28.0,44.0,51.0,66.0,92.0,84.0,94.0,110.0,107.0,140.0,140.0,143.0,143.0,162.0,162.0,169.0,171.0,188.0,177.0,190.0,186.0
unfilled_spots,203.0,20.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,11.0,20.0,36.0,32.0,45.0,82.0,82.0,91.0,107.0,117.0,111.0,132.0,148.0,129.0,149.0,159.0,155.0,161.0,162.0,176.0,183.0,180.0,173.0
unfilled_spots,201.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,18.0,27.0,37.0,48.0,62.0,86.0,104.0,102.0,110.0,120.0,133.0,144.0,158.0,135.0,149.0,162.0,163.0,153.0,179.0,170.0,186.0,191.0
unfilled_spots,203.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,22.0,31.0,48.0,50.0,61.0,78.0,104.0,103.0,105.0,120.0,132.0,141.0,150.0,139.0,165.0,157.0,170.0,176.0,164.0,196.0,171.0,183.0
unfilled_spots,209.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,22.0,30.0,47.0,50.0,68.0,88.0,84.0,105.0,100.0,117.0,125.0,141.0,146.0,148.0,149.0,151.0,173.0,172.0,188.0,177.0,166.0,189.0
unfilled_spots,200.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,33.0,27.0,54.0,49.0,83.0,84.0,103.0,108.0,117.0,122.0,129.0,145.0,141.0,164.0,162.0,150.0,167.0,182.0,178.0,195.0,185.0
reviews_per_program,215.87457627118644,216.06440677966103,212.8779661016949,217.86779661016948,212.56610169491526,214.04745762711863,212.41016949152544,182.54237288135593,132.91525423728814,99.72881355932203,83.33220338983051,81.00677966101695,87.71186440677967,94.39322033898306,101.32542372881356,108.07118644067796,115.0271186440678,121.63389830508474,128.0949152542373,134.50169491525423,140.0949152542373,146.52881355932203,152.0949152542373,157.63728813559322,162.2915254237288,166.67118644067796,170.64745762711865,176.06101694915253,179.06101694915253,183.06101694915253,187.72542372881355,188.5322033898305,192.54237288135593,194.40677966101694,197.95593220338984,198.4508474576271
reviews_per_program,216.4271186440678,214.66440677966102,215.33898305084745,216.99322033898306,214.1728813559322,214.03050847457627,211.3728813559322,180.2271186440678,139.80338983050848,105.60677966101694,86.41016949152542,82.77966101694915,87.19661016949152,94.32542372881356,101.40677966101696,108.14915254237287,114.85762711864406,121.68474576271187,128.19661016949152,134.36271186440678,140.62372881355932,145.4779661016949,151.89830508474577,156.81694915254238,161.63728813559322,166.69152542372882,171.22033898305085,176.17966101694915,178.1491525423729,183.6,186.74237288135592,190.8135593220339,190.33559322033898,194.4,194.20338983050848,199.13898305084746
reviews_per_program,213.1220338983051,213.83389830508474,215.93898305084747,213.00338983050847,213.07796610169493,216.05084745762713,208.94237288135594,180.30169491525425,135.7728813559322,100.79661016949153,84.27118644067797,81.01016949152542,87.67796610169492,94.31525423728813,101.49830508474577,108.34237288135593,115.15254237288136,121.29152542372881,127.64406779661017,134.28813559322035,140.35254237288135,146.4406779661017,152.31186440677965,157.04745762711863,162.03728813559323,167.1627118644068,171.15254237288136,176.5593220338983,178.89830508474577,182.34237288135594,184.98305084745763,186.60677966101696,191.10169491525423,194.1864406779661,197.29830508474575,198.6542372881356
reviews_per_program,214.35254237288135,216.35254237288135,214.07796610169493,214.67118644067796,215.38305084745764,217.3864406779661,214.35593220338984,183.37966101694914,136.4542372881356,101.45423728813559,85.11864406779661,81.62372881355932,87.49152542372882,94.29152542372881,101.17966101694915,108.41694915254237,115.19661016949152,121.90169491525424,128.05762711864406,134.12542372881356,140.62372881355932,146.09152542372883,151.5186440677966,157.28135593220338,161.6542372881356,167.60677966101696,171.23728813559322,175.10508474576272,179.1728813559322,182.44406779661017,186.20338983050848,189.4,191.8,195.19661016949152,195.43050847457627,199.7084745762712
reviews_per_program,216.57627118644066,213.9186440677966,217.66101694915255,215.16949152542372,212.63050847457626,213.5627118644068,207.96271186440677,179.62372881355932,139.26779661016948,100.9322033898305,84.70508474576272,82.87118644067796,88.11186440677966,94.20677966101695,101.49491525423728,108.14237288135594,114.96271186440678,121.90169491525424,128.43389830508474,134.67796610169492,140.0813559322034,147.01694915254237,152.61694915254236,157.23728813559322,162.3593220338983,167.4677966101695,172.37627118644068,175.1864406779661,180.02372881355933,183.7728813559322,185.32203389830508,188.24067796610169,192.71864406779662,193.58305084745763,198.58983050847456,198.33898305084745
reviews_per_program,215.4372881355932,212.1864406779661,215.01016949152543,212.50169491525423,217.71864406779662,215.50169491525423,212.23389830508475,186.6406779661017,143.72203389830509,102.54576271186441,83.37966101694916,83.38305084745762,87.67118644067797,94.43389830508474,101.18983050847457,108.48813559322033,114.72203389830509,121.47118644067797,128.05762711864406,134.21694915254238,140.94237288135594,145.70169491525425,152.1864406779661,156.70508474576272,162.59322033898306,167.17966101694915,171.56610169491526,174.47118644067797,179.87457627118644,181.26440677966102,186.44745762711864,190.3050847457627,191.35254237288135,194.95254237288137,195.4779661016949,197.0949152542373
reviews_per_program,215.1457627118644,214.8779661016949,217.03728813559323,216.25762711864408,212.24745762711865,214.83389830508474,210.5593220338983,182.20677966101695,142.7728813559322,103.34576271186441,85.96271186440678,81.79661016949153,88.22033898305085,94.24745762711865,101.04745762711865,108.25762711864407,115.32542372881356,121.87796610169491,128.04745762711863,134.0949152542373,140.31525423728814,146.09830508474576,152.75932203389831,157.0542372881356,162.2,167.28813559322035,170.96949152542373,175.63728813559322,179.4,180.3593220338983,187.21694915254238,189.4915254237288,191.87118644067797,194.0542372881356,197.5186440677966,199.5322033898305
reviews_per_program,212.34237288135594,217.20677966101695,213.3322033898305,215.2,216.27796610169491,216.3050847457627,209.73220338983052,182.89491525423728,141.5728813559322,100.32881355932203,81.25762711864407,80.43050847457627,87.69152542372882,94.33220338983051,101.31525423728813,108.12203389830509,115.03728813559322,121.66101694915254,128.3593220338983,134.75254237288135,140.75254237288135,146.47457627118644,151.79661016949152,157.88135593220338,162.01016949152543,166.53898305084746,171.45762711864407,175.69830508474575,178.71186440677965,184.0271186440678,185.41016949152544,190.08813559322033,190.41694915254237,194.69152542372882,196.61694915254236,200.28813559322035
reviews_per_program,219.39661016949154,216.18305084745762,215.27796610169491,215.77966101694915,218.96610169491527,211.75932203389831,210.8372881355932,184.60677966101696,135.40677966101694,103.57627118644068,81.85762711864406,82.9593220338983,87.59322033898304,94.24406779661017,101.39322033898306,108.16271186440677,115.09491525423729,121.47796610169492,128.0406779661017,134.72203389830509,140.1627118644068,146.4,151.8135593220339,156.40677966101694,162.1457627118644,166.86101694915254,171.22372881355932,175.6,179.11525423728813,183.27457627118645,185.4949152542373,190.28813559322035,192.0813559322034,193.464406779661,195.58983050847456,198.0406779661017
reviews_per_program,213.8,215.4677966101695,217.36949152542374,215.13898305084746,214.18983050847459,213.18305084745762,211.67118644067796,182.95254237288137,142.83389830508474,103.89152542372881,83.14237288135594,82.93559322033899,87.65423728813559,94.37627118644068,101.19661016949152,108.14237288135594,114.95593220338984,121.65423728813559,128.52881355932203,134.43389830508474,140.11525423728813,146.15254237288136,152.3186440677966,156.8271186440678,162.96271186440677,167.39322033898304,171.80338983050848,175.36949152542374,179.5864406779661,183.21016949152542,184.9457627118644,189.4949152542373,191.20677966101695,194.3322033898305,195.5457627118644,200.42033898305084
