Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,254.0,255.0,255.0,256.0,256.0,257.0,260.0,262.0,268.0,266.0,270.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,250.0,250.0,256.0,257.0,257.0,255.0,258.0,258.0,262.0,268.0,266.0,267.0
unmatched_applicants,279.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,250.0,253.0,256.0,257.0,255.0,256.0,258.0,261.0,265.0,267.0,268.0,268.0
unmatched_applicants,278.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,250.0,253.0,257.0,256.0,255.0,257.0,256.0,261.0,264.0,270.0,267.0,266.0
unmatched_applicants,278.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,251.0,252.0,257.0,256.0,256.0,256.0,256.0,263.0,265.0,267.0,268.0,267.0
unmatched_applicants,273.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,247.0,251.0,251.0,255.0,255.0,255.0,258.0,258.0,260.0,265.0,267.0,268.0,269.0
unmatched_applicants,275.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,248.0,250.0,255.0,256.0,255.0,256.0,256.0,261.0,265.0,266.0,268.0,269.0
unmatched_applicants,275.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,247.0,249.0,253.0,255.0,256.0,256.0,255.0,257.0,260.0,265.0,268.0,266.0,267.0
unmatched_applicants,275.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,250.0,251.0,256.0,256.0,256.0,257.0,257.0,260.0,266.0,267.0,267.0,269.0
unmatched_applicants,275.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,253.0,256.0,257.0,255.0,256.0,259.0,262.0,264.0,268.0,268.0,265.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,8.0,8.0,9.0,9.0,10.0,13.0,15.0,21.0,19.0,23.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,9.0,10.0,10.0,8.0,11.0,11.0,15.0,21.0,19.0,20.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,9.0,10.0,8.0,9.0,11.0,14.0,18.0,20.0,21.0,21.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,10.0,9.0,8.0,10.0,9.0,14.0,17.0,23.0,20.0,19.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,10.0,9.0,9.0,9.0,9.0,16.0,18.0,20.0,21.0,20.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,8.0,11.0,11.0,13.0,18.0,20.0,21.0,22.0
