Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,356.0,209.0,203.0,201.0,201.0,201.0,201.0,206.0,201.0,211.0,219.0,229.0,232.0,239.0,239.0,242.0,249.0,253.0,253.0,255.0,268.0,270.0
unmatched_applicants,361.0,208.0,201.0,201.0,201.0,201.0,201.0,208.0,210.0,212.0,216.0,225.0,233.0,233.0,238.0,243.0,251.0,256.0,256.0,257.0,267.0,269.0
unmatched_applicants,388.0,210.0,202.0,201.0,201.0,201.0,201.0,212.0,204.0,217.0,220.0,224.0,233.0,236.0,240.0,243.0,252.0,253.0,252.0,260.0,275.0,266.0
unmatched_applicants,369.0,207.0,207.0,201.0,201.0,201.0,203.0,206.0,209.0,210.0,220.0,228.0,234.0,239.0,242.0,243.0,252.0,253.0,250.0,259.0,265.0,269.0
unmatched_applicants,369.0,209.0,203.0,204.0,201.0,201.0,201.0,205.0,204.0,212.0,217.0,230.0,235.0,232.0,237.0,241.0,254.0,254.0,263.0,256.0,265.0,276.0
unmatched_applicants,381.0,208.0,204.0,201.0,201.0,201.0,204.0,209.0,208.0,207.0,222.0,225.0,233.0,232.0,238.0,243.0,249.0,255.0,253.0,254.0,267.0,269.0
unmatched_applicants,370.0,211.0,206.0,201.0,201.0,201.0,201.0,210.0,206.0,216.0,219.0,230.0,236.0,241.0,244.0,243.0,249.0,252.0,254.0,253.0,271.0,280.0
unmatched_applicants,369.0,209.0,204.0,201.0,201.0,201.0,204.0,206.0,208.0,213.0,219.0,229.0,229.0,230.0,238.0,238.0,253.0,248.0,261.0,258.0,273.0,267.0
unmatched_applicants,346.0,207.0,201.0,201.0,201.0,201.0,201.0,205.0,207.0,218.0,218.0,228.0,227.0,238.0,245.0,242.0,249.0,259.0,253.0,255.0,272.0,275.0
unmatched_applicants,369.0,206.0,202.0,202.0,201.0,201.0,201.0,206.0,204.0,215.0,218.0,229.0,229.0,234.0,242.0,240.0,250.0,253.0,255.0,260.0,270.0,274.0
unfilled_spots,155.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,18.0,28.0,31.0,38.0,38.0,41.0,48.0,52.0,52.0,54.0,67.0,69.0
unfilled_spots,160.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,11.0,15.0,24.0,32.0,32.0,37.0,42.0,50.0,55.0,55.0,56.0,66.0,68.0
unfilled_spots,187.0,9.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,16.0,19.0,23.0,32.0,35.0,39.0,42.0,51.0,52.0,51.0,59.0,74.0,65.0
unfilled_spots,168.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,8.0,9.0,19.0,27.0,33.0,38.0,41.0,42.0,51.0,52.0,49.0,58.0,64.0,68.0
unfilled_spots,168.0,8.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,11.0,16.0,29.0,34.0,31.0,36.0,40.0,53.0,53.0,62.0,55.0,64.0,75.0
unfilled_spots,180.0,7.0,3.0,0.0,0.0,0.0,3.0,8.0,7.0,6.0,21.0,24.0,32.0,31.0,37.0,42.0,48.0,54.0,52.0,53.0,66.0,68.0
unfilled_spots,169.0,10.0,5.0,0.0,0.0,0.0,0.0,9.0,5.0,15.0,18.0,29.0,35.0,40.0,43.0,42.0,48.0,51.0,53.0,52.0,70.0,79.0
unfilled_spots,168.0,8.0,3.0,0.0,0.0,0.0,3.0,5.0,7.0,12.0,18.0,28.0,28.0,29.0,37.0,37.0,52.0,47.0,60.0,57.0,72.0,66.0
unfilled_spots,145.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,17.0,17.0,27.0,26.0,37.0,44.0,41.0,48.0,58.0,52.0,54.0,71.0,74.0
unfilled_spots,168.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,14.0,17.0,28.0,28.0,33.0,41.0,39.0,49.0,52.0,54.0,59.0,69.0,73.0
reviews_per_program,221.8227848101266,230.45569620253164,215.9493670886076,212.91139240506328,121.74683544303798,51.45569620253165,45.49367088607595,53.075949367088604,60.63291139240506,68.22784810126582,75.75949367088607,83.29113924050633,90.60759493670886,98.15189873417721,105.68354430379746,112.9113924050633,119.9493670886076,127.0,133.40506329113924,140.36708860759492,145.51898734177215,152.49367088607596
reviews_per_program,219.36708860759492,219.35443037974684,225.84810126582278,223.53164556962025,121.59493670886076,54.050632911392405,45.49367088607595,53.075949367088604,60.64556962025316,68.17721518987342,75.67088607594937,83.27848101265823,90.72151898734177,98.0,105.35443037974683,112.88607594936708,119.72151898734177,126.30379746835443,133.1772151898734,140.1012658227848,146.9367088607595,151.74683544303798
reviews_per_program,223.26582278481013,223.16455696202533,227.43037974683546,197.51898734177215,117.17721518987342,58.050632911392405,45.49367088607595,53.063291139240505,60.64556962025316,68.21518987341773,75.79746835443038,83.30379746835443,90.82278481012658,98.0506329113924,105.55696202531645,112.73417721518987,119.30379746835443,126.74683544303798,133.50632911392404,140.8987341772152,145.67088607594937,150.9746835443038
reviews_per_program,221.0759493670886,227.29113924050634,223.84810126582278,220.77215189873417,121.77215189873418,59.68354430379747,48.36708860759494,53.075949367088604,60.63291139240506,68.20253164556962,75.79746835443038,83.24050632911393,90.64556962025317,97.78481012658227,105.26582278481013,112.67088607594937,119.49367088607595,126.0506329113924,132.64556962025316,139.2405063291139,145.50632911392404,151.26582278481013
reviews_per_program,224.50632911392404,220.83544303797467,224.13924050632912,207.27848101265823,126.9113924050633,55.59493670886076,45.49367088607595,53.075949367088604,60.63291139240506,68.16455696202532,75.74683544303798,83.16455696202532,90.62025316455696,97.84810126582279,105.21518987341773,112.83544303797468,119.75949367088607,126.59493670886076,133.60759493670886,139.69620253164558,146.50632911392404,152.18987341772151
reviews_per_program,219.62025316455697,225.25316455696202,222.30379746835442,205.13924050632912,125.74683544303798,53.58227848101266,48.36708860759494,53.075949367088604,60.65822784810127,68.21518987341773,75.72151898734177,83.16455696202532,90.50632911392405,98.17721518987342,105.46835443037975,112.53164556962025,119.92405063291139,126.62025316455696,132.41772151898735,138.0379746835443,145.9620253164557,153.67088607594937
reviews_per_program,221.0506329113924,224.39240506329114,219.53164556962025,210.8987341772152,125.70886075949367,45.822784810126585,45.49367088607595,53.075949367088604,60.64556962025316,68.18987341772151,75.73417721518987,83.32911392405063,90.63291139240506,97.89873417721519,105.46835443037975,112.58227848101266,119.84810126582279,126.0379746835443,133.20253164556962,140.55696202531647,146.1012658227848,153.0632911392405
reviews_per_program,221.37974683544303,222.59493670886076,227.31645569620252,215.86075949367088,123.62025316455696,51.89873417721519,45.49367088607595,53.075949367088604,60.63291139240506,68.20253164556962,75.73417721518987,83.18987341772151,90.31645569620254,98.13924050632912,105.64556962025317,112.51898734177215,119.27848101265823,125.79746835443038,132.44303797468353,139.25316455696202,146.56962025316454,152.81012658227849
reviews_per_program,220.1012658227848,221.8860759493671,219.31645569620252,202.0126582278481,133.20253164556962,60.22784810126582,45.49367088607595,53.075949367088604,60.65822784810127,68.10126582278481,75.69620253164557,83.35443037974683,90.72151898734177,98.13924050632912,105.20253164556962,112.60759493670886,119.92405063291139,127.40506329113924,132.873417721519,140.1772151898734,145.81012658227849,152.29113924050634
reviews_per_program,228.49367088607596,228.1012658227848,226.18987341772151,223.22784810126583,111.41772151898734,50.32911392405063,47.41772151898734,53.075949367088604,60.63291139240506,68.21518987341773,75.77215189873418,83.18987341772151,90.60759493670886,97.83544303797468,105.32911392405063,112.44303797468355,119.25316455696202,126.50632911392405,132.9873417721519,140.46835443037975,146.2405063291139,153.22784810126583
pct_interview_given_signal,0.0,1.0,1.0,0.9955481357818586,0.9307178631051753,0.7916527545909849,0.664440734557596,0.5695206296207965,0.49853862212943634,0.44304267161410016,0.39899749373433585,0.3629179331306991,0.3336127409891031,0.307970079958731,0.28602227811713976,0.2677130044843049,0.2520050654284508,0.23801455197847105,0.22658696270993453,0.21534854360176753,0.20772442588726514,0.19822362413878974
pct_interview_given_signal,0.0,1.0,1.0,0.9988870339454646,0.924457429048414,0.7906510851419032,0.664440734557596,0.5695206296207965,0.49843456480901693,0.4433717044188637,0.3994647039143526,0.3629730962152303,0.33319380493930517,0.3084474296047533,0.2869157755616965,0.26777304328324736,0.2524846690632269,0.23932651834034877,0.22697462218420303,0.2157571376942537,0.20572019297036526,0.1991991991991992
pct_interview_given_signal,0.0,1.0,1.0,0.9927657206455203,0.9252921535893155,0.7903171953255426,0.664440734557596,0.5696564885496184,0.49843456480901693,0.4431248840230098,0.39879759519038077,0.3628627868105151,0.33282229965156795,0.308288148721921,0.2863652716153016,0.2681338423534696,0.253368700265252,0.23848996304803755,0.22641509433962265,0.21453598059473541,0.20750782064650677,0.20021799278946928
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.92779632721202,0.788313856427379,0.6638842515303284,0.5695206296207965,0.49853862212943634,0.44320712694877507,0.39879759519038077,0.36313868613138683,0.33347297863426895,0.309126213592233,0.28715728715728717,0.2682844624199528,0.25296610169491524,0.23980719019883512,0.227884340108789,0.21709090909090908,0.20774249673771206,0.1998326359832636
pct_interview_given_signal,0.0,1.0,1.0,0.9944351697273233,0.9290484140233722,0.7896494156928213,0.664440734557596,0.5695206296207965,0.49853862212943634,0.4434540389972145,0.39906417112299464,0.3634703196347032,0.33356614052241934,0.30892626131953427,0.28729547641963427,0.2678932017051829,0.2524046083923475,0.23877612238776122,0.22624348649928944,0.2163827473722363,0.20632452047693106,0.1986193129834484
pct_interview_given_signal,0.0,1.0,1.0,0.998330550918197,0.9282136894824707,0.7916527545909849,0.6643473420539939,0.5695206296207965,0.498330550918197,0.4431248840230098,0.399197592778335,0.3634703196347032,0.33398601398601396,0.3078906652913873,0.28660585693710994,0.2686164229471316,0.2520582647245092,0.23872838148555434,0.22827645540579294,0.21898211829436037,0.2070939207354089,0.19670510708401978
pct_interview_given_signal,0.0,1.0,1.0,0.993322203672788,0.926126878130217,0.7909849749582638,0.664440734557596,0.5695206296207965,0.49843456480901693,0.44328940040839054,0.3991308708006017,0.3627525444326295,0.3335195530726257,0.30876648564778897,0.28660585693710994,0.2684956150213627,0.2522179974651457,0.23983127448026514,0.22693148341727645,0.21505763688760807,0.20689655172413793,0.19748594111809462
pct_interview_given_signal,0.0,1.0,1.0,0.994991652754591,0.9336393989983306,0.7939899833055092,0.664440734557596,0.5695206296207965,0.49853862212943634,0.44320712694877507,0.3991308708006017,0.3633597078514912,0.33468815697266996,0.308009802657036,0.2861250898634076,0.268646641916976,0.25342247691817893,0.24028979673978668,0.22823282041479498,0.21707117534769566,0.20623542620260818,0.1978131212723658
pct_interview_given_signal,0.0,1.0,1.0,0.9972175848636616,0.914440734557596,0.7909849749582638,0.664440734557596,0.5695206296207965,0.498330550918197,0.44386617100371745,0.39933110367892977,0.3626423690205011,0.33319380493930517,0.308009802657036,0.28733004451931177,0.26843525179856115,0.2520582647245092,0.23725782414307003,0.2274935695913118,0.21564023839624347,0.2073096622970744,0.19848724129332557
