Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,281.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,251.0,254.0
unmatched_applicants,279.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,251.0,254.0
unmatched_applicants,279.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,249.0,251.0,255.0
unmatched_applicants,278.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,252.0,256.0
unmatched_applicants,278.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,253.0,255.0
unmatched_applicants,281.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,255.0
unmatched_applicants,279.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,251.0,252.0,254.0
unmatched_applicants,279.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,251.0,255.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,250.0,251.0,254.0
unmatched_applicants,278.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,252.0,254.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,8.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,9.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,8.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0
reviews_per_program,271.55555555555554,215.03703703703704,30.48148148148148,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.51851851851852,110.70370370370371,121.4074074074074,132.62962962962962
reviews_per_program,265.22222222222223,219.22222222222223,30.88888888888889,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.48148148148148,88.5925925925926,99.66666666666667,110.66666666666667,121.62962962962963,132.44444444444446
reviews_per_program,266.5925925925926,196.62962962962962,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.4074074074074,110.70370370370371,121.5925925925926,132.4814814814815
reviews_per_program,270.5925925925926,202.4814814814815,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.62962962962963,110.62962962962963,121.62962962962963,132.4814814814815
reviews_per_program,265.25925925925924,200.25925925925927,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.5925925925926,121.44444444444444,132.74074074074073
reviews_per_program,263.8888888888889,191.85185185185185,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.44444444444444,99.62962962962963,110.74074074074075,121.37037037037037,131.8148148148148
reviews_per_program,264.037037037037,195.03703703703704,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.51851851851852,99.66666666666667,110.70370370370371,121.70370370370371,132.62962962962962
reviews_per_program,261.962962962963,203.62962962962962,32.333333333333336,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.62962962962963,110.62962962962963,121.44444444444444,132.4814814814815
reviews_per_program,266.51851851851853,204.59259259259258,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.55555555555556,110.5925925925926,121.51851851851852,132.4814814814815
reviews_per_program,265.74074074074076,212.74074074074073,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.66666666666667,121.48148148148148,132.55555555555554
pct_interview_given_signal,0.0,0.939799331103679,0.6070234113712375,0.4057971014492754,0.30434782608695654,0.24347826086956523,0.2028985507246377,0.17391304347826086,0.15223755750731913,0.13546706363974692,0.12177985948477751,0.11104331909701037,0.10164758447361072
pct_interview_given_signal,0.0,0.9163879598662207,0.6053511705685619,0.4057971014492754,0.30434782608695654,0.24347826086956523,0.2028985507246377,0.1739961759082218,0.15217391304347827,0.13526570048309178,0.12182061579651941,0.11084043848964677,0.1017897091722595
pct_interview_given_signal,0.0,0.9297658862876255,0.6086956521739131,0.4057971014492754,0.30434782608695654,0.24347826086956523,0.2028985507246377,0.17391304347826086,0.15217391304347827,0.13561847988077497,0.12177985948477751,0.11087420042643924,0.10176125244618395
