Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,7374.0,6196.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6195.0,6196.0,6274.0,6252.0,6354.0,6484.0,6527.0,6565.0,6664.0,6758.0,6804.0,6874.0,6878.0,6940.0,6995.0,7061.0,7069.0,7113.0,7143.0,7166.0,7203.0,7178.0,7254.0
unmatched_applicants,7378.0,6200.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6204.0,6273.0,6307.0,6332.0,6457.0,6585.0,6535.0,6642.0,6730.0,6867.0,6837.0,6906.0,6953.0,7033.0,7012.0,7058.0,7088.0,7128.0,7160.0,7185.0,7197.0,7238.0
unmatched_applicants,7379.0,6205.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6215.0,6294.0,6267.0,6329.0,6443.0,6594.0,6559.0,6627.0,6754.0,6840.0,6828.0,6912.0,6948.0,6987.0,7069.0,7057.0,7093.0,7146.0,7173.0,7229.0,7195.0,7217.0
unmatched_applicants,7410.0,6205.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6229.0,6255.0,6276.0,6354.0,6444.0,6568.0,6602.0,6657.0,6787.0,6798.0,6839.0,6863.0,6952.0,6991.0,7047.0,7060.0,7118.0,7152.0,7156.0,7173.0,7213.0,7241.0
unmatched_applicants,7383.0,6204.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6213.0,6262.0,6274.0,6384.0,6407.0,6585.0,6568.0,6664.0,6708.0,6824.0,6842.0,6913.0,6940.0,6995.0,7034.0,7024.0,7083.0,7116.0,7134.0,7207.0,7229.0,7247.0
unmatched_applicants,7329.0,6205.0,6193.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6214.0,6236.0,6299.0,6336.0,6445.0,6588.0,6569.0,6636.0,6718.0,6833.0,6809.0,6887.0,6975.0,7022.0,7040.0,7104.0,7130.0,7128.0,7136.0,7161.0,7196.0,7199.0
unmatched_applicants,7365.0,6199.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6198.0,6269.0,6306.0,6390.0,6451.0,6536.0,6564.0,6673.0,6738.0,6815.0,6849.0,6902.0,6979.0,6994.0,7062.0,7038.0,7101.0,7125.0,7190.0,7156.0,7183.0,7214.0
unmatched_applicants,7330.0,6198.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6200.0,6286.0,6239.0,6359.0,6445.0,6580.0,6565.0,6673.0,6723.0,6810.0,6837.0,6916.0,6986.0,7032.0,7020.0,7063.0,7097.0,7159.0,7160.0,7185.0,7177.0,7195.0
unmatched_applicants,7353.0,6199.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6208.0,6300.0,6237.0,6324.0,6466.0,6552.0,6565.0,6612.0,6777.0,6827.0,6795.0,6922.0,6961.0,7012.0,7025.0,7062.0,7089.0,7143.0,7179.0,7196.0,7196.0,7229.0
unmatched_applicants,7349.0,6201.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6204.0,6264.0,6224.0,6321.0,6459.0,6554.0,6551.0,6644.0,6718.0,6817.0,6833.0,6895.0,6990.0,6995.0,7034.0,7082.0,7077.0,7154.0,7150.0,7172.0,7202.0,7231.0
