Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,551.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,495.0,496.0,500.0,506.0,511.0,511.0,521.0,517.0,520.0,516.0,522.0,534.0,530.0,535.0,528.0,541.0,537.0,543.0,542.0,538.0,545.0,535.0
unmatched_applicants,553.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,499.0,501.0,501.0,507.0,508.0,514.0,517.0,523.0,523.0,526.0,525.0,528.0,531.0,530.0,538.0,534.0,535.0,540.0,545.0,536.0,543.0
unmatched_applicants,550.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,499.0,505.0,506.0,510.0,511.0,514.0,518.0,519.0,521.0,518.0,526.0,529.0,524.0,534.0,530.0,536.0,538.0,537.0,538.0,544.0,534.0
unmatched_applicants,544.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,503.0,497.0,500.0,502.0,513.0,515.0,516.0,520.0,519.0,520.0,526.0,529.0,531.0,530.0,537.0,538.0,543.0,538.0,542.0,536.0,545.0,547.0
unmatched_applicants,546.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,496.0,496.0,499.0,506.0,513.0,510.0,513.0,506.0,525.0,517.0,523.0,526.0,525.0,533.0,532.0,529.0,542.0,537.0,533.0,536.0,535.0,537.0,533.0
unmatched_applicants,545.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,493.0,496.0,497.0,501.0,505.0,512.0,511.0,514.0,512.0,517.0,523.0,519.0,521.0,533.0,531.0,535.0,531.0,541.0,538.0,541.0,543.0,533.0,540.0,542.0
unmatched_applicants,548.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,499.0,497.0,503.0,502.0,508.0,509.0,514.0,517.0,518.0,521.0,523.0,529.0,526.0,531.0,534.0,533.0,535.0,543.0,540.0,540.0,537.0,545.0
unmatched_applicants,554.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,503.0,500.0,500.0,504.0,506.0,512.0,511.0,520.0,518.0,524.0,527.0,529.0,528.0,532.0,533.0,532.0,538.0,545.0,540.0,541.0,535.0,543.0
unmatched_applicants,550.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,499.0,497.0,501.0,508.0,512.0,506.0,513.0,522.0,518.0,522.0,531.0,529.0,532.0,533.0,531.0,536.0,531.0,546.0,538.0,539.0,536.0,542.0
unmatched_applicants,551.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,494.0,502.0,503.0,504.0,505.0,510.0,513.0,519.0,524.0,522.0,526.0,524.0,526.0,525.0,530.0,536.0,529.0,539.0,542.0,534.0,546.0,545.0
