Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,544.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,493.0,495.0,499.0,508.0,504.0
unmatched_applicants,533.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,500.0,506.0,500.0,500.0
unmatched_applicants,543.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,493.0,494.0,498.0,500.0,504.0,507.0,500.0
unmatched_applicants,538.0,495.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,493.0,497.0,494.0,502.0,502.0
unmatched_applicants,541.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,497.0,493.0,497.0,499.0,502.0,502.0
unmatched_applicants,540.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,493.0,495.0,499.0,504.0,505.0
unmatched_applicants,548.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,495.0,493.0,504.0,504.0,506.0
unmatched_applicants,540.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,494.0,498.0,503.0,504.0,505.0
unmatched_applicants,543.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,495.0,495.0,503.0,504.0,505.0
unmatched_applicants,544.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,497.0,499.0,504.0,505.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,6.0,15.0,11.0
unfilled_spots,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,13.0,7.0,7.0
unfilled_spots,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,7.0,11.0,14.0,7.0
unfilled_spots,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,9.0,9.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,6.0,9.0,9.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,11.0,12.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,11.0,13.0
unfilled_spots,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,10.0,11.0,12.0
unfilled_spots,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,10.0,11.0,12.0
unfilled_spots,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,12.0
reviews_per_program,170.41714285714286,173.86857142857144,170.4742857142857,173.2,172.04,168.25142857142856,127.48,92.65142857142857,62.417142857142856,54.32,58.074285714285715,63.84571428571429,69.44,75.10285714285715,80.69714285714285,86.45142857142856,92.04,97.12571428571428,102.57714285714286,106.99428571428571,112.09714285714286
reviews_per_program,173.43428571428572,168.05142857142857,171.74857142857144,169.82285714285715,174.5257142857143,165.70285714285714,133.05714285714285,86.46285714285715,60.45142857142857,52.96,58.84571428571429,63.925714285714285,69.68,75.24,80.86285714285714,86.31428571428572,91.8,97.12571428571428,101.72,107.58857142857143,111.57714285714286
reviews_per_program,169.09714285714287,171.09142857142857,171.53714285714287,169.76,170.89142857142858,164.54857142857142,143.2057142857143,87.85714285714286,61.21142857142857,55.85142857142857,58.12571428571429,63.82857142857143,69.57714285714286,75.21714285714286,80.89714285714285,86.26857142857143,91.89142857142858,97.23428571428572,102.21142857142857,107.24,112.61714285714285
reviews_per_program,173.97142857142856,174.16571428571427,170.61142857142858,170.99428571428572,169.94857142857143,164.97142857142856,136.72,93.57714285714286,63.59428571428571,53.674285714285716,58.862857142857145,63.84571428571429,69.55428571428571,75.28571428571429,80.94857142857143,86.38285714285715,91.92,96.98285714285714,102.32,108.11428571428571,112.57142857142857
reviews_per_program,172.8,171.24,172.03428571428572,170.89714285714285,172.68,169.85714285714286,134.65714285714284,90.07428571428571,61.82857142857143,54.46857142857143,58.13142857142857,63.76571428571429,69.57714285714286,75.09142857142857,80.86285714285714,86.46285714285715,91.62857142857143,97.25142857142858,102.53142857142858,106.92,112.29142857142857
reviews_per_program,172.36,171.09142857142857,171.43428571428572,170.15428571428572,169.46857142857144,165.97142857142856,136.44,96.72,58.177142857142854,54.42285714285714,58.88,63.902857142857144,69.57714285714286,75.24571428571429,80.81142857142858,86.20571428571428,91.59428571428572,97.32,101.95428571428572,107.09142857142857,112.46857142857142
reviews_per_program,174.45714285714286,174.78285714285715,170.6,168.4742857142857,169.0,165.06285714285715,134.70285714285714,90.27428571428571,55.33714285714286,53.04,58.097142857142856,63.77142857142857,69.53142857142858,75.27428571428571,80.83428571428571,86.42285714285714,91.72,97.02857142857142,102.18285714285715,107.58285714285714,112.13714285714286
reviews_per_program,175.28,172.96571428571428,169.92,170.3657142857143,171.72,160.61714285714285,138.90285714285713,84.57714285714286,61.27428571428572,55.97714285714286,58.68,63.80571428571429,69.54285714285714,75.28,80.94285714285714,86.2,91.75428571428571,97.18285714285715,102.69142857142857,107.45714285714286,111.93142857142857
reviews_per_program,174.82857142857142,171.4742857142857,174.43428571428572,172.85714285714286,169.5257142857143,164.02285714285713,134.12,87.53714285714285,59.21142857142857,53.73714285714286,58.12,63.822857142857146,69.54285714285714,75.21142857142857,80.92,86.28,92.16571428571429,97.01142857142857,102.26285714285714,107.2,111.80571428571429
reviews_per_program,171.50285714285715,172.7942857142857,171.62857142857143,170.6057142857143,170.83428571428573,159.73714285714286,135.14285714285714,89.53714285714285,56.28,58.29714285714286,58.12571428571429,64.46285714285715,69.61142857142858,75.29142857142857,80.89142857142858,86.38285714285715,92.08,97.05714285714286,101.89714285714285,107.4,111.8
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9976424361493124,0.9777341191879503,0.91973056413135,0.8295259150085974,0.7452180566182096,0.6715536750959362,0.6108475789850533,0.5616359447004609,0.5192878338278932,0.4832884860501345,0.4511203648621852,0.423728813559322,0.40154144849091017,0.3802016600746477,0.3645054475539415,0.34791252485089463
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9982318271119843,0.9810085134250164,0.9209935447656469,0.8307541144681896,0.7454664627485252,0.6705338708091633,0.610083132207026,0.5597014925373134,0.518341307814992,0.48229807080771675,0.45183714001986097,0.42483660130718953,0.40154144849091017,0.3834054266614235,0.36249203314212874,0.34953395472703064
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9962671905697446,0.9754339993449066,0.914795058955643,0.8300589390962672,0.7439423706614277,0.6709594966574911,0.6110116383169203,0.5605289093298291,0.5184988224568867,0.4820936639118457,0.4520765715042724,0.4244139046079224,0.40109308885754585,0.3815620282887013,0.36367027228646026,0.34630606860158314
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9956777996070727,0.9821516292778778,0.9135559921414538,0.8282170923379175,0.7452459016393442,0.6701071463678364,0.6108475789850533,0.5607131120604666,0.5180265654648957,0.48178737822956375,0.4514784679499901,0.42428198433420367,0.4021329248173462,0.3811571540265833,0.3607293868921776,0.3464467005076142
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9974459724950884,0.9744597249508841,0.9211228070175439,0.83007740508662,0.7447296559257236,0.6708935417281038,0.6116139439017834,0.5605289093298291,0.5193668670573016,0.48229807080771675,0.4510607362368647,0.4256314312441534,0.401022386744227,0.380371175388731,0.36475869809203143,0.3473105694366699
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9972495088408644,0.9801899148657498,0.9165029469548134,0.8316125860373648,0.744866754041066,0.6706633906633906,0.6103013502637933,0.5605289093298291,0.5183019441069259,0.48260500636402204,0.45240620442794643,0.4257907542579075,0.4007398273736128,0.38252438067481226,0.3641748039058748,0.3467635402906209
