Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1831.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1777.0,1778.0,1781.0,1781.0,1788.0,1788.0,1788.0,1794.0,1796.0,1792.0,1798.0,1798.0,1805.0,1805.0,1802.0
unmatched_applicants,1832.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1777.0,1781.0,1786.0,1791.0,1788.0,1790.0,1793.0,1800.0,1797.0,1800.0,1804.0,1802.0,1804.0,1803.0
unmatched_applicants,1838.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1775.0,1775.0,1783.0,1786.0,1785.0,1788.0,1789.0,1795.0,1795.0,1794.0,1801.0,1798.0,1801.0,1801.0,1806.0
unmatched_applicants,1845.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1774.0,1773.0,1777.0,1780.0,1784.0,1786.0,1790.0,1791.0,1796.0,1798.0,1794.0,1797.0,1802.0,1803.0,1801.0,1805.0
unmatched_applicants,1837.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1776.0,1775.0,1778.0,1784.0,1787.0,1784.0,1786.0,1790.0,1790.0,1796.0,1794.0,1798.0,1799.0,1803.0,1804.0,1803.0
unmatched_applicants,1843.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1774.0,1778.0,1783.0,1783.0,1781.0,1790.0,1790.0,1795.0,1797.0,1796.0,1799.0,1800.0,1804.0,1805.0,1806.0
unmatched_applicants,1842.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1776.0,1775.0,1776.0,1782.0,1784.0,1786.0,1789.0,1794.0,1793.0,1795.0,1802.0,1800.0,1801.0,1808.0,1800.0,1804.0
unmatched_applicants,1832.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1770.0,1770.0,1770.0,1777.0,1776.0,1781.0,1782.0,1788.0,1780.0,1790.0,1791.0,1794.0,1794.0,1799.0,1798.0,1799.0,1808.0,1807.0
unmatched_applicants,1841.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1770.0,1776.0,1777.0,1772.0,1775.0,1785.0,1787.0,1786.0,1792.0,1793.0,1795.0,1798.0,1801.0,1804.0,1805.0,1801.0,1806.0
unmatched_applicants,1838.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1780.0,1777.0,1784.0,1785.0,1787.0,1787.0,1791.0,1794.0,1792.0,1793.0,1802.0,1799.0,1802.0,1801.0,1805.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,11.0,11.0,18.0,18.0,18.0,24.0,26.0,22.0,28.0,28.0,35.0,35.0,32.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,16.0,21.0,18.0,20.0,23.0,30.0,27.0,30.0,34.0,32.0,34.0,33.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,13.0,16.0,15.0,18.0,19.0,25.0,25.0,24.0,31.0,28.0,31.0,31.0,36.0
unfilled_spots,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,10.0,14.0,16.0,20.0,21.0,26.0,28.0,24.0,27.0,32.0,33.0,31.0,35.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,8.0,14.0,17.0,14.0,16.0,20.0,20.0,26.0,24.0,28.0,29.0,33.0,34.0,33.0
unfilled_spots,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,13.0,13.0,11.0,20.0,20.0,25.0,27.0,26.0,29.0,30.0,34.0,35.0,36.0
unfilled_spots,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,12.0,14.0,16.0,19.0,24.0,23.0,25.0,32.0,30.0,31.0,38.0,30.0,34.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,11.0,12.0,18.0,10.0,20.0,21.0,24.0,24.0,29.0,28.0,29.0,38.0,37.0
unfilled_spots,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,5.0,15.0,17.0,16.0,22.0,23.0,25.0,28.0,31.0,34.0,35.0,31.0,36.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,14.0,15.0,17.0,17.0,21.0,24.0,22.0,23.0,32.0,29.0,32.0,31.0,35.0
reviews_per_program,701.0439560439561,699.9230769230769,299.05494505494505,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.12087912087912,187.52747252747253,211.01098901098902,234.1868131868132,257.43956043956047,280.25274725274727,303.4725274725275,326.02197802197804,348.45054945054943,369.8901098901099,391.5274725274725,412.42857142857144,431.9230769230769,450.65934065934067,468.38461538461536,489.05494505494505,504.5164835164835,522.0439560439561,535.5494505494505,551.2307692307693,565.9120879120879,575.8131868131868,586.5934065934066
