Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,229.0,162.0,162.0,160.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,165.0,172.0,166.0,175.0,177.0,182.0,183.0,184.0,191.0,190.0,199.0,195.0,201.0,203.0,201.0,206.0
unmatched_applicants,235.0,172.0,163.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,163.0,164.0,167.0,169.0,166.0,174.0,186.0,187.0,186.0,189.0,203.0,192.0,194.0,192.0,201.0,205.0,208.0
unmatched_applicants,238.0,168.0,161.0,163.0,158.0,158.0,158.0,159.0,159.0,158.0,165.0,165.0,168.0,168.0,175.0,179.0,172.0,186.0,182.0,192.0,193.0,197.0,198.0,200.0,208.0,207.0,206.0
unmatched_applicants,226.0,165.0,159.0,164.0,158.0,158.0,158.0,158.0,158.0,161.0,164.0,162.0,169.0,173.0,172.0,173.0,188.0,183.0,190.0,186.0,195.0,192.0,196.0,199.0,205.0,207.0,207.0
unmatched_applicants,234.0,167.0,161.0,158.0,158.0,158.0,158.0,160.0,158.0,159.0,159.0,164.0,166.0,170.0,176.0,179.0,183.0,186.0,186.0,188.0,198.0,195.0,195.0,200.0,198.0,206.0,205.0
unmatched_applicants,223.0,164.0,161.0,162.0,158.0,158.0,158.0,159.0,158.0,158.0,164.0,164.0,164.0,166.0,177.0,174.0,179.0,181.0,186.0,183.0,193.0,198.0,194.0,199.0,205.0,208.0,205.0
unmatched_applicants,230.0,167.0,160.0,160.0,158.0,158.0,158.0,159.0,158.0,160.0,162.0,160.0,164.0,169.0,174.0,178.0,178.0,181.0,183.0,187.0,192.0,192.0,199.0,201.0,197.0,201.0,202.0
unmatched_applicants,228.0,163.0,161.0,159.0,158.0,158.0,158.0,158.0,159.0,164.0,164.0,164.0,165.0,170.0,173.0,172.0,177.0,188.0,181.0,196.0,191.0,195.0,197.0,196.0,203.0,203.0,207.0
unmatched_applicants,221.0,163.0,164.0,160.0,158.0,158.0,158.0,158.0,158.0,164.0,159.0,166.0,165.0,168.0,171.0,176.0,183.0,190.0,183.0,189.0,195.0,197.0,200.0,200.0,206.0,208.0,210.0
unmatched_applicants,226.0,166.0,164.0,160.0,158.0,158.0,158.0,158.0,159.0,158.0,163.0,163.0,166.0,167.0,174.0,180.0,181.0,180.0,185.0,187.0,188.0,197.0,196.0,195.0,201.0,204.0,209.0
unfilled_spots,71.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,8.0,17.0,19.0,24.0,25.0,26.0,33.0,32.0,41.0,37.0,43.0,45.0,43.0,48.0
unfilled_spots,77.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,11.0,8.0,16.0,28.0,29.0,28.0,31.0,45.0,34.0,36.0,34.0,43.0,47.0,50.0
unfilled_spots,80.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,10.0,10.0,17.0,21.0,14.0,28.0,24.0,34.0,35.0,39.0,40.0,42.0,50.0,49.0,48.0
unfilled_spots,68.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,11.0,15.0,14.0,15.0,30.0,25.0,32.0,28.0,37.0,34.0,38.0,41.0,47.0,49.0,49.0
