Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1145.0,913.0,899.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,907.0,901.0,934.0,955.0,940.0,978.0,985.0,1004.0,998.0,1014.0
unmatched_applicants,1124.0,923.0,894.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,902.0,899.0,916.0,938.0,948.0,945.0,975.0,983.0,985.0,1004.0,1019.0
unmatched_applicants,1143.0,912.0,898.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,890.0,908.0,898.0,908.0,930.0,944.0,957.0,963.0,981.0,1009.0,1010.0,1027.0
unmatched_applicants,1126.0,911.0,896.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,896.0,895.0,891.0,918.0,916.0,942.0,946.0,992.0,990.0,999.0,998.0,1023.0
unmatched_applicants,1137.0,911.0,900.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,903.0,906.0,922.0,945.0,953.0,961.0,994.0,1021.0,1007.0,1035.0
unmatched_applicants,1138.0,913.0,893.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,896.0,907.0,900.0,921.0,931.0,948.0,963.0,984.0,989.0,1004.0,1008.0,1037.0
unmatched_applicants,1123.0,900.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,906.0,899.0,914.0,931.0,947.0,951.0,974.0,983.0,994.0,1005.0,1011.0
unmatched_applicants,1122.0,905.0,894.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,896.0,899.0,900.0,912.0,933.0,943.0,949.0,974.0,974.0,1000.0,1009.0,1011.0
unmatched_applicants,1136.0,919.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,903.0,902.0,917.0,936.0,948.0,945.0,958.0,966.0,999.0,1000.0,1023.0
unmatched_applicants,1135.0,907.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,897.0,903.0,907.0,921.0,932.0,947.0,947.0,983.0,993.0,991.0,1018.0,1027.0
