Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,1150.0,720.0,707.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,717.0,761.0,775.0
unmatched_applicants,1127.0,712.0,701.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,701.0,715.0,741.0,741.0
unmatched_applicants,1130.0,730.0,698.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,715.0,750.0,754.0
unmatched_applicants,1137.0,714.0,700.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,716.0,748.0,761.0
unmatched_applicants,1127.0,725.0,696.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,710.0,757.0,773.0
unmatched_applicants,1128.0,725.0,701.0,708.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,689.0,705.0,739.0,759.0
unmatched_applicants,1150.0,709.0,712.0,701.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,700.0,692.0,708.0,740.0,773.0
unmatched_applicants,1140.0,729.0,697.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,697.0,701.0,750.0,738.0
unmatched_applicants,1139.0,726.0,705.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,693.0,699.0,719.0,765.0,762.0
unmatched_applicants,1109.0,731.0,695.0,695.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,695.0,709.0,752.0,745.0
unfilled_spots,465.0,35.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,76.0,90.0
unfilled_spots,442.0,27.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,56.0,56.0
unfilled_spots,445.0,45.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,65.0,69.0
unfilled_spots,452.0,29.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,63.0,76.0
unfilled_spots,442.0,40.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,72.0,88.0
unfilled_spots,443.0,40.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,54.0,74.0
unfilled_spots,465.0,24.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,23.0,55.0,88.0
unfilled_spots,455.0,44.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,65.0,53.0
unfilled_spots,454.0,41.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,34.0,80.0,77.0
unfilled_spots,424.0,46.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,24.0,67.0,60.0
reviews_per_program,380.9349315068493,378.8321917808219,377.35616438356163,381.06849315068496,378.722602739726,381.91438356164383,381.1404109589041,378.81849315068496,344.4657534246575,243.85616438356163,163.61986301369862,145.3664383561644,153.65753424657535,166.27739726027397,178.61986301369862,190.9931506849315,202.75
reviews_per_program,382.86301369863014,377.7671232876712,376.0513698630137,377.972602739726,380.63698630136986,378.5171232876712,378.42808219178085,379.1986301369863,334.1267123287671,246.25,165.72260273972603,144.20890410958904,153.72602739726028,166.1404109589041,178.6027397260274,190.7431506849315,202.75342465753425
reviews_per_program,377.2671232876712,382.80479452054794,372.9760273972603,382.722602739726,377.35616438356163,382.6609589041096,375.51027397260276,376.32876712328766,340.708904109589,247.79794520547946,161.24657534246575,147.85616438356163,153.83904109589042,166.3904109589041,178.63698630136986,190.70890410958904,202.57191780821918
reviews_per_program,380.9246575342466,374.61986301369865,382.70205479452056,378.1575342465753,377.791095890411,378.32191780821915,379.527397260274,377.31164383561645,345.45205479452056,238.3458904109589,168.04794520547946,142.82534246575344,153.736301369863,166.1164383561644,178.75,190.59246575342465,202.67123287671234
reviews_per_program,379.3835616438356,379.95205479452056,376.3972602739726,379.8835616438356,376.1335616438356,381.7191780821918,379.43150684931504,373.96232876712327,349.75,248.70890410958904,163.05479452054794,145.01712328767124,154.43835616438355,166.3835616438356,178.34931506849315,191.0513698630137,203.03424657534248
reviews_per_program,374.208904109589,377.51027397260276,376.31164383561645,375.222602739726,378.5171232876712,376.4931506849315,379.958904109589,378.541095890411,344.8321917808219,248.02739726027397,166.40753424657535,144.13698630136986,153.81849315068493,166.3595890410959,178.58219178082192,190.9417808219178,202.85616438356163
reviews_per_program,377.208904109589,379.458904109589,376.25342465753425,376.2260273972603,381.82876712328766,379.91438356164383,380.1746575342466,377.59589041095893,337.68835616438355,242.84931506849315,162.22260273972603,142.66095890410958,153.7945205479452,166.2054794520548,178.70205479452054,190.66780821917808,202.87671232876713
reviews_per_program,377.83561643835617,380.57191780821915,382.56849315068496,379.93835616438355,378.03767123287673,379.1609589041096,382.0171232876712,376.2739726027397,339.1609589041096,254.83219178082192,163.40753424657535,148.47602739726028,153.83561643835617,166.236301369863,178.5445205479452,190.67808219178082,202.59246575342465
reviews_per_program,375.49657534246575,378.81164383561645,379.513698630137,381.17123287671234,380.7842465753425,384.06849315068496,378.82191780821915,373.291095890411,341.50342465753425,248.9041095890411,163.1472602739726,145.28424657534248,153.72602739726028,165.986301369863,178.85616438356163,190.78424657534248,202.7294520547945
reviews_per_program,375.91438356164383,379.25,379.46232876712327,380.222602739726,376.85616438356163,382.03767123287673,379.958904109589,376.4931506849315,335.9417808219178,240.48972602739727,158.54109589041096,145.36301369863014,153.763698630137,166.3082191780822,178.73287671232876,190.92465753424656,202.5582191780822
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998477176685575,0.9938355936156743,0.955943351505096,0.8941427618412275,0.8189851905802379,0.7521618971204422,0.6950754845220687,0.6470464175470215,0.6051282051282051,0.5700386804722734
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998857752056046,0.9911377644511078,0.9599016791542038,0.8950554725837423,0.8191600476086376,0.7518267688469079,0.6956485890379898,0.6471084522165976,0.605921324308311,0.5700290520910749
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988578390314475,0.9907709735456787,0.9585839134942972,0.8943367033905087,0.8179722943302846,0.7512744596068653,0.6946033836907751,0.6469843947701391,0.6060301327060176,0.5705398049060878
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995050635802939,0.9945029317697228,0.9610839626832519,0.8940081101269876,0.819192581263807,0.751776525361431,0.6957489795076898,0.6465753424657534,0.6064003737444522,0.5702602230483271
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987438620532145,0.9943036077151137,0.9586294716891732,0.8929809589844792,0.8184687856639876,0.7518942770547334,0.6946319776057961,0.6480279580629057,0.6049438041120692,0.5692406301656378
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999619323156572,0.9937358389977342,0.9619986967596706,0.8914110429447852,0.8184002912974876,0.7513748191027496,0.6947320748502378,0.6471829095232616,0.6052910052910053,0.5697403518249654
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995812873510715,0.9926041909584569,0.9573239353195522,0.8921398661083402,0.8191308570041272,0.7514919390754431,0.6953762466001813,0.6467488166190759,0.6061607543780871,0.5696826468602296
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996193231565724,0.9932718249342171,0.9570319445267588,0.8932590261852701,0.8180869649616617,0.7512911843276937,0.6952473167013452,0.6473194590965762,0.6061280936815259,0.5704819378940784
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999314833847208,0.9927381745502998,0.9616102372700613,0.8939474807856533,0.8190337460548677,0.7518267688469079,0.6962944623256582,0.6461915521004864,0.6057908057943959,0.5700964575907563
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998096688237533,0.9930048965723993,0.9587295944064231,0.8949629155327891,0.8183428363459906,0.7516425755584757,0.6949466661175404,0.6466372868365587,0.6053452914798206,0.5705783894364888
pct_interview_given_nosignal,0.3033991711092931,0.28067860685344265,0.25556572719658754,0.224860768100147,0.19603452785770337,0.16153481251482416,0.12649957758377922,0.0884647204822125,0.04901152183149634,0.019194180914538655,0.003248247299894432,0.00020004858322735522,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3018712655193388,0.2814978180282483,0.2565175315979316,0.22691178399539902,0.19489462625085818,0.1632810967502888,0.1276382937612948,0.08835365062131958,0.04904942965779468,0.01730597218081176,0.002571931561863894,0.0003493144703519343,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.306348831720557,0.2776646362912632,0.25878918769661646,0.22378005094730138,0.19685635034042195,0.161156046981887,0.12888638945954942,0.08867483532828103,0.04970137047408986,0.018065873551872825,0.0030842757509238934,0.00045619137228067173,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3034073541310797,0.2839467605740467,0.25173872586168855,0.22678821737946614,0.19659402117456953,0.1633825854642604,0.12717430693966297,0.08836671893606235,0.048149154887812594,0.016698639131722263,0.003200756296846512,4.3073742246726395e-05,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.30463982668351686,0.2798223764611495,0.25626452608347494,0.22564138581476317,0.19759752792161908,0.1616341413422225,0.12722453187126884,0.0893696523984625,0.048396704060359376,0.018151619409182584,0.003579253936498864,0.0005911784638011333,0.00013794160472066825,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.30885246501752556,0.2816960931630353,0.2563271047207869,0.22876528390942566,0.19615767156991049,0.16433953779162233,0.12699310188849938,0.08819610663711075,0.04841037788223102,0.01647795148807978,0.004447688959186708,0.000493060893020288,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.30639611421308277,0.28019878747115806,0.25636967565455254,0.22808547754034017,0.19419166269355942,0.1625583161549311,0.12690269286836248,0.08763532096670373,0.0495779664630705,0.018537576697106678,0.004076513013483851,0.00011392765593847907,0.0,0.0,0.0,0.0,0.0
