Parameter,0,1,2,3,4,5,6
unmatched_applicants,556.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,555.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,556.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,555.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,555.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,556.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,555.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,554.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,556.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,556.0,543.0,543.0,543.0,543.0,543.0,543.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,599.6666666666666,189.16666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,599.25,96.41666666666667,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,599.4166666666666,96.58333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,600.0,143.58333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,598.5,96.41666666666667,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,598.5833333333334,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,598.75,97.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,597.6666666666666,96.58333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.4166666666667
reviews_per_program,599.8333333333334,143.41666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,599.1666666666666,143.08333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
pct_interview_given_signal,0.0,0.8569051580698835,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8635607321131448,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8635607321131448,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8502495840266223,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8652246256239601,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8685524126455907,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8519134775374376,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8635607321131448,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447988904299584
pct_interview_given_signal,0.0,0.8552412645590682,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_signal,0.0,0.8618968386023295,0.43427620632279534,0.2895174708818636,0.21713810316139767,0.17371048252911814,0.1447587354409318
pct_interview_given_nosignal,0.07254030016675932,0.001061249241964827,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07259073842302878,0.0004556500607533414,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07257055470596413,0.00045599635202918376,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0725,0.0016671718702637162,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07268170426065163,0.00030441400304414006,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07267158568843102,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07265135699373695,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07278304517568321,0.00045551169146674765,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07252014448457905,0.0012134081601698772,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07260083449235048,0.0006074411541381929,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.07254030016675932,0.07253022092538558,0.07247986670369341,0.07251007084317267,0.0729050279329609,0.0725,0.0725
pct_interview_given_application,0.07259073842302878,0.07265135699373695,0.07273233941758395,0.07257055470596413,0.07253022092538558,0.07273233941758395,0.07265135699373695
pct_interview_given_application,0.07257055470596413,0.07270194986072423,0.07273233941758395,0.07261093337042704,0.0725604670558799,0.0725604670558799,0.07263113955753443
pct_interview_given_application,0.0725,0.07251007084317267,0.07262103505843072,0.07257055470596413,0.07255038220986797,0.07252014448457905,0.07271207689093188
pct_interview_given_application,0.07268170426065163,0.072793194812439,0.07251007084317267,0.0725,0.07274247491638795,0.07260083449235048,0.07247986670369341
pct_interview_given_application,0.07267158568843102,0.07275261324041812,0.07254030016675932,0.07260083449235048,0.07248993195389529,0.07261093337042704,0.07262103505843072
pct_interview_given_application,0.07265135699373695,0.07259073842302878,0.07255038220986797,0.07276275439085587,0.07259073842302878,0.07265135699373695,0.07270194986072423
pct_interview_given_application,0.07278304517568321,0.07263113955753443,0.07263113955753443,0.07259073842302878,0.07254030016675932,0.07258064516129033,0.07264124686891177
pct_interview_given_application,0.07252014448457905,0.0725604670558799,0.07255038220986797,0.07242958235049257,0.07251007084317267,0.0725,0.0725604670558799
pct_interview_given_application,0.07260083449235048,0.07264124686891177,0.07264124686891177,0.0725,0.07260083449235048,0.07255038220986797,0.07258064516129033
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
