Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,1319.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1216.0,1217.0,1212.0,1213.0,1223.0,1243.0,1230.0,1234.0,1257.0
unmatched_applicants,1317.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1215.0,1221.0,1233.0,1234.0,1254.0,1236.0
unmatched_applicants,1316.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1221.0,1230.0,1246.0,1246.0,1250.0,1245.0
unmatched_applicants,1316.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1225.0,1236.0,1235.0,1253.0,1254.0
unmatched_applicants,1323.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1218.0,1227.0,1233.0,1245.0,1262.0
unmatched_applicants,1312.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1223.0,1240.0,1246.0,1248.0,1253.0
unmatched_applicants,1331.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1213.0,1221.0,1239.0,1234.0,1243.0,1247.0
unmatched_applicants,1317.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1220.0,1217.0,1223.0,1230.0,1242.0,1237.0,1245.0
unmatched_applicants,1312.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1212.0,1225.0,1227.0,1241.0,1241.0,1270.0
unmatched_applicants,1315.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1217.0,1212.0,1224.0,1225.0,1229.0,1218.0,1235.0,1253.0
unfilled_spots,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,11.0,31.0,18.0,22.0,45.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,9.0,21.0,22.0,42.0,24.0
unfilled_spots,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,34.0,34.0,38.0,33.0
unfilled_spots,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,24.0,23.0,41.0,42.0
unfilled_spots,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,21.0,33.0,50.0
unfilled_spots,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,28.0,34.0,36.0,41.0
unfilled_spots,119.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,9.0,27.0,22.0,31.0,35.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,11.0,18.0,30.0,25.0,33.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,15.0,29.0,29.0,58.0
unfilled_spots,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,12.0,13.0,17.0,6.0,23.0,41.0
reviews_per_program,474.4761904761905,473.0846560846561,465.5132275132275,471.69312169312167,471.73015873015873,467.46031746031747,469.84656084656086,477.3862433862434,463.22222222222223,379.2962962962963,258.5238095238095,198.58201058201058,190.8095238095238,206.55026455026456,221.97354497354496,236.95767195767195,251.52910052910053,266.5238095238095,280.8412698412698,294.85185185185185,306.57142857142856,321.12698412698415,332.13227513227514,344.5291005291005,356.14814814814815,363.8253968253968,375.4920634920635
reviews_per_program,468.6825396825397,474.84656084656086,473.75132275132273,468.53968253968253,473.962962962963,476.0,469.85185185185185,471.55555555555554,450.3862433862434,386.04761904761904,264.3492063492063,191.1904761904762,192.37037037037038,206.5026455026455,221.64550264550263,237.0952380952381,251.6931216931217,265.76190476190476,280.2962962962963,294.2645502645503,307.44973544973544,319.64021164021165,332.57142857142856,344.0529100529101,356.32804232804233,364.97354497354496,374.73015873015873
reviews_per_program,467.66137566137564,469.46031746031747,473.4867724867725,473.44444444444446,470.35449735449737,476.4179894179894,464.70899470899474,464.2804232804233,463.2116402116402,384.0740740740741,257.4973544973545,193.25925925925927,190.85185185185185,206.4021164021164,222.015873015873,236.71428571428572,251.8042328042328,266.04232804232805,280.37566137566137,294.26984126984127,306.8994708994709,320.2116402116402,332.5449735449736,344.2804232804233,355.06349206349205,365.51851851851853,374.48148148148147
reviews_per_program,471.42857142857144,471.2433862433862,472.73015873015873,467.6878306878307,473.30687830687833,468.1957671957672,475.13227513227514,465.8888888888889,457.69312169312167,381.7195767195767,262.7037037037037,189.75132275132276,190.9206349206349,206.55026455026456,221.40740740740742,237.5873015873016,252.05820105820106,266.64550264550263,281.05820105820106,294.48148148148147,307.4391534391534,319.5132275132275,333.02645502645504,343.978835978836,355.5925925925926,364.3121693121693,377.4761904761905
reviews_per_program,471.16931216931215,470.32275132275134,473.1111111111111,474.9100529100529,471.05820105820106,468.48148148148147,469.5291005291005,472.2010582010582,451.75132275132273,391.29100529100526,276.010582010582,190.1216931216931,193.9206349206349,206.53439153439155,221.8783068783069,236.48677248677248,251.92592592592592,267.15343915343914,280.5978835978836,294.51851851851853,306.7724867724868,320.1904761904762,332.8042328042328,343.16402116402116,354.4391534391534,364.75132275132273,375.41269841269843
reviews_per_program,465.4391534391534,474.1111111111111,469.1904761904762,472.78306878306876,476.6878306878307,474.8201058201058,469.85714285714283,473.8994708994709,464.6190476190476,382.30687830687833,263.1111111111111,190.97354497354496,190.94179894179894,206.6031746031746,221.7724867724868,237.005291005291,251.94179894179894,266.3703703703704,280.72486772486775,294.1216931216931,307.5238095238095,321.66137566137564,333.5291005291005,342.3968253968254,355.12698412698415,365.8835978835979,376.36507936507934
reviews_per_program,471.978835978836,468.66137566137564,477.22222222222223,472.1904761904762,478.1375661375661,472.3015873015873,467.56613756613757,469.5449735449736,461.7354497354497,386.1164021164021,261.984126984127,197.52910052910053,191.07407407407408,206.39153439153438,221.62962962962962,236.8994708994709,252.005291005291,266.70899470899474,280.8253968253968,293.994708994709,307.5820105820106,321.65608465608466,332.0846560846561,344.78306878306876,355.37566137566137,366.3121693121693,374.6507936507937
reviews_per_program,476.037037037037,465.69312169312167,466.9100529100529,465.35449735449737,468.8095238095238,473.8201058201058,478.04761904761904,472.7724867724868,461.13227513227514,390.2857142857143,256.0687830687831,192.88888888888889,192.62962962962962,206.73544973544975,221.8994708994709,236.84126984126985,251.11640211640213,266.3968253968254,280.1375661375661,294.23280423280426,306.6031746031746,320.12698412698415,332.962962962963,345.2063492063492,355.22222222222223,365.3492063492063,375.5079365079365
reviews_per_program,473.53439153439155,470.35978835978835,473.02645502645504,469.5925925925926,472.5449735449736,473.46560846560845,469.1216931216931,470.73015873015873,445.83068783068785,371.95238095238096,253.97883597883597,189.5873015873016,192.44973544973544,206.32804232804233,222.1058201058201,236.94708994708995,251.8148148148148,266.46031746031747,280.62433862433863,293.73015873015873,307.44444444444446,319.7883597883598,331.9312169312169,343.5820105820106,354.16931216931215,365.9470899470899,376.22222222222223
reviews_per_program,470.0687830687831,469.0740740740741,470.0899470899471,469.57142857142856,467.7566137566138,472.27513227513225,469.0,469.7566137566138,461.0952380952381,386.0,251.39153439153438,187.4920634920635,191.17989417989418,206.38095238095238,221.97883597883597,236.96296296296296,251.74603174603175,266.2645502645503,280.42857142857144,294.962962962963,308.05820105820106,320.6296296296296,331.8095238095238,342.5449735449736,356.6666666666667,365.70899470899474,375.2857142857143
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990054699154649,0.9835582098355821,0.9397550370099911,0.8706120476104163,0.80082078584699,0.7397919975408577,0.6883893881248063,0.6448587696773473,0.6075012095332254,0.5733230103428424,0.5440946513687146,0.5182407091714968,0.49842946394670534,0.4758374112335854,0.46007041243846875,0.4435161864979421,0.4290468267173758,0.41999331035585996,0.40694397474918276
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998881153654898,0.9833456153279293,0.936603823685608,0.870741725054361,0.8000443299254704,0.7399625919188296,0.6894082261106205,0.6444846131530204,0.6071053184780324,0.5749666527304943,0.5451525218967079,0.5192750287686997,0.49700557582432714,0.4780507184003178,0.45946289932544226,0.44413004029157566,0.4288302200576129,0.41867207886343866,0.40777137693437254
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999052806062041,0.9992126310554887,0.9855926894874535,0.9404734238571096,0.8699221343634936,0.8006431759585262,0.7403229941040759,0.6882581444674817,0.6455218042423836,0.6068374272446471,0.5743606061811384,0.5449982072427393,0.5192656921444881,0.49789669677953247,0.47719762062128224,0.45949945108271945,0.4438365427469302,0.4303574887865647,0.4180478554781929,0.40804216058889187
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999052985463327,0.9990883851986906,0.9872130301801968,0.9381241498291364,0.8702725544052398,0.8003547278572221,0.7397919975408577,0.6901495961382211,0.6431498307500445,0.6062259913096413,0.5730613540757203,0.5436746987951807,0.518892502290817,0.49702268268337174,0.4782407100748493,0.45883511804518445,0.4442256814126623,0.4297171425595548,0.41943214000435697,0.40480495633769253
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973473701662038,0.9855157925773044,0.9386433812543578,0.8703932872536295,0.8001274838566638,0.7398488535929294,0.6886848694408012,0.6461428315732951,0.6065442936951316,0.5719717975124772,0.5445665906133916,0.5188272492095429,0.49810279406691965,0.4772291625355278,0.4591414944356121,0.4452804588485615,0.4311155562853603,0.4189271519336215,0.4070300057784731
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997512953367875,0.9870589536555691,0.9381450141032023,0.8697935530604853,0.8002660164043449,0.7396025404630199,0.6890134796612192,0.6447292048042148,0.6065060797614298,0.573653265533132,0.5443202593437246,0.5195272445987515,0.4968858607756099,0.4750468796262789,0.45814362993162744,0.44627818212723874,0.43028054649205144,0.4176307265155021,0.40600002811634545
