Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1368.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1187.0,1199.0,1194.0,1204.0,1218.0,1232.0,1232.0,1239.0,1252.0,1265.0
unmatched_applicants,1368.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1200.0,1198.0,1213.0,1227.0,1235.0,1233.0,1251.0,1257.0,1264.0
unmatched_applicants,1361.0,1189.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1193.0,1196.0,1201.0,1204.0,1217.0,1227.0,1235.0,1244.0,1256.0,1262.0
unmatched_applicants,1372.0,1189.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1192.0,1203.0,1212.0,1210.0,1225.0,1235.0,1250.0,1251.0,1262.0
unmatched_applicants,1372.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1189.0,1203.0,1208.0,1210.0,1220.0,1229.0,1244.0,1242.0,1242.0,1265.0
unmatched_applicants,1363.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1187.0,1191.0,1198.0,1207.0,1212.0,1218.0,1230.0,1235.0,1243.0,1264.0,1262.0
unmatched_applicants,1363.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1187.0,1200.0,1195.0,1207.0,1224.0,1235.0,1238.0,1238.0,1255.0,1257.0
unmatched_applicants,1363.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1187.0,1193.0,1196.0,1198.0,1201.0,1222.0,1227.0,1234.0,1236.0,1248.0,1261.0
unmatched_applicants,1384.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1187.0,1195.0,1194.0,1210.0,1218.0,1229.0,1227.0,1245.0,1253.0,1267.0
unmatched_applicants,1360.0,1188.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1189.0,1185.0,1196.0,1194.0,1214.0,1224.0,1226.0,1234.0,1248.0,1257.0,1257.0
unfilled_spots,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,9.0,19.0,33.0,47.0,47.0,54.0,67.0,80.0
unfilled_spots,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,28.0,42.0,50.0,48.0,66.0,72.0,79.0
unfilled_spots,176.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,16.0,19.0,32.0,42.0,50.0,59.0,71.0,77.0
unfilled_spots,187.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,18.0,27.0,25.0,40.0,50.0,65.0,66.0,77.0
unfilled_spots,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,18.0,23.0,25.0,35.0,44.0,59.0,57.0,57.0,80.0
unfilled_spots,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,13.0,22.0,27.0,33.0,45.0,50.0,58.0,79.0,77.0
unfilled_spots,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,10.0,22.0,39.0,50.0,53.0,53.0,70.0,72.0
unfilled_spots,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,11.0,13.0,16.0,37.0,42.0,49.0,51.0,63.0,76.0
unfilled_spots,199.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,9.0,25.0,33.0,44.0,42.0,60.0,68.0,82.0
unfilled_spots,175.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,11.0,9.0,29.0,39.0,41.0,49.0,63.0,72.0,72.0
reviews_per_program,249.31800766283524,250.56704980842912,249.78544061302682,246.10344827586206,165.75862068965517,75.95019157088123,52.804597701149426,59.77777777777778,68.29501915708812,76.80842911877394,85.28735632183908,93.77011494252874,102.10344827586206,110.51724137931035,118.47892720306514,126.73563218390805,134.93486590038313,142.39080459770116,149.59386973180077,156.78544061302682
reviews_per_program,251.00383141762453,250.4022988505747,251.5785440613027,245.7088122605364,161.09961685823754,67.66283524904215,52.06896551724138,59.77394636015325,68.29501915708812,76.82375478927203,85.29885057471265,93.80459770114942,102.2375478927203,110.44061302681992,118.83524904214559,126.82375478927203,134.81226053639847,142.29501915708812,150.2528735632184,157.33716475095787
reviews_per_program,252.00766283524905,250.28735632183907,253.62452107279694,246.39080459770116,156.1494252873563,64.96551724137932,52.78544061302682,59.770114942528735,68.29885057471265,76.83524904214559,85.31417624521073,93.73563218390805,102.22222222222223,110.40996168582376,118.7088122605364,126.6360153256705,134.6743295019157,142.360153256705,150.272030651341,157.67049808429118
reviews_per_program,250.17624521072796,252.9463601532567,251.8582375478927,246.34865900383141,161.83908045977012,65.49808429118774,52.9272030651341,59.7816091954023,68.26819923371647,76.83141762452107,85.30651340996168,93.6896551724138,102.18773946360153,110.4521072796935,118.37164750957854,126.65134099616859,134.40996168582376,142.70498084291188,149.92337164750958,158.06513409961687
reviews_per_program,254.8582375478927,253.84291187739464,247.8697318007663,242.62835249042146,163.61302681992336,67.88505747126437,51.94252873563219,59.77394636015325,68.28735632183908,76.82375478927203,85.29885057471265,93.72030651340997,102.14176245210729,110.62452107279694,118.65900383141762,126.91187739463602,134.66283524904213,142.06896551724137,149.91954022988506,157.48659003831418
reviews_per_program,252.4022988505747,251.5785440613027,253.11877394636016,237.01149425287358,162.86206896551724,71.544061302682,54.298850574712645,59.76628352490422,68.28352490421456,76.82758620689656,85.3103448275862,93.7088122605364,102.183908045977,110.52873563218391,118.76628352490421,126.83524904214559,134.6206896551724,142.44827586206895,150.22222222222223,157.75095785440612
reviews_per_program,252.816091954023,252.08045977011494,250.727969348659,247.68582375478928,162.1264367816092,71.72413793103448,56.64750957854406,59.76628352490422,68.30651340996168,76.80842911877394,85.29885057471265,93.74712643678161,102.06896551724138,110.4904214559387,118.73563218390805,126.62452107279694,134.71647509578543,142.49808429118775,150.37547892720306,157.32183908045977
reviews_per_program,256.7547892720307,256.1992337164751,252.16091954022988,247.07662835249042,170.88505747126436,70.5632183908046,52.83524904214559,59.7816091954023,68.29885057471265,76.83141762452107,85.32950191570882,93.77394636015326,102.16475095785441,110.455938697318,118.86590038314176,127.01532567049809,134.34099616858236,142.24137931034483,150.01149425287358,157.59386973180077
reviews_per_program,251.21455938697318,253.27969348659005,254.4214559386973,244.12260536398466,164.81992337164752,64.78544061302682,53.651340996168585,59.770114942528735,68.30268199233717,76.8199233716475,85.30268199233717,93.7816091954023,102.183908045977,110.44061302681992,118.48659003831418,126.73946360153256,134.6206896551724,142.59386973180077,149.8007662835249,158.13409961685824
reviews_per_program,249.26436781609195,251.86206896551724,249.93869731800766,250.21072796934865,158.8352490421456,69.79310344827586,53.770114942528735,59.770114942528735,68.28735632183908,76.79693486590038,85.31417624521073,93.75478927203065,102.19157088122606,110.50191570881226,118.75478927203065,126.69348659003832,134.70498084291188,142.61302681992336,150.04980842911877,157.63601532567048
pct_interview_given_signal,0.0,1.0,1.0,0.996859578286227,0.9572678331090175,0.8306864064602961,0.7023854034248111,0.6022304832713755,0.527124824684432,0.4686985583877887,0.42210242587601077,0.38391762686933073,0.3525835866261398,0.3257410296411856,0.3038515021181645,0.2840558679484854,0.2667953887216764,0.25282531482079434,0.24065157258477615,0.2296131570587229
pct_interview_given_signal,0.0,1.0,1.0,0.9974577538507552,0.9534544638851503,0.8321220278151638,0.7021833408105279,0.6022690853150439,0.527124824684432,0.4686050571043838,0.42204554642231507,0.38377649797818897,0.35212112127117373,0.32596704249783176,0.30294041784885223,0.28385849370109667,0.26703802648780767,0.2529955033791971,0.23959608323133416,0.2288079873371484
pct_interview_given_signal,0.0,1.0,1.0,0.9983550171975475,0.9568192014356214,0.8345446388515029,0.702258112756094,0.6023076923076923,0.5270952541231908,0.46853495561982644,0.42196973099205104,0.3840588595953403,0.3521739130434783,0.3260575354825277,0.30326307975341316,0.2842793174391867,0.26731152204836417,0.252879750242222,0.23956553886948317,0.22832426127527217
pct_interview_given_signal,0.0,1.0,1.0,0.9988036488709436,0.9593988335576492,0.8347240915208614,0.7023328847016599,0.6021918861757354,0.5273319115501178,0.46855832045080537,0.42200763530204355,0.38424733161575264,0.3522927524277305,0.3259331205772166,0.30412688137239036,0.28424491771539206,0.26783729084119606,0.2522686999946303,0.24012266802964477,0.22775421161071385
pct_interview_given_signal,0.0,1.0,1.0,0.9991027366532077,0.9578286227007626,0.8339165545087484,0.7020115157406716,0.6022690853150439,0.5271839757616563,0.4686050571043838,0.42204554642231507,0.38412166305547607,0.3524513297573052,0.32542513767187337,0.3033903777849532,0.28366139355150344,0.2673343386348764,0.25339805825242717,0.24012880472283984,0.2285908913974309
pct_interview_given_signal,0.0,1.0,1.0,0.9961118588305667,0.9539030955585465,0.8299685957828623,0.7015851652459997,0.6023463042502725,0.5272135562787565,0.46858168761220825,0.4219886822958771,0.3841687791315725,0.3523059617547806,0.3257071547420965,0.303116330085812,0.28383276945384245,0.26741803278688525,0.25272331154684097,0.23964497041420119,0.228207806086513
pct_interview_given_signal,0.0,1.0,1.0,0.9982054733064154,0.9550246747420368,0.8322117541498429,0.7004411874672848,0.6023463042502725,0.5270361229526588,0.4686985583877887,0.42204554642231507,0.3840117704757234,0.3527027027027027,0.32582009848117066,0.3031945788964182,0.284305122696602,0.2672278945422485,0.25263497526349754,0.23940073379535262,0.22883027690509242
pct_interview_given_signal,0.0,1.0,1.0,0.9971586660684911,0.9561462539255271,0.8312247644683715,0.7023106258879832,0.6021918861757354,0.5270952541231908,0.46855832045080537,0.42189394279556375,0.38390194075587336,0.3523720232514532,0.3259218148392244,0.30286230015471893,0.28343036409158096,0.2679747882383139,0.2530909090909091,0.23998161060455137,0.22843528153262666
pct_interview_given_signal,0.0,1.0,1.0,0.9982054733064154,0.9631000448631674,0.8324809331538806,0.7021387974872869,0.6023076923076923,0.5270656868794525,0.4686284289276808,0.42202659001077975,0.38387057237406547,0.3523059617547806,0.32596704249783176,0.3038318512530315,0.2840472807521388,0.26741803278688525,0.2524652712470108,0.2403191979129367,0.2276548833377753
pct_interview_given_signal,0.0,1.0,1.0,0.9989531927620756,0.955697622252131,0.8328398384925976,0.7018842530282638,0.6023076923076923,0.5271839757616563,0.4687687088405508,0.42196973099205104,0.3839803841438496,0.3522795440911818,0.3257862071356749,0.3031456686562349,0.284150361387486,0.26725069685420105,0.25243135779915105,0.2399203329673416,0.22837420703400335
