Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,2039.0,921.0,871.0,852.0,833.0,833.0,895.0,951.0,966.0,1065.0,1107.0,1126.0,1217.0,1214.0,1276.0,1264.0,1357.0,1370.0,1386.0,1389.0,1523.0,1503.0,1519.0,1545.0,1692.0,1699.0,1697.0,1722.0,1831.0,1843.0,1768.0,1823.0,1905.0,1873.0
unmatched_applicants,2032.0,934.0,867.0,846.0,833.0,835.0,865.0,951.0,988.0,1040.0,1094.0,1129.0,1211.0,1225.0,1257.0,1262.0,1379.0,1351.0,1374.0,1390.0,1545.0,1543.0,1520.0,1545.0,1693.0,1717.0,1708.0,1679.0,1838.0,1860.0,1830.0,1828.0,1892.0,1900.0
unmatched_applicants,2029.0,934.0,869.0,844.0,833.0,835.0,883.0,946.0,994.0,1041.0,1104.0,1126.0,1205.0,1230.0,1262.0,1264.0,1362.0,1370.0,1376.0,1378.0,1517.0,1512.0,1534.0,1537.0,1709.0,1676.0,1711.0,1689.0,1819.0,1846.0,1820.0,1823.0,1865.0,1902.0
unmatched_applicants,2051.0,911.0,890.0,844.0,833.0,846.0,871.0,939.0,984.0,1047.0,1080.0,1123.0,1204.0,1227.0,1259.0,1278.0,1354.0,1374.0,1391.0,1390.0,1544.0,1519.0,1548.0,1530.0,1693.0,1696.0,1722.0,1698.0,1842.0,1810.0,1839.0,1844.0,1900.0,1913.0
unmatched_applicants,2064.0,928.0,891.0,843.0,833.0,839.0,867.0,942.0,991.0,1028.0,1097.0,1142.0,1220.0,1249.0,1235.0,1267.0,1361.0,1378.0,1395.0,1372.0,1533.0,1519.0,1547.0,1529.0,1667.0,1669.0,1714.0,1722.0,1820.0,1808.0,1861.0,1848.0,1935.0,1901.0
unmatched_applicants,2036.0,924.0,880.0,852.0,833.0,833.0,881.0,933.0,949.0,1030.0,1089.0,1137.0,1208.0,1223.0,1255.0,1256.0,1342.0,1354.0,1370.0,1374.0,1570.0,1526.0,1527.0,1543.0,1700.0,1723.0,1691.0,1702.0,1793.0,1815.0,1788.0,1769.0,1940.0,1893.0
unmatched_applicants,2050.0,929.0,876.0,861.0,833.0,833.0,883.0,940.0,978.0,1051.0,1083.0,1139.0,1203.0,1239.0,1229.0,1260.0,1357.0,1379.0,1362.0,1374.0,1543.0,1553.0,1507.0,1529.0,1697.0,1700.0,1682.0,1718.0,1807.0,1844.0,1834.0,1815.0,1894.0,1902.0
unmatched_applicants,1998.0,916.0,895.0,841.0,833.0,840.0,874.0,930.0,996.0,1032.0,1093.0,1128.0,1198.0,1219.0,1231.0,1260.0,1349.0,1358.0,1366.0,1367.0,1526.0,1526.0,1550.0,1546.0,1684.0,1695.0,1662.0,1739.0,1816.0,1818.0,1859.0,1858.0,1917.0,1861.0
unmatched_applicants,2054.0,925.0,895.0,839.0,833.0,841.0,877.0,932.0,968.0,1048.0,1095.0,1144.0,1186.0,1214.0,1227.0,1281.0,1358.0,1385.0,1376.0,1380.0,1530.0,1547.0,1516.0,1552.0,1700.0,1702.0,1708.0,1667.0,1839.0,1814.0,1821.0,1806.0,1912.0,1904.0
unmatched_applicants,2038.0,939.0,866.0,850.0,833.0,847.0,882.0,933.0,979.0,1051.0,1111.0,1125.0,1202.0,1243.0,1240.0,1264.0,1349.0,1374.0,1362.0,1390.0,1507.0,1490.0,1518.0,1530.0,1706.0,1668.0,1725.0,1729.0,1821.0,1846.0,1822.0,1806.0,1882.0,1901.0
unfilled_spots,1206.0,88.0,38.0,19.0,0.0,0.0,62.0,118.0,133.0,232.0,274.0,293.0,384.0,381.0,443.0,431.0,524.0,537.0,553.0,556.0,690.0,670.0,686.0,712.0,859.0,866.0,864.0,889.0,998.0,1010.0,935.0,990.0,1072.0,1040.0
unfilled_spots,1199.0,101.0,34.0,13.0,0.0,2.0,32.0,118.0,155.0,207.0,261.0,296.0,378.0,392.0,424.0,429.0,546.0,518.0,541.0,557.0,712.0,710.0,687.0,712.0,860.0,884.0,875.0,846.0,1005.0,1027.0,997.0,995.0,1059.0,1067.0
unfilled_spots,1196.0,101.0,36.0,11.0,0.0,2.0,50.0,113.0,161.0,208.0,271.0,293.0,372.0,397.0,429.0,431.0,529.0,537.0,543.0,545.0,684.0,679.0,701.0,704.0,876.0,843.0,878.0,856.0,986.0,1013.0,987.0,990.0,1032.0,1069.0
unfilled_spots,1218.0,78.0,57.0,11.0,0.0,13.0,38.0,106.0,151.0,214.0,247.0,290.0,371.0,394.0,426.0,445.0,521.0,541.0,558.0,557.0,711.0,686.0,715.0,697.0,860.0,863.0,889.0,865.0,1009.0,977.0,1006.0,1011.0,1067.0,1080.0
unfilled_spots,1231.0,95.0,58.0,10.0,0.0,6.0,34.0,109.0,158.0,195.0,264.0,309.0,387.0,416.0,402.0,434.0,528.0,545.0,562.0,539.0,700.0,686.0,714.0,696.0,834.0,836.0,881.0,889.0,987.0,975.0,1028.0,1015.0,1102.0,1068.0
unfilled_spots,1203.0,91.0,47.0,19.0,0.0,0.0,48.0,100.0,116.0,197.0,256.0,304.0,375.0,390.0,422.0,423.0,509.0,521.0,537.0,541.0,737.0,693.0,694.0,710.0,867.0,890.0,858.0,869.0,960.0,982.0,955.0,936.0,1107.0,1060.0
