Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,350.0,205.0,204.0,204.0,204.0,204.0,204.0,209.0,204.0,207.0,211.0,224.0,227.0,225.0,231.0,240.0,246.0,248.0,244.0,250.0,254.0,262.0,264.0,266.0,270.0,275.0,275.0,282.0,299.0,305.0,301.0,309.0,323.0,323.0,324.0,326.0,322.0,327.0
unmatched_applicants,350.0,207.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,216.0,217.0,224.0,229.0,232.0,237.0,243.0,243.0,245.0,251.0,266.0,256.0,258.0,264.0,266.0,271.0,276.0,280.0,298.0,300.0,310.0,301.0,327.0,324.0,327.0,317.0,328.0,330.0
unmatched_applicants,355.0,214.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,206.0,220.0,221.0,225.0,236.0,239.0,240.0,246.0,251.0,248.0,264.0,261.0,263.0,260.0,269.0,268.0,276.0,285.0,293.0,303.0,299.0,309.0,320.0,312.0,323.0,327.0,323.0,327.0
unmatched_applicants,342.0,207.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,213.0,218.0,219.0,226.0,230.0,231.0,236.0,238.0,245.0,244.0,248.0,256.0,258.0,259.0,262.0,269.0,274.0,280.0,286.0,294.0,304.0,303.0,313.0,311.0,317.0,318.0,326.0,309.0,321.0
unmatched_applicants,342.0,206.0,204.0,204.0,204.0,204.0,204.0,205.0,208.0,209.0,214.0,221.0,222.0,227.0,230.0,239.0,241.0,247.0,246.0,246.0,257.0,258.0,261.0,263.0,275.0,263.0,282.0,289.0,297.0,302.0,301.0,311.0,322.0,319.0,315.0,313.0,334.0,331.0
unmatched_applicants,351.0,209.0,206.0,204.0,204.0,204.0,204.0,205.0,204.0,208.0,210.0,221.0,218.0,233.0,230.0,231.0,244.0,248.0,245.0,248.0,257.0,258.0,263.0,266.0,269.0,272.0,286.0,279.0,298.0,295.0,299.0,314.0,316.0,310.0,312.0,334.0,323.0,336.0
unmatched_applicants,359.0,207.0,206.0,204.0,204.0,204.0,204.0,204.0,206.0,205.0,215.0,221.0,225.0,228.0,233.0,237.0,241.0,245.0,250.0,247.0,260.0,258.0,256.0,262.0,270.0,277.0,278.0,280.0,292.0,299.0,308.0,311.0,329.0,320.0,316.0,327.0,340.0,335.0
unmatched_applicants,353.0,207.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,210.0,221.0,221.0,226.0,238.0,235.0,242.0,244.0,246.0,253.0,257.0,259.0,259.0,264.0,271.0,271.0,279.0,288.0,301.0,305.0,305.0,303.0,325.0,324.0,323.0,329.0,334.0,338.0
unmatched_applicants,349.0,213.0,207.0,204.0,204.0,204.0,204.0,205.0,204.0,207.0,214.0,224.0,226.0,230.0,230.0,241.0,248.0,240.0,249.0,250.0,256.0,263.0,259.0,260.0,269.0,274.0,280.0,285.0,295.0,301.0,306.0,311.0,316.0,318.0,321.0,321.0,334.0,334.0
unmatched_applicants,347.0,217.0,204.0,204.0,204.0,204.0,204.0,204.0,210.0,209.0,213.0,220.0,219.0,229.0,232.0,236.0,239.0,240.0,245.0,248.0,257.0,258.0,259.0,258.0,272.0,279.0,274.0,284.0,296.0,302.0,308.0,310.0,312.0,325.0,323.0,324.0,320.0,334.0
