Parameter,0,1,2,3,4
unmatched_applicants,4081.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4048.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4027.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4014.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4024.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4064.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4037.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4081.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4052.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,4055.0,3520.0,3520.0,3520.0,3520.0
unfilled_spots,561.0,0.0,0.0,0.0,0.0
unfilled_spots,528.0,0.0,0.0,0.0,0.0
unfilled_spots,507.0,0.0,0.0,0.0,0.0
unfilled_spots,494.0,0.0,0.0,0.0,0.0
unfilled_spots,504.0,0.0,0.0,0.0,0.0
unfilled_spots,544.0,0.0,0.0,0.0,0.0
unfilled_spots,517.0,0.0,0.0,0.0,0.0
unfilled_spots,561.0,0.0,0.0,0.0,0.0
unfilled_spots,532.0,0.0,0.0,0.0,0.0
unfilled_spots,535.0,0.0,0.0,0.0,0.0
reviews_per_program,651.3983050847457,653.207627118644,265.64406779661016,65.7457627118644,87.66101694915254
reviews_per_program,645.8644067796611,644.7838983050848,266.7542372881356,65.7457627118644,87.66101694915254
reviews_per_program,641.7372881355932,639.5720338983051,274.41101694915255,65.7457627118644,87.66101694915254
reviews_per_program,644.2754237288135,650.4872881355932,257.5169491525424,65.7457627118644,87.66101694915254
reviews_per_program,643.1313559322034,640.7372881355932,258.89830508474574,65.7457627118644,87.66101694915254
reviews_per_program,643.8644067796611,646.8940677966102,265.5593220338983,65.7457627118644,87.66101694915254
reviews_per_program,642.6567796610169,650.7203389830509,258.45762711864404,65.7457627118644,87.66101694915254
reviews_per_program,649.2627118644068,647.3432203389831,267.60593220338984,65.7457627118644,87.66101694915254
