Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,1832.0,1534.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1813.0,1537.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1846.0,1530.0,1528.0,1527.0,1527.0,1527.0,1527.0,1530.0,1527.0
unmatched_applicants,1824.0,1531.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1527.0
unmatched_applicants,1813.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0
unmatched_applicants,1852.0,1537.0,1528.0,1527.0,1527.0,1527.0,1527.0,1529.0,1527.0
unmatched_applicants,1832.0,1533.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1820.0,1529.0,1532.0,1527.0,1527.0,1527.0,1527.0,1530.0,1528.0
unmatched_applicants,1840.0,1527.0,1529.0,1527.0,1527.0,1527.0,1527.0,1528.0,1527.0
unmatched_applicants,1833.0,1536.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1529.0
unfilled_spots,305.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,286.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,319.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
unfilled_spots,297.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,286.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,325.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,305.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,293.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0
unfilled_spots,313.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,306.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,255.78249336870027,261.9257294429708,259.2864721485411,258.9045092838196,215.80371352785147,134.77718832891247,76.60212201591511,62.96551724137931,70.11671087533156
reviews_per_program,259.19363395225463,256.44827586206895,256.82493368700267,254.79045092838197,225.18302387267906,141.56233421750665,66.87002652519894,63.08753315649867,70.12466843501326
