Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,1022.0,672.0,665.0,665.0,664.0,667.0,673.0,695.0,697.0,719.0,729.0,737.0,752.0,760.0,781.0,784.0,826.0,814.0,829.0,839.0,871.0,907.0,888.0,877.0
unmatched_applicants,1043.0,677.0,661.0,664.0,661.0,665.0,684.0,692.0,698.0,723.0,719.0,747.0,759.0,764.0,774.0,789.0,826.0,828.0,830.0,825.0,886.0,888.0,893.0,881.0
unmatched_applicants,1023.0,674.0,663.0,662.0,661.0,661.0,676.0,694.0,702.0,716.0,728.0,738.0,764.0,764.0,774.0,782.0,824.0,834.0,834.0,827.0,878.0,891.0,891.0,859.0
unmatched_applicants,1035.0,683.0,663.0,662.0,662.0,664.0,685.0,689.0,701.0,710.0,727.0,737.0,765.0,773.0,778.0,787.0,827.0,823.0,832.0,828.0,882.0,884.0,872.0,880.0
unmatched_applicants,1024.0,669.0,666.0,661.0,661.0,664.0,676.0,682.0,695.0,711.0,725.0,742.0,760.0,764.0,785.0,791.0,817.0,840.0,837.0,827.0,865.0,884.0,898.0,891.0
unmatched_applicants,1024.0,676.0,665.0,661.0,661.0,664.0,682.0,692.0,696.0,712.0,729.0,747.0,767.0,771.0,776.0,791.0,828.0,824.0,838.0,819.0,882.0,873.0,872.0,881.0
unmatched_applicants,1033.0,677.0,664.0,661.0,661.0,665.0,677.0,705.0,694.0,711.0,723.0,733.0,764.0,769.0,783.0,780.0,824.0,830.0,826.0,829.0,874.0,880.0,884.0,871.0
unmatched_applicants,1043.0,673.0,666.0,664.0,662.0,663.0,672.0,699.0,692.0,720.0,726.0,744.0,757.0,765.0,779.0,788.0,817.0,827.0,830.0,836.0,864.0,859.0,887.0,893.0
unmatched_applicants,1011.0,676.0,665.0,662.0,661.0,667.0,680.0,699.0,695.0,717.0,731.0,740.0,761.0,781.0,779.0,771.0,824.0,830.0,830.0,837.0,873.0,896.0,886.0,882.0
unmatched_applicants,1038.0,679.0,662.0,661.0,661.0,667.0,684.0,691.0,698.0,710.0,723.0,747.0,772.0,780.0,774.0,792.0,827.0,837.0,840.0,840.0,887.0,895.0,867.0,892.0
unfilled_spots,361.0,11.0,4.0,4.0,3.0,6.0,12.0,34.0,36.0,58.0,68.0,76.0,91.0,99.0,120.0,123.0,165.0,153.0,168.0,178.0,210.0,246.0,227.0,216.0
unfilled_spots,382.0,16.0,0.0,3.0,0.0,4.0,23.0,31.0,37.0,62.0,58.0,86.0,98.0,103.0,113.0,128.0,165.0,167.0,169.0,164.0,225.0,227.0,232.0,220.0
unfilled_spots,362.0,13.0,2.0,1.0,0.0,0.0,15.0,33.0,41.0,55.0,67.0,77.0,103.0,103.0,113.0,121.0,163.0,173.0,173.0,166.0,217.0,230.0,230.0,198.0
unfilled_spots,374.0,22.0,2.0,1.0,1.0,3.0,24.0,28.0,40.0,49.0,66.0,76.0,104.0,112.0,117.0,126.0,166.0,162.0,171.0,167.0,221.0,223.0,211.0,219.0
unfilled_spots,363.0,8.0,5.0,0.0,0.0,3.0,15.0,21.0,34.0,50.0,64.0,81.0,99.0,103.0,124.0,130.0,156.0,179.0,176.0,166.0,204.0,223.0,237.0,230.0
unfilled_spots,363.0,15.0,4.0,0.0,0.0,3.0,21.0,31.0,35.0,51.0,68.0,86.0,106.0,110.0,115.0,130.0,167.0,163.0,177.0,158.0,221.0,212.0,211.0,220.0
unfilled_spots,372.0,16.0,3.0,0.0,0.0,4.0,16.0,44.0,33.0,50.0,62.0,72.0,103.0,108.0,122.0,119.0,163.0,169.0,165.0,168.0,213.0,219.0,223.0,210.0
unfilled_spots,382.0,12.0,5.0,3.0,1.0,2.0,11.0,38.0,31.0,59.0,65.0,83.0,96.0,104.0,118.0,127.0,156.0,166.0,169.0,175.0,203.0,198.0,226.0,232.0
unfilled_spots,350.0,15.0,4.0,1.0,0.0,6.0,19.0,38.0,34.0,56.0,70.0,79.0,100.0,120.0,118.0,110.0,163.0,169.0,169.0,176.0,212.0,235.0,225.0,221.0
unfilled_spots,377.0,18.0,1.0,0.0,0.0,6.0,23.0,30.0,37.0,49.0,62.0,86.0,111.0,119.0,113.0,131.0,166.0,176.0,179.0,179.0,226.0,234.0,206.0,231.0
reviews_per_program,215.66666666666666,219.9398148148148,204.23611111111111,99.48148148148148,44.47222222222222,37.666666666666664,44.16203703703704,51.523148148148145,58.85648148148148,66.23148148148148,73.56944444444444,80.85648148148148,88.00462962962963,95.15277777777777,102.35648148148148,109.37962962962963,116.31481481481481,123.10648148148148,129.375,135.30555555555554,141.5,148.0648148148148,153.46296296296296,159.37037037037038
reviews_per_program,219.91666666666666,217.63888888888889,209.85185185185185,103.35185185185185,45.21296296296296,39.50925925925926,44.16203703703704,51.513888888888886,58.875,66.20833333333333,73.5,80.875,88.10648148148148,95.125,102.4074074074074,109.45370370370371,116.06944444444444,122.61111111111111,129.8148148148148,135.6064814814815,141.8287037037037,147.74537037037038,152.46296296296296,157.7314814814815
reviews_per_program,213.2314814814815,216.92592592592592,201.37037037037038,105.82870370370371,43.48148148148148,37.648148148148145,44.166666666666664,51.51851851851852,58.861111111111114,66.1574074074074,73.50925925925925,80.77314814814815,87.93981481481481,95.3425925925926,102.31944444444444,109.06944444444444,116.01851851851852,123.25,129.6064814814815,135.52314814814815,142.34259259259258,148.33796296296296,154.91666666666666,158.16203703703704
reviews_per_program,216.125,218.66666666666666,196.33333333333334,102.26388888888889,40.06481481481482,37.63425925925926,44.166666666666664,51.523148148148145,58.86574074074074,66.23611111111111,73.56481481481481,80.82870370370371,87.97222222222223,95.29166666666667,102.27777777777777,109.31944444444444,116.07407407407408,123.1574074074074,129.7962962962963,135.55555555555554,142.19907407407408,147.0787037037037,153.03240740740742,158.09259259259258
reviews_per_program,218.75,216.39814814814815,208.63425925925927,112.31944444444444,46.333333333333336,37.620370370370374,44.166666666666664,51.523148148148145,58.875,66.16666666666667,73.51388888888889,80.81481481481481,88.10185185185185,95.30092592592592,102.50462962962963,109.39814814814815,115.92129629629629,123.29629629629629,129.20833333333334,135.46759259259258,141.50462962962962,148.08333333333334,153.83796296296296,158.7962962962963
reviews_per_program,218.03703703703704,216.09722222222223,203.25925925925927,107.39351851851852,44.96296296296296,37.601851851851855,44.157407407407405,51.51851851851852,58.870370370370374,66.19907407407408,73.55092592592592,80.7824074074074,88.14351851851852,95.19907407407408,102.39814814814815,109.29166666666667,115.96296296296296,123.14351851851852,129.6851851851852,135.34722222222223,141.58333333333334,147.47685185185185,153.24537037037038,157.88425925925927
reviews_per_program,217.05555555555554,215.96759259259258,201.40277777777777,104.96296296296296,44.111111111111114,40.26851851851852,44.166666666666664,51.52777777777778,58.851851851851855,66.16203703703704,73.55555555555556,80.82407407407408,88.03703703703704,95.27314814814815,102.27777777777777,109.14351851851852,115.91203703703704,122.73148148148148,129.12962962962962,135.67592592592592,141.78240740740742,147.625,153.46296296296296,158.61574074074073
reviews_per_program,219.12037037037038,218.08333333333334,207.61574074074073,112.19907407407408,39.800925925925924,36.80555555555556,44.16203703703704,51.513888888888886,58.875,66.18518518518519,73.51851851851852,80.80555555555556,88.03703703703704,95.29166666666667,102.41666666666667,109.22685185185185,116.00462962962963,123.0,129.52314814814815,136.33333333333334,141.60185185185185,147.73611111111111,153.1851851851852,158.97222222222223
reviews_per_program,214.91666666666666,218.83333333333334,203.81944444444446,107.37962962962963,37.63425925925926,38.56481481481482,44.166666666666664,51.523148148148145,58.875,66.20370370370371,73.48611111111111,80.80555555555556,88.0925925925926,95.125,102.35185185185185,109.2824074074074,116.13888888888889,122.91666666666667,129.55555555555554,135.98611111111111,142.12037037037038,148.45833333333334,153.22222222222223,158.59722222222223
reviews_per_program,215.40277777777777,215.85185185185185,200.23611111111111,106.89351851851852,44.333333333333336,39.43518518518518,44.166666666666664,51.52777777777778,58.888888888888886,66.23148148148148,73.55092592592592,80.72685185185185,88.0324074074074,94.93981481481481,102.47685185185185,109.31481481481481,116.05555555555556,122.92592592592592,129.24537037037038,135.95833333333334,141.8287037037037,147.79166666666666,153.55092592592592,158.91666666666666
pct_interview_given_signal,0.0,1.0,0.9905660377358491,0.8916142557651991,0.7223270440251572,0.5840251572327044,0.48694831743369327,0.41737802138556923,0.3653740265869582,0.32468894170278206,0.2923038197721981,0.2659604924133982,0.24435793571466147,0.22600107040334744,0.21009543624768193,0.1966054346905951,0.18488298041713103,0.17468316347636417,0.16621935945607444,0.15893382604530212,0.15197618112812458,0.14523794634481896,0.14012911789549898,0.13493492911921914
