Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,1786.0,1531.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1529.0,1535.0,1534.0,1550.0,1559.0
unmatched_applicants,1785.0,1531.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1537.0,1545.0,1545.0,1578.0
unmatched_applicants,1786.0,1529.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1528.0,1535.0,1541.0,1557.0,1576.0
unmatched_applicants,1787.0,1531.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1530.0,1535.0,1537.0,1543.0,1570.0
unmatched_applicants,1805.0,1535.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1530.0,1534.0,1539.0,1554.0,1565.0
unmatched_applicants,1784.0,1528.0,1529.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1529.0,1535.0,1544.0,1547.0,1573.0
unmatched_applicants,1780.0,1530.0,1530.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1532.0,1534.0,1538.0,1552.0,1569.0
unmatched_applicants,1784.0,1535.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1538.0,1539.0,1545.0,1554.0
unmatched_applicants,1780.0,1533.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1529.0,1529.0,1549.0,1537.0,1551.0,1567.0
unmatched_applicants,1773.0,1535.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1529.0,1536.0,1530.0,1547.0,1566.0
unfilled_spots,259.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,23.0,32.0
unfilled_spots,258.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,18.0,51.0
unfilled_spots,259.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,14.0,30.0,49.0
unfilled_spots,260.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,10.0,16.0,43.0
unfilled_spots,278.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,12.0,27.0,38.0
unfilled_spots,257.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,17.0,20.0,46.0
unfilled_spots,253.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,11.0,25.0,42.0
unfilled_spots,257.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,18.0,27.0
unfilled_spots,253.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,10.0,24.0,40.0
unfilled_spots,246.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,20.0,39.0
reviews_per_program,256.15649867374003,259.84350132625997,259.6870026525199,261.0716180371353,248.40848806366049,180.88859416445624,106.70557029177719,67.70026525198939,70.6763925729443,78.85941644562334,87.60212201591511,96.17506631299734,104.86737400530504,113.40848806366047,121.96286472148542
reviews_per_program,257.45888594164455,257.9363395225464,261.40848806366046,256.87002652519897,243.12997347480106,185.07957559681697,99.75596816976127,68.20159151193634,70.62334217506631,78.80636604774536,87.54907161803713,96.27851458885942,104.80371352785146,113.47214854111405,121.79575596816976
reviews_per_program,257.38992042440316,259.48275862068965,259.7931034482759,258.61007957559684,240.6498673740053,185.71352785145888,101.04244031830238,70.96286472148542,70.57824933687003,78.85676392572944,87.54907161803713,96.27320954907162,104.84350132625995,113.40848806366047,121.62864721485411
reviews_per_program,260.0132625994695,256.50663129973475,260.61538461538464,255.26790450928382,241.9416445623342,179.57559681697612,105.18302387267904,71.50397877984085,70.10610079575596,78.85941644562334,87.57559681697613,96.14588859416446,104.93899204244032,113.38196286472149,122.0053050397878
reviews_per_program,257.7957559681698,259.58090185676394,259.40848806366046,258.3527851458886,239.3474801061008,184.49602122015915,105.46153846153847,71.06896551724138,71.14323607427056,78.81697612732096,87.58090185676393,96.28116710875332,104.88859416445624,113.42705570291777,121.82758620689656
reviews_per_program,258.6472148541114,257.209549071618,257.16976127320953,258.3580901856764,244.25729442970822,184.70026525198938,104.89124668435014,69.3236074270557,70.62599469496021,78.85411140583554,87.51458885941645,96.22546419098143,104.85676392572944,113.3342175066313,121.76923076923077
reviews_per_program,261.59151193633954,255.76127320954907,258.46684350132625,259.6286472148541,245.84084880636604,180.44297082228115,106.0291777188329,68.24137931034483,70.11140583554376,78.87798408488064,87.56233421750663,96.24668435013263,104.80636604774536,113.38461538461539,121.86206896551724
reviews_per_program,257.59151193633954,258.2572944297082,258.18567639257293,256.82228116710877,243.59681697612731,184.09549071618036,101.64721485411141,66.61803713527851,71.61538461538461,78.87798408488064,87.52519893899205,96.26790450928382,104.83023872679045,113.42440318302387,121.85941644562334
