Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,277.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,277.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,277.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,275.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unmatched_applicants,276.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,270.5925925925926,258.3703703703704,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.5925925925926,110.37037037037037,121.29629629629629,132.37037037037038,143.44444444444446,153.22222222222223,163.62962962962962,174.62962962962962,184.14814814814815
reviews_per_program,267.44444444444446,269.4074074074074,60.7037037037037,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.44444444444444,88.5925925925926,99.66666666666667,110.25925925925925,121.55555555555556,132.62962962962962,143.03703703703704,153.74074074074073,164.25925925925927,174.4814814814815,185.37037037037038
reviews_per_program,268.77777777777777,248.74074074074073,60.666666666666664,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.37037037037037,110.74074074074075,121.66666666666667,132.62962962962962,143.4814814814815,152.62962962962962,164.33333333333334,174.55555555555554,184.59259259259258
reviews_per_program,264.6296296296296,268.44444444444446,60.55555555555556,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.55555555555556,110.74074074074075,121.29629629629629,132.1851851851852,143.0,154.0,164.0,175.4814814814815,184.4814814814815
reviews_per_program,261.9259259259259,254.4814814814815,68.48148148148148,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.5925925925926,110.70370370370371,121.48148148148148,132.7037037037037,143.44444444444446,153.85185185185185,164.11111111111111,174.11111111111111,184.4814814814815
reviews_per_program,264.18518518518516,267.037037037037,50.925925925925924,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.51851851851852,99.66666666666667,110.70370370370371,121.77777777777777,132.59259259259258,143.14814814814815,153.8148148148148,164.7037037037037,173.40740740740742,184.7037037037037
reviews_per_program,263.4074074074074,255.07407407407408,52.25925925925926,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.51851851851852,99.55555555555556,110.4074074074074,121.77777777777777,132.4814814814815,143.0,153.74074074074073,164.62962962962962,174.8148148148148,183.4814814814815
reviews_per_program,265.6296296296296,260.6296296296296,50.96296296296296,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.5925925925926,110.74074074074075,121.70370370370371,132.59259259259258,143.59259259259258,154.14814814814815,165.07407407407408,175.22222222222223,183.74074074074073
reviews_per_program,268.14814814814815,253.14814814814815,41.074074074074076,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.66666666666667,110.74074074074075,121.74074074074075,132.74074074074073,142.7037037037037,154.25925925925927,164.92592592592592,174.8148148148148,185.74074074074073
reviews_per_program,262.037037037037,258.74074074074076,32.25925925925926,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.51851851851852,99.5925925925926,110.51851851851852,121.66666666666667,132.66666666666666,143.55555555555554,154.44444444444446,163.44444444444446,174.8148148148148,185.1851851851852
pct_interview_given_signal,0.0,1.0,0.8127090301003345,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20317725752508362,0.18073633320937152,0.16308724832214766,0.1483969465648855,0.13598209289311697,0.1254841208365608,0.11747643219724438,0.11000452693526483,0.10307529162248144,0.09774738535800483
pct_interview_given_signal,0.0,1.0,0.7976588628762542,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23242467718794835,0.20317725752508362,0.1806020066889632,0.16325159556600605,0.1480804387568556,0.1357162803686121,0.1258415328845158,0.11708022163334136,0.10958286358511837,0.10316281044364253,0.0971028971028971
pct_interview_given_signal,0.0,0.9933110367892977,0.802675585284281,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20317725752508362,0.18114051434960865,0.1625418060200669,0.14794520547945206,0.1357162803686121,0.1254517294785751,0.1179325406454744,0.10953346855983773,0.10311903246339911,0.09751203852327447
pct_interview_given_signal,0.0,1.0,0.8060200668896321,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20317725752508362,0.18080357142857142,0.1625418060200669,0.1483969465648855,0.13617259736620901,0.1258741258741259,0.11688311688311688,0.10975609756097561,0.10257492612916842,0.09757076892190324
pct_interview_given_signal,0.0,0.9933110367892977,0.7892976588628763,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20317725752508362,0.18073633320937152,0.16259618601538975,0.14817073170731707,0.1356405246999721,0.1254841208365608,0.11699566682715455,0.10968178740690589,0.10338225909380983,0.09757076892190324
pct_interview_given_signal,0.0,1.0,0.7959866220735786,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20334728033472804,0.1806020066889632,0.16259618601538975,0.1478102189781022,0.13575418994413407,0.1257438551099612,0.11702383818926078,0.10928715988306724,0.10380179410508329,0.09745337878484059
pct_interview_given_signal,0.0,1.0,0.802675585284281,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20334728033472804,0.18080357142857142,0.16303253941630325,0.1478102189781022,0.13586804584847637,0.1258741258741259,0.11708022163334136,0.1093363329583802,0.10296610169491525,0.09810254339927331
pct_interview_given_signal,0.0,1.0,0.7926421404682275,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20317725752508362,0.18073633320937152,0.1625418060200669,0.147900182592818,0.13575418994413407,0.125354655661594,0.11677078327727054,0.10904195647296387,0.10272669625871908,0.09796412013706914
pct_interview_given_signal,0.0,0.9966555183946488,0.8043478260869565,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20326223337515684,0.1806020066889632,0.1625418060200669,0.14785518710069973,0.13560267857142858,0.1261354788476512,0.11668667466986794,0.109139905681563,0.10296610169491525,0.09690927218344965
pct_interview_given_signal,0.0,0.9966555183946488,0.8110367892976589,0.5418060200668896,0.40635451505016723,0.3250836120401338,0.2709030100334448,0.23220258002866698,0.20334728033472804,0.18073633320937152,0.1628686327077748,0.14794520547945206,0.135678391959799,0.12538699690402477,0.11654676258992806,0.11012916383412645,0.10296610169491525,0.0972
pct_interview_given_nosignal,0.0665206679441555,0.02705831283461149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06730369754881595,0.026810035842293908,0.0013550135501355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06696982224059529,0.027320034692107545,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06801959412176348,0.026910346812491007,0.0006057852491291837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06872171945701358,0.027806385169927908,0.0021541775657793506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06813402495443713,0.02705831283461149,0.0015363343063450607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06833520809898763,0.0275,0.0009022556390977444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06776352481873954,0.027753042445829622,0.0018176310209027568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06712707182320442,0.027655192703736394,0.0007411799584939224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06869257950530035,0.027046468134081427,0.0001518372304889159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.0665206679441555,0.06740638002773926,0.06779188171293067,0.06780133928571429,0.06891661939875213,0.06722921565915065,0.06642974302897758,0.06743443874011378,0.06687766616210265,0.0685665914221219,0.06789606035205364,0.06798153587914393,0.06696059520529071,0.06862468229313753,0.06810538116591928,0.06821052631578947,0.06851825743690963,0.06781079949769778
pct_interview_given_application,0.06730369754881595,0.06681330767115755,0.06712707182320442,0.06785814018430605,0.06759388038942976,0.06721991701244813,0.06743443874011378,0.06822967850624737,0.06741573033707865,0.06642974302897758,0.06837366347777153,0.06657534246575343,0.06791503633314701,0.06830639494026704,0.0684217936083345,0.06805769500070018,0.06787709497206704,0.06655710764174198
pct_interview_given_application,0.06696982224059529,0.06734100041568519,0.06646608315098468,0.06838328408611229,0.06643882433356117,0.06677658697444352,0.06784866675973754,0.06753752084491384,0.06838328408611229,0.06941865447793172,0.06678576336402364,0.06699751861042183,0.06691449814126393,0.0670807453416149,0.06982758620689655,0.06846034652767996,0.06780133928571429,0.06822967850624737
pct_interview_given_application,0.06801959412176348,0.06705298013245033,0.06749062630190251,0.06720132743362832,0.06762209545011827,0.06880928783802917,0.06876061120543293,0.06851825743690963,0.06623960746899278,0.06822967850624737,0.06672158154859967,0.06674907292954264,0.06712707182320442,0.06849894291754757,0.0675187552097805,0.06864406779661017,0.06747188671386922,0.06798153587914393
