Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,833.0,685.0,682.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,686.0,703.0,691.0,700.0,700.0,718.0,732.0,745.0,748.0,746.0,767.0,779.0,785.0,792.0,794.0,791.0,808.0,796.0,802.0,822.0,820.0
unmatched_applicants,834.0,688.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,686.0,690.0,691.0,700.0,712.0,729.0,735.0,738.0,747.0,758.0,769.0,774.0,783.0,793.0,794.0,803.0,797.0,808.0,815.0,812.0,817.0
unmatched_applicants,840.0,682.0,680.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,679.0,694.0,690.0,707.0,718.0,727.0,736.0,737.0,761.0,763.0,756.0,774.0,775.0,779.0,792.0,804.0,790.0,810.0,813.0,811.0,810.0
unmatched_applicants,836.0,687.0,680.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,680.0,691.0,689.0,696.0,711.0,714.0,726.0,740.0,753.0,763.0,766.0,773.0,779.0,781.0,806.0,789.0,805.0,810.0,810.0,804.0,822.0
unmatched_applicants,856.0,687.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,681.0,684.0,684.0,680.0,697.0,709.0,723.0,733.0,751.0,751.0,762.0,778.0,768.0,776.0,790.0,788.0,797.0,813.0,801.0,797.0,826.0,814.0
unmatched_applicants,838.0,678.0,677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,687.0,694.0,686.0,706.0,722.0,719.0,737.0,741.0,751.0,767.0,766.0,773.0,781.0,776.0,792.0,788.0,791.0,797.0,815.0,812.0,811.0
unmatched_applicants,841.0,681.0,680.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,685.0,699.0,706.0,727.0,736.0,730.0,743.0,749.0,755.0,760.0,772.0,780.0,792.0,795.0,789.0,804.0,798.0,807.0,805.0,818.0
unmatched_applicants,839.0,687.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,685.0,686.0,689.0,696.0,699.0,718.0,716.0,726.0,737.0,745.0,760.0,767.0,774.0,791.0,779.0,806.0,791.0,798.0,800.0,811.0,809.0,815.0
unmatched_applicants,851.0,688.0,683.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,684.0,680.0,694.0,690.0,692.0,712.0,729.0,732.0,741.0,751.0,761.0,771.0,769.0,775.0,781.0,807.0,803.0,803.0,816.0,817.0,811.0,817.0
unmatched_applicants,837.0,692.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,676.0,676.0,686.0,690.0,691.0,694.0,708.0,728.0,731.0,736.0,750.0,762.0,766.0,778.0,771.0,789.0,791.0,798.0,794.0,804.0,811.0,806.0,830.0
unfilled_spots,157.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,27.0,15.0,24.0,24.0,42.0,56.0,69.0,72.0,70.0,91.0,103.0,109.0,116.0,118.0,115.0,132.0,120.0,126.0,146.0,144.0
