Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,2233.0,930.0,909.0,877.0,863.0,863.0,919.0,979.0,1019.0,1072.0,1131.0,1183.0,1264.0,1286.0,1300.0,1300.0,1399.0,1460.0,1434.0
unmatched_applicants,2139.0,974.0,919.0,879.0,863.0,870.0,915.0,979.0,1002.0,1065.0,1143.0,1179.0,1274.0,1272.0,1308.0,1325.0,1392.0,1421.0,1447.0
unmatched_applicants,2168.0,968.0,916.0,885.0,863.0,870.0,897.0,991.0,1018.0,1073.0,1129.0,1176.0,1252.0,1286.0,1304.0,1323.0,1415.0,1423.0,1440.0
unmatched_applicants,2182.0,930.0,906.0,870.0,863.0,871.0,906.0,970.0,1024.0,1079.0,1128.0,1167.0,1254.0,1278.0,1292.0,1343.0,1426.0,1434.0,1428.0
unmatched_applicants,2130.0,964.0,903.0,880.0,863.0,866.0,900.0,990.0,997.0,1093.0,1144.0,1201.0,1248.0,1260.0,1304.0,1316.0,1431.0,1423.0,1436.0
unmatched_applicants,2205.0,920.0,900.0,868.0,863.0,873.0,918.0,975.0,1020.0,1072.0,1131.0,1165.0,1255.0,1281.0,1305.0,1321.0,1430.0,1424.0,1429.0
unmatched_applicants,2175.0,930.0,906.0,890.0,863.0,864.0,896.0,980.0,1010.0,1080.0,1119.0,1191.0,1261.0,1278.0,1304.0,1304.0,1413.0,1443.0,1443.0
unmatched_applicants,2164.0,937.0,908.0,903.0,863.0,863.0,901.0,981.0,1005.0,1075.0,1133.0,1182.0,1255.0,1283.0,1305.0,1318.0,1408.0,1420.0,1430.0
unmatched_applicants,2179.0,956.0,917.0,865.0,863.0,863.0,925.0,972.0,1013.0,1072.0,1160.0,1175.0,1278.0,1289.0,1300.0,1322.0,1448.0,1438.0,1436.0
unmatched_applicants,2198.0,956.0,911.0,883.0,863.0,872.0,913.0,996.0,1007.0,1087.0,1168.0,1170.0,1271.0,1278.0,1308.0,1322.0,1409.0,1427.0,1440.0
unfilled_spots,1370.0,67.0,46.0,14.0,0.0,0.0,56.0,116.0,156.0,209.0,268.0,320.0,401.0,423.0,437.0,437.0,536.0,597.0,571.0
unfilled_spots,1276.0,111.0,56.0,16.0,0.0,7.0,52.0,116.0,139.0,202.0,280.0,316.0,411.0,409.0,445.0,462.0,529.0,558.0,584.0
unfilled_spots,1305.0,105.0,53.0,22.0,0.0,7.0,34.0,128.0,155.0,210.0,266.0,313.0,389.0,423.0,441.0,460.0,552.0,560.0,577.0
unfilled_spots,1319.0,67.0,43.0,7.0,0.0,8.0,43.0,107.0,161.0,216.0,265.0,304.0,391.0,415.0,429.0,480.0,563.0,571.0,565.0
unfilled_spots,1267.0,101.0,40.0,17.0,0.0,3.0,37.0,127.0,134.0,230.0,281.0,338.0,385.0,397.0,441.0,453.0,568.0,560.0,573.0
unfilled_spots,1342.0,57.0,37.0,5.0,0.0,10.0,55.0,112.0,157.0,209.0,268.0,302.0,392.0,418.0,442.0,458.0,567.0,561.0,566.0
unfilled_spots,1312.0,67.0,43.0,27.0,0.0,1.0,33.0,117.0,147.0,217.0,256.0,328.0,398.0,415.0,441.0,441.0,550.0,580.0,580.0
unfilled_spots,1301.0,74.0,45.0,40.0,0.0,0.0,38.0,118.0,142.0,212.0,270.0,319.0,392.0,420.0,442.0,455.0,545.0,557.0,567.0
unfilled_spots,1316.0,93.0,54.0,2.0,0.0,0.0,62.0,109.0,150.0,209.0,297.0,312.0,415.0,426.0,437.0,459.0,585.0,575.0,573.0
unfilled_spots,1335.0,93.0,48.0,20.0,0.0,9.0,50.0,133.0,144.0,224.0,305.0,307.0,408.0,415.0,445.0,459.0,546.0,564.0,577.0
reviews_per_program,471.572,472.504,477.04,467.48,230.52,91.52,97.58,111.936,127.896,143.832,159.788,175.704,191.372,206.78,222.088,237.432,252.048,266.94,280.96
reviews_per_program,469.712,470.432,472.196,459.548,231.42,87.992,95.952,111.936,127.884,143.792,159.712,175.496,191.256,206.924,222.24,237.292,251.896,266.252,281.572
reviews_per_program,471.572,467.948,473.136,463.972,224.592,86.24,95.952,111.944,127.904,143.848,159.728,175.648,191.392,206.72,222.268,237.584,251.984,266.664,280.764
reviews_per_program,475.276,473.332,469.236,455.496,220.94,83.076,95.944,111.94,127.9,143.88,159.76,175.472,191.268,206.8,222.388,237.552,252.076,266.624,281.156
reviews_per_program,467.844,473.448,472.256,463.584,238.204,89.664,95.944,111.936,127.88,143.868,159.7,175.504,191.196,206.78,222.0,237.42,252.288,266.812,280.688
reviews_per_program,472.984,468.684,471.824,464.552,235.092,86.324,95.952,111.916,127.884,143.852,159.792,175.452,191.224,206.928,222.068,237.676,252.272,267.332,281.204
reviews_per_program,475.856,473.536,472.84,463.18,234.72,84.812,95.948,111.944,127.912,143.82,159.72,175.636,191.452,206.788,222.416,237.6,252.56,266.868,281.532
reviews_per_program,469.076,467.184,470.964,460.112,232.924,92.92,95.944,111.944,127.896,143.836,159.724,175.588,191.304,207.076,222.32,237.504,252.38,267.236,281.548
reviews_per_program,470.744,469.404,470.764,457.276,227.416,91.144,95.94,111.94,127.9,143.844,159.732,175.636,191.448,206.92,222.232,237.176,252.632,266.804,280.792
reviews_per_program,479.072,470.304,473.6,461.056,244.068,89.408,95.952,111.944,127.904,143.804,159.724,175.568,191.212,206.904,222.3,237.556,252.364,267.02,280.788
pct_interview_given_signal,0.0,1.0,1.0,0.9984158746039686,0.9369684842421211,0.7831415707853927,0.6534645209705662,0.5601415094339622,0.49024207168324263,0.4359252461204739,0.3923949232733372,0.3568501570823658,0.3276341366553101,0.3032208143921076,0.2823205215950434,0.2640756090164763,0.24876214054465817,0.23488424365025848,0.2231634396355353
pct_interview_given_signal,0.0,1.0,1.0,0.9983324995831249,0.9370935467733867,0.783391695847924,0.6534517258629314,0.5601415094339622,0.4902880735666698,0.436046511627907,0.3925816469645362,0.35727310024160097,0.32783285230267284,0.30300980069977385,0.28212742980561556,0.264231411088448,0.24891224949979357,0.2354911887985818,0.22267839131731848
pct_interview_given_signal,0.0,1.0,1.0,0.9981657495414373,0.9443471735867934,0.7830915457728864,0.6534517258629314,0.5601014793110841,0.4902114085564173,0.43587675880095655,0.3925423219473104,0.3569639278557114,0.3275998996823274,0.30330882352941174,0.2820918890708514,0.26390666038117044,0.24882532224268208,0.23512735127351272,0.22331922896097792
pct_interview_given_signal,0.0,1.0,1.0,0.9992496248124062,0.9377813906953477,0.7834417208604302,0.6535062119569749,0.5601214936573164,0.490226739640344,0.43577981651376146,0.39246369554331495,0.3573219658976931,0.3278122843340235,0.30319148936170215,0.2819396730039391,0.2639422105475854,0.24873450864025134,0.23516262602016322,0.22300786751838836
pct_interview_given_signal,0.0,1.0,1.0,0.9995831248957813,0.9412206103051526,0.783191595797899,0.6535062119569749,0.5601415094339622,0.490303409446356,0.4358161648177496,0.3926111458985598,0.35725681465949494,0.3279357308730308,0.3032208143921076,0.28243243243243243,0.2640889562800101,0.24852549467275495,0.23499692667496214,0.22337969560508464
pct_interview_given_signal,0.0,1.0,1.0,0.9988327497081875,0.9377813906953477,0.7836918459229615,0.6534517258629314,0.5602416097787627,0.4902880735666698,0.43586463865639685,0.39238510063082005,0.3573626974899118,0.32788771283939255,0.3030039434006031,0.28234594808797303,0.26380450697588315,0.2485412570558762,0.23453982314126254,0.2229698012830543
pct_interview_given_signal,0.0,1.0,1.0,0.9992496248124062,0.9385317658829415,0.7834417208604302,0.653478967774211,0.5601014793110841,0.4901807492651198,0.4359616186900292,0.3925619834710744,0.3569883167459974,0.32749723168209266,0.30320908369924754,0.2819041795554277,0.2638888888888889,0.24825783972125434,0.23494761455101398,0.22271002941051107
pct_interview_given_signal,0.0,1.0,1.0,0.9994163748540937,0.9405952976488244,0.7817408704352176,0.6535062119569749,0.5601014793110841,0.49024207168324263,0.4359131232792903,0.3925521524629987,0.3570859056427546,0.32775059591017436,0.30278738241032277,0.2820259086002159,0.26399555375909456,0.2484348997543387,0.2346240775943361,0.22269737309446347
pct_interview_given_signal,0.0,1.0,1.0,0.9977488744372186,0.9369059529764883,0.7830915457728864,0.6535334584115072,0.5601214936573164,0.490226739640344,0.4358888796195879,0.39253249192397266,0.3569883167459974,0.3275040742133634,0.3030156582254011,0.28213758594621835,0.2643606435727055,0.24818708635485606,0.23500397295392872,0.2232969600273512
pct_interview_given_signal,0.0,1.0,1.0,0.99933299983325,0.9379064532266133,0.7834417208604302,0.6534517258629314,0.5601014793110841,0.4902114085564173,0.4360101248922144,0.3925521524629987,0.3571265834320605,0.32790829027466895,0.30303909059273865,0.28205128205128205,0.2639377662530098,0.24845065064747746,0.23481387162010336,0.223300141031668
pct_interview_given_nosignal,0.1329595480647706,0.10231494462358054,0.06901603393730227,0.034711472610771815,0.006688607104830123,0.0002023001527366153,1.0491197884974506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1334860510270123,0.10278144529530851,0.06977547181812399,0.03482441943618503,0.006769569361066625,0.00015658110379239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1329595480647706,0.10334634344936233,0.06962679529957928,0.03475102760937705,0.005596085669918842,0.00021576524741081702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.13192334559287655,0.10212970656404426,0.07024782047880856,0.03493160410848677,0.006660248727872846,0.00014475969889982628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.13401903198502066,0.10210380889090973,0.06976596285932332,0.03491389925549851,0.006085172885329166,0.000191594062600839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1325626236828307,0.10317831991729476,0.06983448526736995,0.034782363129753746,0.0066110867339476374,9.175995595522114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.13176255001513063,0.1020841711398248,0.06967354419583718,0.03484649599123644,0.006582068311195446,0.0001438006512115205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.13366703902992266,0.10352133903083388,0.06997129709781767,0.035078708327388596,0.006209778684664888,0.0004863961088311293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
