Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,398.0,211.0,207.0,201.0,201.0,201.0,210.0,215.0,220.0,224.0,234.0,238.0,247.0,248.0,250.0,258.0,266.0
unmatched_applicants,396.0,207.0,207.0,202.0,201.0,203.0,209.0,215.0,219.0,224.0,235.0,238.0,248.0,244.0,248.0,254.0,265.0
unmatched_applicants,395.0,209.0,202.0,201.0,204.0,202.0,209.0,214.0,211.0,226.0,227.0,239.0,247.0,248.0,249.0,255.0,269.0
unmatched_applicants,413.0,210.0,202.0,203.0,201.0,201.0,209.0,218.0,214.0,224.0,231.0,233.0,242.0,248.0,254.0,251.0,260.0
unmatched_applicants,417.0,213.0,203.0,201.0,201.0,201.0,203.0,216.0,224.0,220.0,229.0,234.0,253.0,245.0,250.0,256.0,267.0
unmatched_applicants,403.0,210.0,213.0,201.0,201.0,206.0,208.0,215.0,221.0,224.0,234.0,236.0,243.0,251.0,249.0,255.0,275.0
unmatched_applicants,409.0,204.0,207.0,203.0,201.0,207.0,207.0,216.0,212.0,223.0,232.0,237.0,246.0,248.0,247.0,255.0,268.0
unmatched_applicants,421.0,208.0,201.0,202.0,203.0,203.0,207.0,214.0,217.0,220.0,230.0,235.0,247.0,250.0,255.0,252.0,273.0
unmatched_applicants,406.0,218.0,202.0,201.0,201.0,206.0,207.0,208.0,217.0,223.0,227.0,240.0,242.0,244.0,250.0,251.0,274.0
unmatched_applicants,401.0,213.0,201.0,201.0,201.0,205.0,209.0,216.0,219.0,226.0,229.0,237.0,244.0,248.0,249.0,258.0,277.0
unfilled_spots,197.0,10.0,6.0,0.0,0.0,0.0,9.0,14.0,19.0,23.0,33.0,37.0,46.0,47.0,49.0,57.0,65.0
unfilled_spots,195.0,6.0,6.0,1.0,0.0,2.0,8.0,14.0,18.0,23.0,34.0,37.0,47.0,43.0,47.0,53.0,64.0
unfilled_spots,194.0,8.0,1.0,0.0,3.0,1.0,8.0,13.0,10.0,25.0,26.0,38.0,46.0,47.0,48.0,54.0,68.0
unfilled_spots,212.0,9.0,1.0,2.0,0.0,0.0,8.0,17.0,13.0,23.0,30.0,32.0,41.0,47.0,53.0,50.0,59.0
unfilled_spots,216.0,12.0,2.0,0.0,0.0,0.0,2.0,15.0,23.0,19.0,28.0,33.0,52.0,44.0,49.0,55.0,66.0
unfilled_spots,202.0,9.0,12.0,0.0,0.0,5.0,7.0,14.0,20.0,23.0,33.0,35.0,42.0,50.0,48.0,54.0,74.0
unfilled_spots,208.0,3.0,6.0,2.0,0.0,6.0,6.0,15.0,11.0,22.0,31.0,36.0,45.0,47.0,46.0,54.0,67.0
unfilled_spots,220.0,7.0,0.0,1.0,2.0,2.0,6.0,13.0,16.0,19.0,29.0,34.0,46.0,49.0,54.0,51.0,72.0
