Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,597.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,542.0,543.0,546.0,548.0,550.0,547.0,555.0,557.0,566.0,573.0,576.0,581.0,585.0
unmatched_applicants,608.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,544.0,546.0,550.0,546.0,553.0,554.0,564.0,564.0,576.0,581.0,574.0
unmatched_applicants,594.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,549.0,549.0,548.0,555.0,551.0,562.0,575.0,568.0,578.0,581.0
unmatched_applicants,590.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,547.0,546.0,550.0,544.0,550.0,554.0,559.0,574.0,574.0,573.0,582.0
unmatched_applicants,604.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,546.0,545.0,552.0,569.0,563.0,566.0,573.0,582.0,579.0
unmatched_applicants,597.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,544.0,542.0,542.0,542.0,545.0,546.0,551.0,555.0,565.0,568.0,577.0,578.0,586.0
unmatched_applicants,594.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,549.0,545.0,546.0,548.0,564.0,569.0,570.0,579.0,579.0,580.0
unmatched_applicants,598.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,546.0,546.0,549.0,546.0,545.0,558.0,553.0,564.0,570.0,571.0,584.0,587.0
unmatched_applicants,600.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,546.0,546.0,542.0,546.0,548.0,561.0,560.0,570.0,574.0,579.0,584.0
unmatched_applicants,608.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,542.0,547.0,543.0,546.0,552.0,550.0,563.0,563.0,575.0,579.0,583.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,6.0,8.0,5.0,13.0,15.0,24.0,31.0,34.0,39.0,43.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,4.0,11.0,12.0,22.0,22.0,34.0,39.0,32.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,13.0,9.0,20.0,33.0,26.0,36.0,39.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,2.0,8.0,12.0,17.0,32.0,32.0,31.0,40.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,10.0,27.0,21.0,24.0,31.0,40.0,37.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,9.0,13.0,23.0,26.0,35.0,36.0,44.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,6.0,22.0,27.0,28.0,37.0,37.0,38.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,4.0,3.0,16.0,11.0,22.0,28.0,29.0,42.0,45.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,6.0,19.0,18.0,28.0,32.0,37.0,42.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,4.0,10.0,8.0,21.0,21.0,33.0,37.0,41.0
reviews_per_program,418.7090909090909,420.6181818181818,429.2181818181818,362.45454545454544,175.72727272727272,71.0909090909091,85.30909090909091,99.52727272727273,113.72727272727273,127.92727272727272,142.12727272727273,155.9090909090909,169.98181818181817,183.94545454545454,197.0,210.98181818181817,225.07272727272726,237.2,250.23636363636365,262.4,274.43636363636364,286.23636363636365,295.74545454545455,306.56363636363636,316.8181818181818,324.1272727272727,337.23636363636365
reviews_per_program,416.3454545454546,414.0,423.2181818181818,381.05454545454546,179.1818181818182,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.87272727272727,141.98181818181817,156.03636363636363,170.1090909090909,183.70909090909092,197.6727272727273,211.9090909090909,224.25454545454545,237.07272727272726,250.23636363636365,259.6727272727273,273.1454545454545,284.6727272727273,295.2181818181818,304.6181818181818,316.03636363636366,325.3272727272727,331.09090909090907
reviews_per_program,416.25454545454545,414.92727272727274,413.92727272727274,359.96363636363634,152.6,84.12727272727273,85.30909090909091,99.47272727272727,113.67272727272727,127.92727272727272,141.94545454545454,156.12727272727273,169.96363636363637,183.47272727272727,197.87272727272727,211.56363636363636,223.6909090909091,237.1818181818182,250.05454545454546,261.8,275.3272727272727,283.8545454545455,293.58181818181816,307.74545454545455,313.8909090909091,318.6,332.3818181818182
reviews_per_program,410.3272727272727,419.8545454545455,410.23636363636365,349.3636363636364,159.36363636363637,79.10909090909091,85.30909090909091,99.52727272727273,113.7090909090909,127.96363636363637,142.0909090909091,156.23636363636365,169.96363636363637,183.9090909090909,198.01818181818183,210.9090909090909,224.72727272727272,238.12727272727273,250.92727272727274,261.58181818181816,273.27272727272725,285.07272727272726,297.07272727272726,304.8,316.56363636363636,323.8909090909091,333.1818181818182
reviews_per_program,426.96363636363634,422.1818181818182,409.2181818181818,349.1636363636364,189.1090909090909,87.05454545454545,85.30909090909091,99.52727272727273,113.67272727272727,127.8,142.01818181818183,156.0,170.05454545454546,184.0,197.56363636363636,211.3090909090909,224.52727272727273,237.56363636363636,249.03636363636363,261.4727272727273,275.45454545454544,286.56363636363636,296.8363636363636,306.76363636363635,316.05454545454546,323.8363636363636,334.6181818181818
reviews_per_program,423.56363636363636,418.5272727272727,410.0,398.1454545454545,176.85454545454544,78.69090909090909,85.30909090909091,99.49090909090908,113.72727272727273,127.94545454545455,142.01818181818183,156.05454545454546,170.0,183.43636363636364,197.92727272727274,211.6727272727273,224.6909090909091,236.6,249.96363636363637,260.90909090909093,273.3636363636364,286.27272727272725,297.76363636363635,308.58181818181816,316.3454545454546,327.8545454545455,334.05454545454546
reviews_per_program,427.5272727272727,413.96363636363634,412.94545454545454,371.0,182.4909090909091,83.72727272727273,85.30909090909091,99.52727272727273,113.72727272727273,127.85454545454546,142.0909090909091,156.05454545454546,170.14545454545456,184.16363636363636,197.54545454545453,210.61818181818182,224.85454545454544,237.38181818181818,250.74545454545455,262.7090909090909,274.5272727272727,286.2181818181818,298.96363636363634,305.4,321.2181818181818,325.5272727272727,331.45454545454544
reviews_per_program,425.09090909090907,432.3090909090909,416.8181818181818,362.54545454545456,196.56363636363636,83.7090909090909,85.30909090909091,99.52727272727273,113.72727272727273,127.89090909090909,141.96363636363637,156.1090909090909,170.38181818181818,184.23636363636365,197.38181818181818,211.05454545454546,225.0,237.2,249.36363636363637,264.1090909090909,273.8545454545455,283.58181818181816,294.56363636363636,308.05454545454546,317.41818181818184,323.09090909090907,336.4909090909091
reviews_per_program,413.92727272727274,416.27272727272725,414.8727272727273,389.5090909090909,177.25454545454545,94.8,85.30909090909091,99.52727272727273,113.74545454545455,127.85454545454546,141.94545454545454,156.03636363636363,169.94545454545454,183.87272727272727,197.5818181818182,210.85454545454544,224.65454545454546,237.70909090909092,251.1090909090909,261.6,272.4,285.3454545454546,296.4,308.56363636363636,315.6181818181818,326.1090909090909,333.2909090909091
