Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,260.0,178.0,175.0,175.0,175.0,176.0,177.0,179.0
unmatched_applicants,254.0,183.0,178.0,176.0,175.0,175.0,175.0,179.0
unmatched_applicants,249.0,183.0,177.0,175.0,175.0,175.0,178.0,178.0
unmatched_applicants,255.0,181.0,176.0,175.0,175.0,175.0,177.0,178.0
unmatched_applicants,251.0,177.0,176.0,175.0,175.0,177.0,176.0,180.0
unmatched_applicants,250.0,175.0,176.0,178.0,175.0,175.0,175.0,179.0
unmatched_applicants,260.0,180.0,176.0,175.0,175.0,175.0,175.0,179.0
unmatched_applicants,259.0,182.0,175.0,175.0,175.0,175.0,176.0,179.0
unmatched_applicants,264.0,180.0,175.0,176.0,177.0,175.0,177.0,179.0
unmatched_applicants,260.0,179.0,175.0,176.0,175.0,176.0,177.0,181.0
unfilled_spots,85.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0
unfilled_spots,79.0,8.0,3.0,1.0,0.0,0.0,0.0,4.0
unfilled_spots,74.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0
unfilled_spots,80.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0
unfilled_spots,76.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0
unfilled_spots,75.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0
unfilled_spots,85.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,84.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0
unfilled_spots,89.0,5.0,0.0,1.0,2.0,0.0,2.0,4.0
unfilled_spots,85.0,4.0,0.0,1.0,0.0,1.0,2.0,6.0
reviews_per_program,131.3186813186813,126.76923076923077,117.45054945054945,84.3956043956044,50.637362637362635,25.52747252747253,27.45054945054945,30.46153846153846
reviews_per_program,124.87912087912088,127.95604395604396,123.7032967032967,80.97802197802197,47.637362637362635,30.516483516483518,27.197802197802197,30.45054945054945
reviews_per_program,129.72527472527472,128.73626373626374,118.18681318681318,79.36263736263736,44.494505494505496,29.021978021978022,27.13186813186813,30.46153846153846
reviews_per_program,124.37362637362638,127.34065934065934,119.5934065934066,86.79120879120879,39.175824175824175,28.923076923076923,28.46153846153846,30.46153846153846
reviews_per_program,124.25274725274726,129.5164835164835,118.26373626373626,78.68131868131869,46.45054945054945,27.835164835164836,29.813186813186814,30.45054945054945
reviews_per_program,126.02197802197803,129.42857142857142,116.32967032967034,82.08791208791209,49.362637362637365,32.65934065934066,27.142857142857142,30.46153846153846
reviews_per_program,126.81318681318682,131.1868131868132,122.48351648351648,81.52747252747253,47.252747252747255,30.725274725274726,26.10989010989011,30.46153846153846
reviews_per_program,123.17582417582418,130.21978021978023,111.43956043956044,79.41758241758242,43.142857142857146,26.736263736263737,27.45054945054945,30.45054945054945
reviews_per_program,125.92307692307692,129.71428571428572,119.26373626373626,83.6043956043956,51.16483516483517,32.76923076923077,28.571428571428573,31.725274725274726
reviews_per_program,130.56043956043956,127.73626373626374,117.74725274725274,76.57142857142857,45.37362637362637,32.30769230769231,27.373626373626372,30.439560439560438
pct_interview_given_signal,0.0,1.0,0.9861111111111112,0.9015151515151515,0.7847222222222222,0.6661616161616162,0.5534511784511784,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9886363636363636,0.9217171717171717,0.7821969696969697,0.6606060606060606,0.5576599326599326,0.4785276073619632
pct_interview_given_signal,0.0,1.0,0.9797979797979798,0.9023569023569024,0.7853535353535354,0.6626262626262627,0.5576599326599326,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9974747474747475,0.9259259259259259,0.7866161616161617,0.6641414141414141,0.5563973063973064,0.47835497835497837
pct_interview_given_signal,0.0,1.0,0.9886363636363636,0.9166666666666666,0.788510101010101,0.6641414141414141,0.5551346801346801,0.4785276073619632
