Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,562.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,501.0,501.0
unmatched_applicants,563.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,496.0,495.0,501.0,502.0,505.0
unmatched_applicants,567.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,503.0,501.0
unmatched_applicants,562.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,495.0,493.0,493.0,494.0,503.0,505.0
unmatched_applicants,559.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,506.0,502.0
unmatched_applicants,558.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,499.0,502.0,498.0
unmatched_applicants,565.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,493.0,500.0,498.0,503.0,504.0
unmatched_applicants,562.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,496.0,493.0,498.0,496.0,502.0,504.0
unmatched_applicants,554.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,499.0,499.0,500.0
unmatched_applicants,558.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,495.0,496.0,498.0,509.0,505.0
unfilled_spots,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0
unfilled_spots,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,9.0,12.0
unfilled_spots,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,8.0
unfilled_spots,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,12.0
unfilled_spots,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,9.0
unfilled_spots,65.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,9.0,5.0
unfilled_spots,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,10.0,11.0
unfilled_spots,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,9.0,11.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,7.0
unfilled_spots,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,16.0,12.0
reviews_per_program,176.16571428571427,170.69142857142856,172.69142857142856,174.0857142857143,166.00571428571428,139.0742857142857,85.10857142857142,52.68571428571428,48.88,52.34285714285714,58.142857142857146,63.80571428571429,69.57714285714286,75.31428571428572,80.95428571428572,86.45142857142856,91.72571428571429
reviews_per_program,172.72571428571428,171.98285714285714,171.34857142857143,169.25142857142856,166.3542857142857,131.18857142857144,81.96,52.45142857142857,48.73142857142857,53.034285714285716,58.04571428571428,63.857142857142854,69.59428571428572,75.27428571428571,80.87428571428572,86.47428571428571,91.86857142857143
reviews_per_program,172.28,175.53714285714287,169.9257142857143,171.06857142857143,170.41714285714286,136.27428571428572,81.33142857142857,54.457142857142856,47.988571428571426,52.33714285714286,58.06285714285714,63.87428571428571,69.57142857142857,75.17142857142858,80.81142857142858,86.29142857142857,91.78285714285714
reviews_per_program,172.42857142857142,171.87428571428572,170.37142857142857,172.70285714285714,169.15428571428572,137.74285714285713,82.57714285714286,48.902857142857144,46.50857142857143,52.308571428571426,58.09142857142857,63.83428571428571,69.57142857142857,75.21714285714286,80.73142857142857,86.33142857142857,91.95428571428572
reviews_per_program,170.64,170.00571428571428,172.77714285714285,173.2342857142857,164.98285714285714,136.85142857142858,80.17142857142858,46.80571428571429,47.19428571428571,52.308571428571426,58.114285714285714,63.91428571428571,69.64,75.24571428571429,80.79428571428572,86.54285714285714,91.89714285714285
reviews_per_program,170.45714285714286,173.3257142857143,167.74285714285713,167.6457142857143,167.53142857142856,136.0742857142857,78.41142857142857,48.49142857142857,47.22857142857143,52.331428571428575,58.137142857142855,63.84,69.54857142857144,75.21714285714286,81.02285714285715,86.33142857142857,91.24
reviews_per_program,173.2342857142857,172.25714285714287,172.25142857142856,170.33714285714285,168.85142857142858,134.83428571428573,83.58857142857143,51.29142857142857,47.885714285714286,52.308571428571426,58.137142857142855,63.925714285714285,69.54285714285714,75.24,80.82857142857142,86.44571428571429,91.62285714285714
reviews_per_program,172.66857142857143,170.87428571428572,171.6742857142857,173.4742857142857,170.22285714285715,134.3657142857143,86.67428571428572,50.87428571428571,47.97142857142857,52.30285714285714,58.10857142857143,63.89142857142857,69.55428571428571,75.39428571428572,80.93142857142857,86.66857142857143,91.87428571428572
reviews_per_program,172.93714285714285,170.09714285714287,167.56571428571428,176.73142857142858,167.09714285714287,133.94857142857143,82.57142857142857,50.74857142857143,48.84,52.325714285714284,58.10285714285714,63.817142857142855,69.60571428571428,75.33714285714285,80.96,86.41714285714286,91.57142857142857
reviews_per_program,172.98285714285714,171.29142857142858,173.3657142857143,173.8,167.5142857142857,137.77714285714285,81.83428571428571,54.18857142857143,48.10285714285714,52.308571428571426,58.12,63.90857142857143,69.46285714285715,75.30285714285715,80.92571428571429,86.53142857142858,91.89142857142858
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9960707269155207,0.9799607072691552,0.9037328094302554,0.8037619314991578,0.7071104015719023,0.6304585152838428,0.5675675675675675,0.5171950564212788,0.4742936925098555,0.4381638846737481,0.4076374673537093,0.3817172318064644,0.3597682531771742
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9975442043222004,0.9760314341846759,0.900294695481336,0.8040976705023857,0.7082514734774067,0.630791083916084,0.5685174246898996,0.5167785234899329,0.4741768618113146,0.4383967205647916,0.4080406980852116,0.38161633516156745,0.3592088076133607
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9987721021611002,0.9777996070726915,0.9053700065487885,0.8026943586865002,0.7089323012655118,0.630527350147396,0.5683495718925302,0.5166398282340311,0.47433264887063653,0.43899657924743446,0.4083580823080187,0.3824250049665585,0.35954426596936867
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9977897838899804,0.9762278978388998,0.9063523248199084,0.8053060078607523,0.7095466273497972,0.6308717500546209,0.5680700373795003,0.5169635663772267,0.47433264887063653,0.4387297728481349,0.40876274065685164,0.38224781572676725,0.35887397464578674
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9990176817288802,0.9770137524557957,0.9027345668904536,0.8071578947368421,0.7094752365736758,0.6308717500546209,0.5678466076696165,0.5163164953062137,0.47386559448592763,0.43856318347509116,0.4084447273498833,0.3813139650049521,0.3590971272229822
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9985265225933202,0.9713163064833006,0.9096267190569745,0.8066236317709795,0.7085482682387619,0.6305962000436777,0.56762335364655,0.5169172932330827,0.4744885383288144,0.4387297728481349,0.4072924747866563,0.38224781572676725,0.36168347216133273
pct_interview_given_signal,0.0,1.0,1.0,0.998362802881467,0.9975442043222004,0.9742632612966601,0.9053700065487885,0.8030877192982456,0.7085482682387619,0.6308717500546209,0.56762335364655,0.5162241887905604,0.4745275267050123,0.43859649122807015,0.40827147401908803,0.38174246430460074,0.36017213421479355
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9965618860510805,0.9793713163064833,0.8996398166339227,0.8060623070446253,0.7087068647918457,0.6309406751884628,0.5679024486183499,0.5165012074054199,0.4744495563588564,0.43769895407003184,0.4077525947892396,0.3807608623986286,0.3591864659783555
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980353634577603,0.9760314341846759,0.9045514079895219,0.8062026382262139,0.7090909090909091,0.6306650649776128,0.5679583005507475,0.517102435530086,0.47409900664970034,0.43803094660194175,0.4076086956521739,0.3818686768498314,0.36037441497659906
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9985265225933202,0.975049115913556,0.9037170460127723,0.8031153522312657,0.7090395480225988,0.6308717500546209,0.5677907777013076,0.516362660944206,0.47507403751233956,0.43823038397328884,0.4077813868097726,0.3813643267516344,0.3591194577451651
pct_interview_given_nosignal,0.18732362386065068,0.16487020413821787,0.1326592158949796,0.09926671774105286,0.06527930733300422,0.03149385729721077,0.010627214002917275,0.002160684363700503,0.000762263474127881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1910543553776425,0.16358884418308745,0.13377459749552773,0.10242800677583286,0.0665242718446602,0.03251148175006043,0.011656882206360603,0.0019402405898331393,0.0003198976327575176,9.832358291136128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1915486417459949,0.16016295747617926,0.1349770766398325,0.10121638210021203,0.06525061124694377,0.03211267605633803,0.010340606930316971,0.002445096470169823,0.00023600490890210516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19138359569179786,0.16369580178940124,0.13459807768458187,0.10015090728403696,0.0656668328794446,0.03152501271169868,0.010214984827114587,0.0016895647147747988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
