Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1932.0,797.0,760.0,718.0,685.0,698.0,725.0,795.0,840.0,928.0,967.0,1023.0,1097.0,1087.0,1147.0,1147.0,1236.0,1261.0,1272.0,1281.0,1421.0,1402.0,1417.0,1451.0,1579.0,1598.0
unmatched_applicants,1978.0,812.0,755.0,728.0,685.0,690.0,740.0,771.0,837.0,905.0,976.0,1018.0,1093.0,1130.0,1138.0,1157.0,1243.0,1241.0,1244.0,1276.0,1434.0,1418.0,1432.0,1424.0,1607.0,1614.0
unmatched_applicants,1910.0,796.0,772.0,735.0,685.0,685.0,729.0,801.0,863.0,914.0,946.0,1010.0,1080.0,1111.0,1128.0,1160.0,1240.0,1255.0,1248.0,1276.0,1406.0,1433.0,1457.0,1414.0,1607.0,1569.0
unmatched_applicants,1986.0,793.0,764.0,728.0,685.0,687.0,721.0,814.0,837.0,918.0,980.0,1011.0,1072.0,1104.0,1141.0,1164.0,1233.0,1250.0,1277.0,1278.0,1410.0,1436.0,1417.0,1418.0,1588.0,1561.0
unmatched_applicants,1937.0,796.0,767.0,728.0,685.0,693.0,727.0,817.0,839.0,916.0,982.0,1023.0,1083.0,1103.0,1135.0,1144.0,1242.0,1267.0,1273.0,1272.0,1434.0,1427.0,1423.0,1443.0,1579.0,1568.0
unmatched_applicants,1950.0,795.0,760.0,707.0,685.0,686.0,731.0,802.0,846.0,917.0,978.0,1001.0,1092.0,1111.0,1150.0,1147.0,1247.0,1271.0,1271.0,1277.0,1392.0,1432.0,1409.0,1452.0,1619.0,1592.0
unmatched_applicants,1969.0,815.0,775.0,705.0,685.0,694.0,741.0,792.0,845.0,906.0,980.0,1016.0,1084.0,1112.0,1132.0,1163.0,1242.0,1274.0,1272.0,1270.0,1443.0,1414.0,1414.0,1445.0,1584.0,1633.0
unmatched_applicants,1952.0,794.0,759.0,716.0,685.0,685.0,717.0,793.0,849.0,904.0,987.0,1017.0,1108.0,1119.0,1143.0,1154.0,1252.0,1254.0,1267.0,1273.0,1461.0,1435.0,1411.0,1426.0,1570.0,1602.0
unmatched_applicants,1967.0,790.0,765.0,714.0,685.0,686.0,729.0,791.0,839.0,896.0,985.0,1018.0,1093.0,1099.0,1140.0,1147.0,1253.0,1243.0,1268.0,1268.0,1434.0,1403.0,1432.0,1427.0,1591.0,1550.0
unmatched_applicants,1971.0,820.0,764.0,726.0,685.0,692.0,725.0,803.0,842.0,905.0,965.0,995.0,1082.0,1130.0,1120.0,1149.0,1232.0,1272.0,1273.0,1261.0,1427.0,1428.0,1452.0,1408.0,1597.0,1625.0
unfilled_spots,1247.0,112.0,75.0,33.0,0.0,13.0,40.0,110.0,155.0,243.0,282.0,338.0,412.0,402.0,462.0,462.0,551.0,576.0,587.0,596.0,736.0,717.0,732.0,766.0,894.0,913.0
unfilled_spots,1293.0,127.0,70.0,43.0,0.0,5.0,55.0,86.0,152.0,220.0,291.0,333.0,408.0,445.0,453.0,472.0,558.0,556.0,559.0,591.0,749.0,733.0,747.0,739.0,922.0,929.0
unfilled_spots,1225.0,111.0,87.0,50.0,0.0,0.0,44.0,116.0,178.0,229.0,261.0,325.0,395.0,426.0,443.0,475.0,555.0,570.0,563.0,591.0,721.0,748.0,772.0,729.0,922.0,884.0
unfilled_spots,1301.0,108.0,79.0,43.0,0.0,2.0,36.0,129.0,152.0,233.0,295.0,326.0,387.0,419.0,456.0,479.0,548.0,565.0,592.0,593.0,725.0,751.0,732.0,733.0,903.0,876.0
unfilled_spots,1252.0,111.0,82.0,43.0,0.0,8.0,42.0,132.0,154.0,231.0,297.0,338.0,398.0,418.0,450.0,459.0,557.0,582.0,588.0,587.0,749.0,742.0,738.0,758.0,894.0,883.0
unfilled_spots,1265.0,110.0,75.0,22.0,0.0,1.0,46.0,117.0,161.0,232.0,293.0,316.0,407.0,426.0,465.0,462.0,562.0,586.0,586.0,592.0,707.0,747.0,724.0,767.0,934.0,907.0
unfilled_spots,1284.0,130.0,90.0,20.0,0.0,9.0,56.0,107.0,160.0,221.0,295.0,331.0,399.0,427.0,447.0,478.0,557.0,589.0,587.0,585.0,758.0,729.0,729.0,760.0,899.0,948.0
unfilled_spots,1267.0,109.0,74.0,31.0,0.0,0.0,32.0,108.0,164.0,219.0,302.0,332.0,423.0,434.0,458.0,469.0,567.0,569.0,582.0,588.0,776.0,750.0,726.0,741.0,885.0,917.0
unfilled_spots,1282.0,105.0,80.0,29.0,0.0,1.0,44.0,106.0,154.0,211.0,300.0,333.0,408.0,414.0,455.0,462.0,568.0,558.0,583.0,583.0,749.0,718.0,747.0,742.0,906.0,865.0
unfilled_spots,1286.0,135.0,79.0,41.0,0.0,7.0,40.0,118.0,157.0,220.0,280.0,310.0,397.0,445.0,435.0,464.0,547.0,587.0,588.0,576.0,742.0,743.0,767.0,723.0,912.0,940.0
reviews_per_program,377.63013698630135,381.2260273972603,378.486301369863,373.43150684931504,224.3527397260274,89.00342465753425,79.27397260273973,89.95547945205479,102.8082191780822,115.58904109589041,128.41780821917808,141.18493150684932,153.7945205479452,166.2705479452055,178.7705479452055,190.8904109589041,202.6472602739726,214.7945205479452,226.2945205479452,236.43835616438355,247.86301369863014,256.722602739726,268.0821917808219,277.17123287671234,285.7842465753425,293.13013698630135
reviews_per_program,378.6267123287671,378.8082191780822,378.82876712328766,368.86986301369865,241.37328767123287,95.67465753424658,78.0958904109589,89.96232876712328,102.77739726027397,115.62328767123287,128.42808219178082,141.14383561643837,153.6027397260274,165.98972602739727,178.81164383561645,190.65068493150685,203.0068493150685,214.7054794520548,225.7123287671233,236.96575342465752,248.02397260273972,257.0445205479452,268.777397260274,276.72945205479454,285.31164383561645,294.38698630136986
