Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,297.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0
unmatched_applicants,294.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0
unmatched_applicants,291.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0
unmatched_applicants,304.0,278.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0
unmatched_applicants,299.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0
unmatched_applicants,293.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0
unmatched_applicants,298.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0
unmatched_applicants,295.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0
unmatched_applicants,297.0,274.0,275.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0
unmatched_applicants,294.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0
unfilled_spots,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
unfilled_spots,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
reviews_per_program,117.8273381294964,117.23741007194245,117.93525179856115,117.43884892086331,118.35971223021583,110.39568345323741,97.29496402877697,69.02877697841727,50.68345323741007,41.273381294964025,40.25179856115108,43.64748201438849,47.611510791366904,51.36690647482014,55.273381294964025,58.985611510791365,62.78417266187051
reviews_per_program,116.17985611510791,114.23021582733813,119.23021582733813,116.77697841726619,118.06474820143885,112.97122302158273,101.67625899280576,77.75539568345324,51.52517985611511,40.460431654676256,39.64028776978417,43.611510791366904,47.49640287769784,51.47482014388489,55.20863309352518,59.093525179856115,62.73381294964029
reviews_per_program,115.49640287769785,117.51079136690647,118.94964028776978,118.05755395683454,115.33093525179856,109.60431654676259,97.02877697841727,69.98561151079137,53.33812949640288,41.9568345323741,40.24460431654676,43.55395683453237,47.53237410071942,51.48201438848921,55.33812949640288,59.21582733812949,62.611510791366904
reviews_per_program,119.92805755395683,115.65467625899281,121.43884892086331,115.79136690647482,116.14388489208633,109.38129496402878,98.56834532374101,71.39568345323741,47.402877697841724,40.76258992805755,41.89928057553957,43.611510791366904,47.54676258992806,51.410071942446045,55.23021582733813,58.805755395683455,62.58273381294964
