Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,79.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,80.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,81.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,79.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
reviews_per_program,109.76923076923077,109.46153846153847,74.07692307692308,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616
reviews_per_program,109.61538461538461,109.07692307692308,75.15384615384616,32.23076923076923,33.84615384615385,42.30769230769231,50.76923076923077,59.07692307692308,67.6923076923077,76.15384615384616
