Parameter,0,1,2,3,4
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,580.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unmatched_applicants,581.0,553.0,553.0,553.0,553.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0
reviews_per_program,598.9166666666666,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,597.25,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,599.3333333333334,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,599.25,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,599.1666666666666,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,598.8333333333334,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,599.4166666666666,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,598.1666666666666,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,599.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334
reviews_per_program,598.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_signal,0.0,0.39933444259567386,0.19966722129783693,0.13311148086522462,0.09983361064891846
pct_interview_given_nosignal,0.03339362738277445,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033486814566764334,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03337041156840934,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033375052148518984,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03337969401947149,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03339827442248817,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0333657722786042,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033435497353023126,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0333889816360601,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033402922755741124,0.0,0.0,0.0,0.0
pct_interview_given_application,0.03339362738277445,0.03341222330502575,0.03337969401947149,0.0333657722786042,0.033402922755741124
pct_interview_given_application,0.033486814566764334,0.03331482509716824,0.03334722801167153,0.033351862145636464,0.03336113427856547
pct_interview_given_application,0.03337041156840934,0.033449477351916376,0.03331482509716824,0.03336113427856547,0.03339362738277445
pct_interview_given_application,0.033375052148518984,0.03332407664537628,0.0333425951653237,0.033426183844011144,0.03344015605406159
pct_interview_given_application,0.03337969401947149,0.03345413994981879,0.03342152903495335,0.03336113427856547,0.03339827442248817
pct_interview_given_application,0.03339827442248817,0.03349616189811584,0.03337969401947149,0.0334075723830735,0.0333425951653237
pct_interview_given_application,0.0333657722786042,0.03335649756775538,0.03337041156840934,0.03341222330502575,0.033375052148518984
pct_interview_given_application,0.033435497353023126,0.0333889816360601,0.03341222330502575,0.0333379636060564,0.03334722801167153
pct_interview_given_application,0.0333889816360601,0.033426183844011144,0.03342152903495335,0.03337969401947149,0.03337969401947149
pct_interview_given_application,0.033402922755741124,0.03331482509716824,0.0333657722786042,0.033300957402525325,0.03336113427856547
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
