Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,2132.0,1980.0,1980.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1980.0,1994.0,1992.0,2004.0,2013.0,2018.0,2005.0,2039.0,2066.0,2033.0,2052.0,2059.0,2064.0,2049.0,2072.0,2073.0
unmatched_applicants,2117.0,1981.0,1980.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1992.0,1991.0,2000.0,2010.0,2013.0,2014.0,2013.0,2020.0,2065.0,2052.0,2065.0,2054.0,2084.0,2078.0,2061.0,2078.0
unmatched_applicants,2127.0,1983.0,1980.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1986.0,1997.0,1984.0,2007.0,2000.0,2018.0,2014.0,2032.0,2029.0,2055.0,2075.0,2051.0,2059.0,2092.0,2055.0,2099.0
unmatched_applicants,2128.0,1980.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1983.0,1983.0,1994.0,1992.0,2010.0,2008.0,2026.0,2023.0,2007.0,2030.0,2039.0,2067.0,2079.0,2052.0,2070.0,2075.0,2041.0
unmatched_applicants,2097.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1985.0,1995.0,1984.0,2016.0,1989.0,2006.0,2022.0,2042.0,2041.0,2060.0,2052.0,2081.0,2043.0,2076.0,2078.0,2055.0
unmatched_applicants,2138.0,1980.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1987.0,1982.0,1989.0,1999.0,1986.0,2000.0,2007.0,2014.0,2022.0,2011.0,2056.0,2057.0,2044.0,2052.0,2080.0,2072.0,2086.0
unmatched_applicants,2088.0,1984.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1985.0,1988.0,1981.0,1982.0,2010.0,2003.0,2022.0,2027.0,2032.0,2044.0,2075.0,2037.0,2074.0,2067.0,2070.0,2051.0,2082.0
unmatched_applicants,2123.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1990.0,1980.0,1992.0,1993.0,2003.0,2008.0,2009.0,2029.0,2065.0,2028.0,2023.0,2047.0,2054.0,2055.0,2036.0,2082.0,2080.0
unmatched_applicants,2101.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1987.0,1985.0,1986.0,1980.0,1992.0,2011.0,2006.0,2008.0,2007.0,2021.0,2039.0,2037.0,2073.0,2039.0,2048.0,2046.0,2067.0,2078.0
unmatched_applicants,2106.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1980.0,1984.0,2007.0,2002.0,1998.0,2011.0,2010.0,2036.0,2035.0,2055.0,2036.0,2075.0,2062.0,2067.0,2063.0,2071.0
