Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,10722.0,6227.0,6195.0,6190.0,6190.0,6198.0,6336.0,6577.0,6611.0,6819.0,7061.0
unmatched_applicants,10826.0,6211.0,6199.0,6192.0,6190.0,6227.0,6320.0,6571.0,6608.0,6876.0,7030.0
unmatched_applicants,10814.0,6226.0,6192.0,6194.0,6190.0,6199.0,6352.0,6555.0,6600.0,6827.0,7054.0
unmatched_applicants,10853.0,6231.0,6197.0,6190.0,6190.0,6202.0,6331.0,6606.0,6613.0,6873.0,7077.0
unmatched_applicants,10726.0,6218.0,6200.0,6190.0,6190.0,6208.0,6346.0,6580.0,6619.0,6865.0,7023.0
unmatched_applicants,10760.0,6224.0,6194.0,6190.0,6190.0,6200.0,6341.0,6612.0,6574.0,6825.0,7029.0
unmatched_applicants,10857.0,6223.0,6200.0,6190.0,6190.0,6229.0,6357.0,6575.0,6588.0,6842.0,7057.0
unmatched_applicants,10774.0,6218.0,6190.0,6190.0,6190.0,6204.0,6348.0,6598.0,6636.0,6871.0,7045.0
unmatched_applicants,10827.0,6224.0,6195.0,6190.0,6190.0,6204.0,6358.0,6586.0,6618.0,6867.0,7065.0
unmatched_applicants,10762.0,6241.0,6193.0,6190.0,6190.0,6211.0,6349.0,6583.0,6583.0,6845.0,7029.0
unfilled_spots,4532.0,37.0,5.0,0.0,0.0,8.0,146.0,387.0,421.0,629.0,871.0
unfilled_spots,4636.0,21.0,9.0,2.0,0.0,37.0,130.0,381.0,418.0,686.0,840.0
unfilled_spots,4624.0,36.0,2.0,4.0,0.0,9.0,162.0,365.0,410.0,637.0,864.0
unfilled_spots,4663.0,41.0,7.0,0.0,0.0,12.0,141.0,416.0,423.0,683.0,887.0
unfilled_spots,4536.0,28.0,10.0,0.0,0.0,18.0,156.0,390.0,429.0,675.0,833.0
unfilled_spots,4570.0,34.0,4.0,0.0,0.0,10.0,151.0,422.0,384.0,635.0,839.0
unfilled_spots,4667.0,33.0,10.0,0.0,0.0,39.0,167.0,385.0,398.0,652.0,867.0
unfilled_spots,4584.0,28.0,0.0,0.0,0.0,14.0,158.0,408.0,446.0,681.0,855.0
unfilled_spots,4637.0,34.0,5.0,0.0,0.0,14.0,168.0,396.0,428.0,677.0,875.0
unfilled_spots,4572.0,51.0,3.0,0.0,0.0,21.0,159.0,393.0,393.0,655.0,839.0
reviews_per_program,664.9221635883905,664.8918205804749,667.7110817941953,469.65303430079155,103.93403693931398,113.00131926121372,135.59762532981532,158.18601583113457,180.7467018469657,203.29551451187336,225.72955145118735
reviews_per_program,666.7110817941953,667.1912928759895,668.3522427440633,468.49736147757255,106.65567282321899,113.00131926121372,135.598944591029,158.18601583113457,180.7348284960422,203.25461741424803,225.75593667546175
reviews_per_program,665.4828496042217,666.0039577836411,669.5593667546174,477.4327176781003,110.33377308707124,113.00131926121372,135.59234828496042,158.18469656992085,180.7532981530343,203.28364116094986,225.72823218997362
reviews_per_program,672.5435356200528,665.0567282321899,667.1240105540898,468.4947229551451,103.96174142480211,113.00131926121372,135.59366754617415,158.18997361477574,180.73746701846966,203.29551451187336,225.7651715039578
reviews_per_program,666.9986807387863,667.3707124010554,669.1292875989446,471.5791556728232,107.82717678100263,113.00131926121372,135.598944591029,158.1820580474934,180.77176781002638,203.26912928759896,225.7598944591029
reviews_per_program,666.1306068601583,667.6266490765172,665.2810026385224,474.20580474934036,104.39182058047493,113.00131926121372,135.5963060686016,158.17941952506595,180.74934036939314,203.2598944591029,225.76912928759896
reviews_per_program,667.8852242744064,667.5580474934037,666.8799472295515,464.12269129287597,105.06332453825857,113.00131926121372,135.5963060686016,158.18601583113457,180.75857519788917,203.2862796833773,225.7598944591029
reviews_per_program,664.5356200527705,667.7229551451187,666.7242744063325,480.30343007915565,104.24274406332454,113.00131926121372,135.598944591029,158.18073878627968,180.75725593667545,203.24406332453825,225.70712401055408
reviews_per_program,666.7612137203166,664.5593667546174,663.6635883905013,480.5303430079156,101.89445910290237,113.72163588390501,135.598944591029,158.18865435356201,180.75065963060686,203.2994722955145,225.71503957783642
reviews_per_program,669.0079155672823,668.269129287599,666.0989445910291,468.9089709762533,104.17678100263852,113.00131926121372,135.5963060686016,158.18865435356201,180.72427440633246,203.23746701846966,225.72823218997362
pct_interview_given_signal,0.0,1.0,0.9999124394372775,0.9743544840737065,0.797253517015936,0.638666744498278,0.5322378214296138,0.45623618698136026,0.39928908222997533,0.3550013627691469,0.3197197009988136
pct_interview_given_signal,0.0,1.0,1.0,0.9757749109800946,0.7970638024633705,0.638666744498278,0.5322326432129514,0.45623618698136026,0.39931531347401766,0.35507279300564043,0.31968233375992705
pct_interview_given_signal,0.0,1.0,1.0,0.9748603895472147,0.7967135602124803,0.638666744498278,0.5322585353039045,0.4562399919935949,0.39927451080570175,0.35502209761890857,0.3197215695900691
pct_interview_given_signal,0.0,1.0,1.0,0.9733426731266904,0.7972389235888157,0.638666744498278,0.5322533566841798,0.4562247723254495,0.3993094840108322,0.3550013627691469,0.3196692572897797
pct_interview_given_signal,0.0,1.0,1.0,0.9733426731266904,0.796976241900648,0.638666744498278,0.5322326432129514,0.45624760220847027,0.3992337164750958,0.3550474435026415,0.3196767294274394
pct_interview_given_signal,0.0,1.0,1.0,0.9751717159924503,0.7971221761718522,0.638666744498278,0.5322429997470374,0.456255212677231,0.39928325353264044,0.35506357458574295,0.31966365341576436
pct_interview_given_signal,0.0,1.0,1.0,0.975560874048995,0.7974432315685015,0.638666744498278,0.5322429997470374,0.45623618698136026,0.3992628544319965,0.35501748966519786,0.3196767294274394
pct_interview_given_signal,0.0,1.0,1.0,0.9760084058140214,0.7970929893176113,0.638666744498278,0.5322326432129514,0.4562514074111142,0.39926576846161704,0.35509123128152204,0.31975147002092513
pct_interview_given_signal,0.0,1.0,1.0,0.9749187632556963,0.7969616484735276,0.6386200455314927,0.5322326432129514,0.45622857714728915,0.39928033924778666,0.35499445169077426,0.31974025670399553
pct_interview_given_signal,0.0,1.0,1.0,0.9756776214659584,0.7976037592668263,0.638666744498278,0.5322429997470374,0.45622857714728915,0.39933863302892936,0.3551027561764057,0.3197215695900691
pct_interview_given_nosignal,0.10853929775342205,0.07717666583822354,0.043273239842027064,0.010173498804668822,0.00017007936270803118,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10824806526741952,0.07690135079819893,0.04327943956693039,0.010021595802233472,0.0001985979441688676,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10844785066886582,0.0770432643018249,0.04319576388654113,0.010150336985014805,0.0002539662202047288,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10730931289084875,0.07715685590021808,0.043364911819234735,0.010313047921971507,0.00017191937668910786,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10820139046846722,0.07687995154848426,0.04322553907700375,0.010343829602971035,0.00021304280098595292,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10834239404904075,0.07684944675106865,0.04349380134079116,0.010091101443282643,0.0001894570571612485,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10805776512719824,0.07685762091973866,0.0433819363244934,0.010087492657418326,0.00013944642057040445,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10860243231331816,0.07683797440915495,0.04339280218205746,0.010011740941522181,0.00019482052445685184,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10823992639566288,0.07721663361453335,0.043548095050432965,0.010204534264257737,0.00021533753012434597,9.530866903826406e-06,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10787642868974656,0.07677297682753154,0.04343650468191254,0.010061356187888438,0.00011403860891143306,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.10853929775342205,0.10854425105359651,0.10795306542897061,0.1080065627239648,0.10862464382514421,0.10849581426896966,0.10835398209054554,0.10820032041772978,0.10882149336388809,0.10788259817503781,0.10828320496909163
