Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,2065.0,1296.0,1269.0,1262.0,1262.0,1267.0,1290.0,1332.0,1325.0,1386.0,1395.0,1425.0,1489.0,1497.0,1512.0,1534.0,1607.0,1629.0,1618.0,1641.0,1753.0,1738.0,1746.0,1747.0,1832.0,1838.0,1864.0,1852.0,1924.0,1952.0,1922.0,1948.0,1993.0,1982.0
unmatched_applicants,2056.0,1286.0,1264.0,1258.0,1258.0,1266.0,1299.0,1329.0,1336.0,1367.0,1411.0,1430.0,1483.0,1501.0,1518.0,1535.0,1614.0,1629.0,1627.0,1640.0,1740.0,1749.0,1743.0,1741.0,1850.0,1831.0,1837.0,1851.0,1921.0,1916.0,1939.0,1923.0,1967.0,1972.0
unmatched_applicants,2084.0,1299.0,1266.0,1258.0,1258.0,1263.0,1284.0,1325.0,1336.0,1377.0,1410.0,1442.0,1478.0,1505.0,1504.0,1530.0,1626.0,1617.0,1635.0,1636.0,1735.0,1743.0,1747.0,1749.0,1839.0,1848.0,1835.0,1872.0,1931.0,1928.0,1924.0,1938.0,1971.0,1988.0
unmatched_applicants,2059.0,1277.0,1267.0,1263.0,1258.0,1267.0,1302.0,1331.0,1340.0,1365.0,1406.0,1439.0,1496.0,1491.0,1509.0,1534.0,1619.0,1620.0,1625.0,1618.0,1736.0,1720.0,1736.0,1754.0,1840.0,1841.0,1830.0,1832.0,1943.0,1925.0,1924.0,1941.0,1984.0,1971.0
unmatched_applicants,2056.0,1297.0,1268.0,1264.0,1258.0,1273.0,1286.0,1328.0,1322.0,1386.0,1420.0,1439.0,1480.0,1495.0,1515.0,1532.0,1607.0,1609.0,1619.0,1639.0,1743.0,1733.0,1731.0,1722.0,1856.0,1862.0,1869.0,1836.0,1945.0,1900.0,1905.0,1925.0,1979.0,1964.0
unmatched_applicants,2065.0,1295.0,1265.0,1258.0,1258.0,1261.0,1308.0,1321.0,1356.0,1365.0,1415.0,1439.0,1483.0,1500.0,1507.0,1521.0,1618.0,1596.0,1608.0,1640.0,1727.0,1742.0,1746.0,1750.0,1845.0,1843.0,1845.0,1839.0,1917.0,1907.0,1926.0,1929.0,1969.0,2005.0
unmatched_applicants,2067.0,1295.0,1265.0,1258.0,1258.0,1264.0,1278.0,1348.0,1331.0,1369.0,1396.0,1442.0,1488.0,1497.0,1511.0,1528.0,1632.0,1609.0,1623.0,1628.0,1736.0,1740.0,1736.0,1743.0,1834.0,1845.0,1843.0,1843.0,1911.0,1908.0,1948.0,1922.0,1998.0,1971.0
unmatched_applicants,2096.0,1293.0,1262.0,1261.0,1258.0,1271.0,1296.0,1332.0,1339.0,1367.0,1408.0,1428.0,1476.0,1491.0,1516.0,1525.0,1615.0,1630.0,1628.0,1646.0,1743.0,1744.0,1751.0,1745.0,1851.0,1836.0,1836.0,1860.0,1936.0,1919.0,1921.0,1935.0,1982.0,1970.0
unmatched_applicants,2095.0,1309.0,1260.0,1258.0,1258.0,1258.0,1289.0,1337.0,1345.0,1381.0,1409.0,1434.0,1482.0,1490.0,1526.0,1521.0,1613.0,1601.0,1617.0,1613.0,1746.0,1745.0,1735.0,1732.0,1849.0,1838.0,1842.0,1825.0,1939.0,1929.0,1921.0,1920.0,1979.0,1954.0
unmatched_applicants,2056.0,1299.0,1260.0,1260.0,1258.0,1265.0,1305.0,1329.0,1338.0,1377.0,1401.0,1426.0,1484.0,1513.0,1517.0,1521.0,1617.0,1622.0,1627.0,1632.0,1723.0,1737.0,1748.0,1763.0,1812.0,1849.0,1848.0,1866.0,1914.0,1917.0,1938.0,1913.0,1964.0,1990.0
unfilled_spots,807.0,38.0,11.0,4.0,4.0,9.0,32.0,74.0,67.0,128.0,137.0,167.0,231.0,239.0,254.0,276.0,349.0,371.0,360.0,383.0,495.0,480.0,488.0,489.0,574.0,580.0,606.0,594.0,666.0,694.0,664.0,690.0,735.0,724.0
unfilled_spots,798.0,28.0,6.0,0.0,0.0,8.0,41.0,71.0,78.0,109.0,153.0,172.0,225.0,243.0,260.0,277.0,356.0,371.0,369.0,382.0,482.0,491.0,485.0,483.0,592.0,573.0,579.0,593.0,663.0,658.0,681.0,665.0,709.0,714.0
unfilled_spots,826.0,41.0,8.0,0.0,0.0,5.0,26.0,67.0,78.0,119.0,152.0,184.0,220.0,247.0,246.0,272.0,368.0,359.0,377.0,378.0,477.0,485.0,489.0,491.0,581.0,590.0,577.0,614.0,673.0,670.0,666.0,680.0,713.0,730.0
unfilled_spots,801.0,19.0,9.0,5.0,0.0,9.0,44.0,73.0,82.0,107.0,148.0,181.0,238.0,233.0,251.0,276.0,361.0,362.0,367.0,360.0,478.0,462.0,478.0,496.0,582.0,583.0,572.0,574.0,685.0,667.0,666.0,683.0,726.0,713.0
unfilled_spots,798.0,39.0,10.0,6.0,0.0,15.0,28.0,70.0,64.0,128.0,162.0,181.0,222.0,237.0,257.0,274.0,349.0,351.0,361.0,381.0,485.0,475.0,473.0,464.0,598.0,604.0,611.0,578.0,687.0,642.0,647.0,667.0,721.0,706.0
unfilled_spots,807.0,37.0,7.0,0.0,0.0,3.0,50.0,63.0,98.0,107.0,157.0,181.0,225.0,242.0,249.0,263.0,360.0,338.0,350.0,382.0,469.0,484.0,488.0,492.0,587.0,585.0,587.0,581.0,659.0,649.0,668.0,671.0,711.0,747.0
unfilled_spots,809.0,37.0,7.0,0.0,0.0,6.0,20.0,90.0,73.0,111.0,138.0,184.0,230.0,239.0,253.0,270.0,374.0,351.0,365.0,370.0,478.0,482.0,478.0,485.0,576.0,587.0,585.0,585.0,653.0,650.0,690.0,664.0,740.0,713.0
unfilled_spots,838.0,35.0,4.0,3.0,0.0,13.0,38.0,74.0,81.0,109.0,150.0,170.0,218.0,233.0,258.0,267.0,357.0,372.0,370.0,388.0,485.0,486.0,493.0,487.0,593.0,578.0,578.0,602.0,678.0,661.0,663.0,677.0,724.0,712.0
unfilled_spots,837.0,51.0,2.0,0.0,0.0,0.0,31.0,79.0,87.0,123.0,151.0,176.0,224.0,232.0,268.0,263.0,355.0,343.0,359.0,355.0,488.0,487.0,477.0,474.0,591.0,580.0,584.0,567.0,681.0,671.0,663.0,662.0,721.0,696.0
