Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,119.0,91.0,93.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,91.0,95.0,91.0,98.0,95.0,98.0,100.0,101.0,100.0,101.0,102.0,100.0
unmatched_applicants,120.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,95.0,93.0,96.0,99.0,94.0,96.0,99.0,100.0,101.0,104.0,103.0,105.0
unmatched_applicants,120.0,94.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,93.0,92.0,91.0,91.0,95.0,96.0,95.0,101.0,99.0,101.0,103.0,105.0,102.0,103.0,105.0
unmatched_applicants,119.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,91.0,93.0,94.0,95.0,97.0,98.0,97.0,99.0,101.0,102.0,101.0,105.0,106.0
unmatched_applicants,127.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,93.0,93.0,94.0,96.0,97.0,100.0,101.0,99.0,98.0,102.0,102.0,103.0,102.0
unmatched_applicants,122.0,91.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,93.0,97.0,95.0,96.0,98.0,96.0,100.0,101.0,103.0,102.0,105.0,105.0
unmatched_applicants,127.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,91.0,93.0,94.0,95.0,93.0,96.0,93.0,98.0,96.0,98.0,102.0,101.0,103.0,104.0
unmatched_applicants,123.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,94.0,95.0,95.0,95.0,95.0,94.0,97.0,101.0,100.0,100.0,98.0,102.0,104.0
unmatched_applicants,112.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,93.0,96.0,95.0,94.0,96.0,104.0,100.0,97.0,105.0,105.0,103.0,104.0
unmatched_applicants,126.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,92.0,91.0,91.0,94.0,95.0,95.0,98.0,96.0,96.0,99.0,99.0,99.0,102.0,99.0,102.0
unfilled_spots,28.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,4.0,7.0,9.0,10.0,9.0,10.0,11.0,9.0
unfilled_spots,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,8.0,3.0,5.0,8.0,9.0,10.0,13.0,12.0,14.0
unfilled_spots,29.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,10.0,8.0,10.0,12.0,14.0,11.0,12.0,14.0
unfilled_spots,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,6.0,7.0,6.0,8.0,10.0,11.0,10.0,14.0,15.0
unfilled_spots,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,6.0,9.0,10.0,8.0,7.0,11.0,11.0,12.0,11.0
unfilled_spots,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,5.0,7.0,5.0,9.0,10.0,12.0,11.0,14.0,14.0
unfilled_spots,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,5.0,2.0,7.0,5.0,7.0,11.0,10.0,12.0,13.0
unfilled_spots,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,6.0,10.0,9.0,9.0,7.0,11.0,13.0
unfilled_spots,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,3.0,5.0,13.0,9.0,6.0,14.0,14.0,12.0,13.0
unfilled_spots,35.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,7.0,5.0,5.0,8.0,8.0,8.0,11.0,8.0,11.0
reviews_per_program,106.14102564102564,111.34615384615384,108.8076923076923,104.55128205128206,108.51282051282051,108.07692307692308,93.88461538461539,82.44871794871794,67.53846153846153,61.47435897435897,50.43589743589744,49.52564102564103,45.705128205128204,47.5,50.98717948717949,54.333333333333336,58.07692307692308,61.67948717948718,64.33333333333333,68.41025641025641,70.6923076923077,73.96153846153847,76.55128205128206,78.83333333333333,81.24358974358974,84.64102564102564
reviews_per_program,104.15384615384616,104.84615384615384,106.52564102564102,107.55128205128206,107.07692307692308,98.11538461538461,97.73076923076923,73.25641025641026,71.06410256410257,55.743589743589745,55.92307692307692,46.19230769230769,47.69230769230769,48.43589743589744,50.96153846153846,54.243589743589745,58.14102564102564,61.256410256410255,64.1923076923077,67.87179487179488,70.97435897435898,73.28205128205128,76.25641025641026,78.6025641025641,81.6923076923077,84.1923076923077
reviews_per_program,108.06410256410257,111.35897435897436,108.84615384615384,108.15384615384616,110.57692307692308,107.52564102564102,89.87179487179488,81.97435897435898,66.64102564102564,58.666666666666664,56.82051282051282,46.205128205128204,48.15384615384615,47.38461538461539,51.03846153846154,54.46153846153846,57.65384615384615,60.62820512820513,64.71794871794872,67.8974358974359,70.6025641025641,73.12820512820512,77.0,79.14102564102564,82.24358974358974,84.55128205128206
reviews_per_program,106.07692307692308,109.32051282051282,105.2051282051282,103.83333333333333,107.2051282051282,108.8974358974359,91.55128205128206,81.52564102564102,63.52564102564103,62.32051282051282,48.217948717948715,45.38461538461539,47.01282051282051,47.5,50.93589743589744,54.62820512820513,57.717948717948715,61.294871794871796,64.57692307692308,68.08974358974359,70.34615384615384,73.56410256410257,76.1025641025641,78.44871794871794,82.26923076923077,84.7948717948718
reviews_per_program,111.85897435897436,105.41025641025641,108.21794871794872,109.8076923076923,105.85897435897436,103.52564102564102,96.61538461538461,76.07692307692308,71.44871794871794,62.37179487179487,49.03846153846154,47.282051282051285,46.56410256410256,47.58974358974359,51.0,54.41025641025641,57.73076923076923,61.15384615384615,64.57692307692308,67.67948717948718,69.48717948717949,73.37179487179488,76.74358974358974,78.85897435897436,80.48717948717949,83.38461538461539
reviews_per_program,105.1923076923077,110.93589743589743,111.32051282051282,108.21794871794872,105.01282051282051,103.5,95.55128205128206,82.7051282051282,66.8076923076923,62.0,52.47435897435897,44.03846153846154,46.38461538461539,47.43589743589744,51.08974358974359,54.48717948717949,57.65384615384615,61.32051282051282,64.84615384615384,67.46153846153847,70.01282051282051,73.74358974358974,75.67948717948718,78.32051282051282,82.3974358974359,84.05128205128206
reviews_per_program,108.25641025641026,109.2051282051282,109.51282051282051,110.56410256410257,105.61538461538461,96.56410256410257,91.82051282051282,83.61538461538461,72.26923076923077,60.243589743589745,52.14102564102564,48.42307692307692,45.6025641025641,49.37179487179487,50.85897435897436,54.41025641025641,57.743589743589745,61.42307692307692,64.3974358974359,68.1025641025641,69.76923076923077,73.67948717948718,76.26923076923077,79.61538461538461,81.07692307692308,83.73076923076923
reviews_per_program,107.56410256410257,109.25641025641026,104.03846153846153,109.52564102564102,110.93589743589743,102.0,95.98717948717949,81.37179487179488,70.0,64.47435897435898,47.02564102564103,47.14102564102564,45.705128205128204,47.30769230769231,51.11538461538461,54.282051282051285,57.84615384615385,60.82051282051282,63.782051282051285,67.74358974358974,69.3974358974359,73.56410256410257,76.37179487179488,78.94871794871794,81.25641025641026,83.34615384615384
