Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0,78.0,76.0,81.0,79.0,81.0,83.0,83.0,82.0,83.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0,78.0,80.0,82.0,81.0,84.0,83.0,81.0,85.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,77.0,79.0,79.0,80.0,81.0,85.0,86.0,82.0,83.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,77.0,78.0,79.0,78.0,80.0,81.0,84.0,82.0,84.0,85.0
unmatched_applicants,90.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0,78.0,81.0,79.0,81.0,82.0,82.0,84.0,85.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,79.0,77.0,79.0,82.0,82.0,83.0,86.0,83.0,83.0
unmatched_applicants,99.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,76.0,76.0,81.0,80.0,78.0,80.0,82.0,83.0,81.0,82.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0,78.0,79.0,80.0,82.0,87.0,85.0,82.0,83.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0,77.0,79.0,78.0,81.0,82.0,82.0,86.0,84.0,82.0
unmatched_applicants,90.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0,80.0,81.0,82.0,84.0,82.0,85.0,83.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,3.0,5.0,7.0,7.0,6.0,7.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,6.0,5.0,8.0,7.0,5.0,9.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,9.0,10.0,6.0,7.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,8.0,6.0,8.0,9.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,6.0,6.0,8.0,9.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,6.0,6.0,7.0,10.0,7.0,7.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,6.0,7.0,5.0,6.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,6.0,11.0,9.0,6.0,7.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,5.0,6.0,6.0,10.0,8.0,6.0
unfilled_spots,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,6.0,8.0,6.0,9.0,7.0
reviews_per_program,92.225,95.2,85.625,73.525,51.325,41.975,39.4,30.025,26.0,29.25,32.475,35.525,38.95,42.175,45.1,48.15,51.15,54.925,56.625,60.025,62.925,65.35,68.45
reviews_per_program,94.5,92.85,93.825,83.6,51.6,45.625,39.85,33.55,31.975,30.4,32.5,35.7,38.875,42.15,45.0,48.525,51.725,54.25,57.25,60.5,62.975,65.025,68.5
reviews_per_program,92.75,95.0,89.025,70.625,54.625,42.15,34.525,26.35,31.5,29.25,32.5,35.625,38.7,42.075,44.975,48.575,50.85,54.075,56.95,60.55,62.55,64.9,66.875
reviews_per_program,88.15,90.525,85.525,61.65,56.025,42.375,41.775,33.55,26.0,29.25,32.45,35.75,38.8,42.025,44.65,48.5,51.425,53.6,57.45,60.175,62.45,64.95,67.975
reviews_per_program,91.65,88.2,88.975,71.475,53.775,43.525,44.425,31.225,28.075,29.25,32.5,35.7,38.85,42.2,45.075,48.5,51.2,54.375,56.525,60.1,63.475,65.85,65.95
