Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,95.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,96.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,96.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,95.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,92.2,91.15,90.05,92.675,91.0,62.025,48.675,25.025,26.0,29.25,32.425,35.75,38.9,42.2,45.3,48.05,51.25
reviews_per_program,93.15,94.675,89.625,89.875,87.7,69.1,44.625,25.025,30.525,29.25,32.5,35.725,38.9,42.05,45.175,48.125,51.6
reviews_per_program,96.35,96.7,94.225,88.675,84.85,61.25,42.675,33.15,26.0,29.225,32.5,35.525,38.825,42.075,45.375,48.425,51.55
reviews_per_program,88.925,91.225,95.05,91.025,80.9,70.575,35.1,32.2,26.0,29.25,32.5,35.65,38.95,42.05,45.15,48.4,51.425
reviews_per_program,94.75,93.725,89.775,85.55,88.225,69.025,44.925,26.975,28.2,29.25,32.3,35.65,38.875,41.925,45.3,48.1,51.05
reviews_per_program,91.525,94.65,94.25,91.675,79.45,61.675,40.35,27.2,28.175,29.15,32.45,35.675,38.8,42.2,45.225,48.525,51.35
reviews_per_program,94.4,94.8,90.925,89.475,85.725,71.225,40.975,27.975,26.0,29.225,32.5,35.65,38.975,41.925,45.375,48.175,51.425
reviews_per_program,93.55,92.2,90.725,91.95,83.325,63.7,50.425,26.6,26.0,29.25,32.5,35.75,38.9,42.25,45.075,48.525,51.325
reviews_per_program,93.475,92.625,89.925,92.8,93.0,64.6,39.8,27.475,26.0,29.225,32.5,35.675,38.775,41.875,45.2,48.4,51.2
reviews_per_program,92.85,88.125,93.1,91.575,84.05,68.725,40.525,28.15,26.0,29.25,32.475,35.75,38.9,42.1,45.3,48.375,51.65
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9903846153846154,0.9553846153846154,0.8628205128205129,0.7868131868131868,0.6923076923076923,0.6153846153846154,0.5551272166538165,0.5034965034965035,0.46272493573264784,0.4265402843601896,0.3973509933774834,0.37460978147762747,0.35121951219512193
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9523076923076923,0.8794871794871795,0.7879120879120879,0.6865384615384615,0.6153846153846154,0.5538461538461539,0.5038488453463961,0.46272493573264784,0.4280618311533888,0.3984504703929164,0.37402597402597404,0.3488372093023256
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9646153846153847,0.8782051282051282,0.7813186813186813,0.6923076923076923,0.6159110350727117,0.5538461538461539,0.5066854327938072,0.463618802318094,0.42780748663101603,0.39669421487603307,0.371708828084667,0.34917555771096026
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9692307692307692,0.8923076923076924,0.7846153846153846,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5049088359046283,0.4621309370988447,0.4280618311533888,0.39867109634551495,0.371900826446281,0.3500243072435586
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.963076923076923,0.8794871794871795,0.7868131868131868,0.6917148362235067,0.6153846153846154,0.5572755417956656,0.5049088359046283,0.4630225080385852,0.4293381037567084,0.3973509933774834,0.37422037422037424,0.3525954946131244
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9553846153846154,0.8871794871794871,0.7868131868131868,0.6884615384615385,0.6174957118353345,0.5546995377503852,0.5045550105115627,0.4639175257731959,0.4265402843601896,0.39800995024875624,0.37094281298299847,0.3505355404089581
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9903846153846154,0.9615384615384616,0.8807692307692307,0.7788778877887789,0.6923076923076923,0.6159110350727117,0.5538461538461539,0.5049088359046283,0.46183450930083386,0.4293381037567084,0.39669421487603307,0.3736377789309808,0.3500243072435586
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9884615384615385,0.9707692307692307,0.8666666666666667,0.7857142857142857,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46272493573264784,0.4260355029585799,0.39933444259567386,0.37094281298299847,0.35070628348757915
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9569230769230769,0.8782051282051282,0.7868131868131868,0.6923076923076923,0.6159110350727117,0.5538461538461539,0.5045550105115627,0.46421663442940037,0.4298507462686567,0.39823008849557523,0.371900826446281,0.3515625
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9769230769230769,0.8807692307692307,0.7824175824175824,0.6923076923076923,0.6153846153846154,0.5542725173210161,0.5034965034965035,0.46272493573264784,0.42755344418052255,0.3973509933774834,0.37209302325581395,0.34849951597289447
pct_interview_given_nosignal,0.19522776572668113,0.16780432309442547,0.13764213046080193,0.09680258140217073,0.060885060885060883,0.032459016393442626,0.015856950067476384,0.0014566642388929353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1932367149758454,0.1613344271260596,0.13834586466165413,0.1029641185647426,0.06288723667905824,0.03264382676147382,0.011904761904761904,0.0010897203051216855,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1868188894654904,0.15783841626538256,0.1310914790538615,0.10452961672473868,0.06840501185235354,0.030029060381013883,0.011780545270952542,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20241776778183862,0.16766126740551293,0.12987012987012986,0.10150722854506306,0.06338249137119548,0.029154518950437316,0.008056394763343404,0.002106741573033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.18997361477572558,0.16302846090080134,0.13809666766736717,0.10883905013192612,0.061660561660561664,0.030215364834458372,0.012052463665366891,0.0015186028853454822,0.0007722007722007722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1966675771647091,0.1613785557986871,0.13105413105413105,0.1007018614586512,0.06815114709851552,0.03151862464183381,0.010428305400372439,0.001483679525222552,0.0016286644951140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
