Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1640.0,1267.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1267.0,1286.0,1278.0,1297.0,1320.0,1350.0,1351.0,1369.0,1386.0,1413.0,1433.0,1441.0,1462.0,1459.0,1481.0
unmatched_applicants,1604.0,1271.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1262.0,1277.0,1274.0,1292.0,1334.0,1355.0,1347.0,1385.0,1383.0,1404.0,1437.0,1444.0,1438.0,1460.0,1487.0
unmatched_applicants,1620.0,1267.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1265.0,1292.0,1277.0,1305.0,1329.0,1342.0,1352.0,1376.0,1399.0,1420.0,1439.0,1430.0,1436.0,1476.0,1473.0
unmatched_applicants,1614.0,1272.0,1260.0,1258.0,1258.0,1258.0,1258.0,1259.0,1258.0,1258.0,1259.0,1282.0,1278.0,1304.0,1327.0,1341.0,1358.0,1375.0,1393.0,1420.0,1434.0,1432.0,1463.0,1469.0,1498.0
unmatched_applicants,1591.0,1266.0,1259.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1260.0,1274.0,1285.0,1312.0,1322.0,1345.0,1364.0,1371.0,1390.0,1407.0,1425.0,1439.0,1445.0,1456.0,1490.0
unmatched_applicants,1607.0,1268.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1286.0,1276.0,1304.0,1327.0,1356.0,1352.0,1381.0,1394.0,1408.0,1431.0,1435.0,1461.0,1452.0,1489.0
unmatched_applicants,1596.0,1270.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1266.0,1263.0,1276.0,1285.0,1313.0,1329.0,1348.0,1353.0,1365.0,1389.0,1402.0,1433.0,1442.0,1461.0,1468.0,1487.0
unmatched_applicants,1590.0,1276.0,1264.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1266.0,1280.0,1289.0,1302.0,1333.0,1353.0,1348.0,1382.0,1397.0,1408.0,1444.0,1440.0,1438.0,1455.0,1481.0
unmatched_applicants,1606.0,1270.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1272.0,1288.0,1283.0,1298.0,1329.0,1350.0,1360.0,1374.0,1391.0,1398.0,1419.0,1431.0,1454.0,1451.0,1476.0
unmatched_applicants,1624.0,1266.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1284.0,1276.0,1296.0,1318.0,1347.0,1355.0,1371.0,1389.0,1407.0,1428.0,1437.0,1446.0,1468.0,1487.0
unfilled_spots,382.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,28.0,20.0,39.0,62.0,92.0,93.0,111.0,128.0,155.0,175.0,183.0,204.0,201.0,223.0
unfilled_spots,346.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,16.0,34.0,76.0,97.0,89.0,127.0,125.0,146.0,179.0,186.0,180.0,202.0,229.0
unfilled_spots,362.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,19.0,47.0,71.0,84.0,94.0,118.0,141.0,162.0,181.0,172.0,178.0,218.0,215.0
unfilled_spots,356.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,20.0,46.0,69.0,83.0,100.0,117.0,135.0,162.0,176.0,174.0,205.0,211.0,240.0
unfilled_spots,333.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,27.0,54.0,64.0,87.0,106.0,113.0,132.0,149.0,167.0,181.0,187.0,198.0,232.0
unfilled_spots,349.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,18.0,46.0,69.0,98.0,94.0,123.0,136.0,150.0,173.0,177.0,203.0,194.0,231.0
unfilled_spots,338.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,18.0,27.0,55.0,71.0,90.0,95.0,107.0,131.0,144.0,175.0,184.0,203.0,210.0,229.0
unfilled_spots,332.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,22.0,31.0,44.0,75.0,95.0,90.0,124.0,139.0,150.0,186.0,182.0,180.0,197.0,223.0
unfilled_spots,348.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,30.0,25.0,40.0,71.0,92.0,102.0,116.0,133.0,140.0,161.0,173.0,196.0,193.0,218.0
unfilled_spots,366.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,18.0,38.0,60.0,89.0,97.0,113.0,131.0,149.0,170.0,179.0,188.0,210.0,229.0
reviews_per_program,239.9529702970297,238.5049504950495,237.83663366336634,237.19306930693068,233.94306930693068,183.44554455445544,106.62376237623762,64.08168316831683,65.77227722772277,72.9950495049505,81.05940594059406,89.09158415841584,97.0519801980198,104.97277227722772,112.9430693069307,120.37623762376238,128.10148514851485,135.2970297029703,142.42079207920793,149.35148514851485,156.3589108910891,163.69554455445544,169.22277227722773,174.40841584158414,180.49257425742573
reviews_per_program,237.65841584158414,239.48762376237624,240.05445544554456,237.07178217821783,233.6410891089109,187.2871287128713,99.99009900990099,64.45049504950495,65.37376237623762,73.33415841584159,81.03465346534654,89.11633663366337,96.99257425742574,104.95792079207921,112.76980198019803,120.42326732673267,128.20049504950495,135.5519801980198,142.55445544554456,149.4950495049505,156.39851485148515,162.84653465346534,169.07178217821783,174.87871287128712,180.46782178217822
