Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,414.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,409.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,417.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,411.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,409.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,415.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,411.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,412.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,418.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,403.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,173.6457142857143,173.21142857142857,173.2057142857143,171.17142857142858,172.6,174.40571428571428,173.81714285714287,172.38285714285715,171.32,166.74285714285713,152.12,135.83428571428573
reviews_per_program,170.6,172.57142857142858,172.38285714285715,173.10857142857142,172.12,166.3257142857143,172.73714285714286,168.11428571428573,166.37142857142857,161.10857142857142,147.81714285714287,139.43428571428572
reviews_per_program,171.4,169.90857142857143,172.73142857142858,170.16571428571427,172.40571428571428,171.74285714285713,173.32,171.82857142857142,169.9142857142857,160.90857142857143,150.36,137.0457142857143
reviews_per_program,172.33142857142857,170.3942857142857,170.21142857142857,168.89142857142858,171.93714285714285,168.17142857142858,173.75428571428571,169.21714285714285,168.13142857142856,164.26857142857142,151.34285714285716,139.78285714285715
reviews_per_program,172.26857142857142,166.78857142857143,170.42285714285714,172.83428571428573,173.3657142857143,171.29714285714286,173.18285714285713,172.12571428571428,169.83428571428573,166.10857142857142,152.13142857142856,134.78857142857143
reviews_per_program,172.06857142857143,169.88,170.42857142857142,171.72,169.5257142857143,168.97714285714287,171.05142857142857,171.12,172.6057142857143,162.17714285714285,150.8,131.26857142857142
reviews_per_program,172.97142857142856,169.44571428571427,170.03428571428572,169.84,171.14857142857142,172.5142857142857,173.56,169.58857142857144,168.25142857142856,161.66857142857143,156.16,138.90285714285713
reviews_per_program,171.14857142857142,171.84571428571428,173.55428571428573,172.01142857142858,171.40571428571428,169.29714285714286,171.2057142857143,173.36,170.21142857142857,165.93714285714285,144.58285714285714,136.29714285714286
reviews_per_program,173.0457142857143,174.74285714285713,171.76,170.16571428571427,173.12571428571428,172.2057142857143,173.65142857142857,172.73714285714286,170.56,163.73714285714286,149.6057142857143,138.6342857142857
reviews_per_program,172.34285714285716,169.05142857142857,170.18285714285713,169.0857142857143,172.17714285714285,173.21714285714285,175.27428571428572,170.24,168.37714285714284,163.78285714285715,150.45142857142858,138.56
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998771649674487,0.9943188025783896,0.98642266824085,0.9655758226037195
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984031445768333,0.9937691298644512,0.9840566873339238,0.9660107334525939
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980348808646524,0.9956298481372228,0.9865037927297803,0.9587361260293591
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99987721021611,0.9969382176052488,0.9856355765446675,0.962959649279771
