Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,1352.0,1010.0,1001.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1022.0,1032.0,1047.0,1058.0,1091.0,1120.0,1155.0
unmatched_applicants,1365.0,1006.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1030.0,1029.0,1050.0,1070.0,1104.0,1123.0,1146.0
unmatched_applicants,1371.0,1021.0,1002.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,998.0,998.0,998.0,1029.0,1020.0,1050.0,1063.0,1114.0,1128.0,1147.0
unmatched_applicants,1368.0,1010.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1019.0,1022.0,1053.0,1070.0,1120.0,1101.0,1136.0
unmatched_applicants,1359.0,1016.0,1003.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1007.0,1020.0,1024.0,1044.0,1067.0,1116.0,1128.0,1161.0
unmatched_applicants,1343.0,1015.0,1005.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1020.0,1016.0,1047.0,1078.0,1106.0,1110.0,1142.0
unmatched_applicants,1369.0,1018.0,1007.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1009.0,1007.0,1006.0,1054.0,1059.0,1110.0,1121.0,1160.0
unmatched_applicants,1353.0,1007.0,1006.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1012.0,1010.0,1030.0,1081.0,1103.0,1099.0,1140.0
unmatched_applicants,1354.0,1006.0,1006.0,1009.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1022.0,1016.0,1043.0,1068.0,1083.0,1109.0,1136.0
unmatched_applicants,1361.0,1014.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1005.0,1020.0,1054.0,1072.0,1110.0,1113.0,1135.0
unfilled_spots,354.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,34.0,49.0,60.0,93.0,122.0,157.0
unfilled_spots,367.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,31.0,52.0,72.0,106.0,125.0,148.0
unfilled_spots,373.0,23.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,22.0,52.0,65.0,116.0,130.0,149.0
unfilled_spots,370.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,24.0,55.0,72.0,122.0,103.0,138.0
unfilled_spots,361.0,18.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,26.0,46.0,69.0,118.0,130.0,163.0
unfilled_spots,345.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,18.0,49.0,80.0,108.0,112.0,144.0
