Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,622.0,496.0,493.0,493.0,493.0,493.0,493.0,497.0,499.0,499.0,511.0,515.0,512.0,522.0,527.0,530.0,539.0,549.0,547.0,554.0,561.0,570.0,573.0,571.0,582.0,580.0,581.0,583.0,589.0,592.0
unmatched_applicants,632.0,497.0,493.0,493.0,493.0,493.0,493.0,496.0,502.0,500.0,503.0,513.0,516.0,517.0,526.0,533.0,544.0,547.0,552.0,554.0,569.0,567.0,567.0,573.0,581.0,592.0,583.0,585.0,594.0,605.0
unmatched_applicants,626.0,495.0,493.0,493.0,493.0,493.0,494.0,496.0,497.0,503.0,503.0,515.0,521.0,524.0,531.0,534.0,539.0,545.0,546.0,556.0,565.0,568.0,572.0,568.0,581.0,585.0,580.0,594.0,599.0,587.0
unmatched_applicants,621.0,497.0,494.0,493.0,493.0,494.0,495.0,494.0,497.0,499.0,500.0,509.0,518.0,526.0,532.0,535.0,544.0,541.0,547.0,556.0,558.0,568.0,571.0,569.0,580.0,579.0,581.0,585.0,583.0,594.0
unmatched_applicants,618.0,494.0,493.0,493.0,493.0,493.0,494.0,495.0,499.0,503.0,509.0,513.0,514.0,527.0,533.0,536.0,545.0,543.0,547.0,549.0,568.0,561.0,567.0,572.0,585.0,581.0,587.0,580.0,596.0,594.0
unmatched_applicants,616.0,496.0,495.0,493.0,493.0,493.0,493.0,496.0,495.0,501.0,510.0,512.0,515.0,528.0,530.0,535.0,547.0,544.0,550.0,553.0,568.0,561.0,575.0,566.0,574.0,574.0,590.0,589.0,590.0,590.0
unmatched_applicants,623.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,504.0,502.0,500.0,511.0,511.0,517.0,528.0,529.0,536.0,545.0,545.0,554.0,566.0,561.0,568.0,566.0,584.0,584.0,579.0,586.0,594.0,602.0
unmatched_applicants,638.0,500.0,493.0,493.0,493.0,493.0,493.0,499.0,493.0,502.0,507.0,504.0,521.0,527.0,535.0,537.0,540.0,548.0,544.0,547.0,567.0,568.0,565.0,566.0,577.0,579.0,585.0,574.0,598.0,595.0
unmatched_applicants,619.0,493.0,494.0,493.0,493.0,493.0,493.0,495.0,495.0,502.0,511.0,513.0,520.0,524.0,529.0,536.0,545.0,543.0,551.0,552.0,572.0,564.0,567.0,572.0,584.0,575.0,586.0,580.0,599.0,598.0
unmatched_applicants,625.0,494.0,494.0,493.0,493.0,493.0,497.0,496.0,498.0,502.0,509.0,515.0,519.0,524.0,523.0,535.0,541.0,546.0,548.0,557.0,570.0,567.0,570.0,574.0,583.0,586.0,578.0,586.0,594.0,591.0
unfilled_spots,129.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,18.0,22.0,19.0,29.0,34.0,37.0,46.0,56.0,54.0,61.0,68.0,77.0,80.0,78.0,89.0,87.0,88.0,90.0,96.0,99.0
unfilled_spots,139.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,10.0,20.0,23.0,24.0,33.0,40.0,51.0,54.0,59.0,61.0,76.0,74.0,74.0,80.0,88.0,99.0,90.0,92.0,101.0,112.0
unfilled_spots,133.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,10.0,22.0,28.0,31.0,38.0,41.0,46.0,52.0,53.0,63.0,72.0,75.0,79.0,75.0,88.0,92.0,87.0,101.0,106.0,94.0
unfilled_spots,128.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,6.0,7.0,16.0,25.0,33.0,39.0,42.0,51.0,48.0,54.0,63.0,65.0,75.0,78.0,76.0,87.0,86.0,88.0,92.0,90.0,101.0
unfilled_spots,125.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,10.0,16.0,20.0,21.0,34.0,40.0,43.0,52.0,50.0,54.0,56.0,75.0,68.0,74.0,79.0,92.0,88.0,94.0,87.0,103.0,101.0
unfilled_spots,123.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,17.0,19.0,22.0,35.0,37.0,42.0,54.0,51.0,57.0,60.0,75.0,68.0,82.0,73.0,81.0,81.0,97.0,96.0,97.0,97.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,7.0,18.0,18.0,24.0,35.0,36.0,43.0,52.0,52.0,61.0,73.0,68.0,75.0,73.0,91.0,91.0,86.0,93.0,101.0,109.0
unfilled_spots,145.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,14.0,11.0,28.0,34.0,42.0,44.0,47.0,55.0,51.0,54.0,74.0,75.0,72.0,73.0,84.0,86.0,92.0,81.0,105.0,102.0
