Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,543.0,405.0,397.0,397.0,396.0,396.0,396.0,399.0,401.0,400.0,409.0,419.0,428.0,429.0,441.0,449.0,452.0,458.0,463.0,465.0,474.0,483.0,483.0,484.0,501.0,505.0,505.0
unmatched_applicants,539.0,401.0,400.0,396.0,396.0,396.0,399.0,401.0,401.0,404.0,412.0,420.0,424.0,423.0,439.0,444.0,454.0,455.0,469.0,459.0,472.0,482.0,480.0,489.0,495.0,497.0,504.0
unmatched_applicants,557.0,406.0,397.0,398.0,396.0,396.0,398.0,397.0,403.0,406.0,406.0,424.0,434.0,429.0,439.0,445.0,453.0,469.0,470.0,467.0,470.0,485.0,495.0,479.0,495.0,504.0,500.0
unmatched_applicants,546.0,404.0,396.0,396.0,396.0,397.0,398.0,399.0,403.0,410.0,405.0,424.0,421.0,433.0,441.0,445.0,451.0,455.0,455.0,463.0,484.0,483.0,483.0,483.0,511.0,505.0,504.0
unmatched_applicants,551.0,406.0,401.0,396.0,396.0,396.0,396.0,401.0,398.0,402.0,416.0,424.0,425.0,427.0,443.0,448.0,445.0,464.0,465.0,467.0,477.0,488.0,482.0,477.0,499.0,510.0,486.0
unmatched_applicants,542.0,403.0,398.0,396.0,396.0,396.0,396.0,406.0,398.0,409.0,408.0,420.0,430.0,433.0,439.0,444.0,455.0,454.0,460.0,467.0,476.0,481.0,483.0,484.0,497.0,493.0,505.0
unmatched_applicants,543.0,401.0,399.0,398.0,396.0,396.0,396.0,402.0,402.0,403.0,406.0,420.0,416.0,425.0,439.0,445.0,455.0,458.0,472.0,462.0,483.0,487.0,489.0,484.0,494.0,499.0,497.0
unmatched_applicants,550.0,406.0,399.0,396.0,396.0,396.0,397.0,398.0,399.0,404.0,419.0,418.0,419.0,436.0,441.0,443.0,445.0,451.0,466.0,466.0,479.0,492.0,493.0,486.0,502.0,501.0,505.0
unmatched_applicants,557.0,411.0,400.0,396.0,396.0,396.0,397.0,402.0,400.0,402.0,415.0,426.0,427.0,435.0,442.0,450.0,455.0,460.0,466.0,469.0,475.0,489.0,483.0,477.0,492.0,495.0,493.0
unmatched_applicants,564.0,403.0,398.0,398.0,396.0,396.0,396.0,402.0,400.0,408.0,408.0,427.0,425.0,436.0,447.0,452.0,454.0,459.0,461.0,472.0,486.0,475.0,486.0,487.0,508.0,512.0,489.0
unfilled_spots,147.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,13.0,23.0,32.0,33.0,45.0,53.0,56.0,62.0,67.0,69.0,78.0,87.0,87.0,88.0,105.0,109.0,109.0
unfilled_spots,143.0,5.0,4.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,16.0,24.0,28.0,27.0,43.0,48.0,58.0,59.0,73.0,63.0,76.0,86.0,84.0,93.0,99.0,101.0,108.0
unfilled_spots,161.0,10.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,10.0,10.0,28.0,38.0,33.0,43.0,49.0,57.0,73.0,74.0,71.0,74.0,89.0,99.0,83.0,99.0,108.0,104.0
unfilled_spots,150.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,14.0,9.0,28.0,25.0,37.0,45.0,49.0,55.0,59.0,59.0,67.0,88.0,87.0,87.0,87.0,115.0,109.0,108.0
unfilled_spots,155.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,20.0,28.0,29.0,31.0,47.0,52.0,49.0,68.0,69.0,71.0,81.0,92.0,86.0,81.0,103.0,114.0,90.0
unfilled_spots,146.0,7.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,13.0,12.0,24.0,34.0,37.0,43.0,48.0,59.0,58.0,64.0,71.0,80.0,85.0,87.0,88.0,101.0,97.0,109.0
unfilled_spots,147.0,5.0,3.0,2.0,0.0,0.0,0.0,6.0,6.0,7.0,10.0,24.0,20.0,29.0,43.0,49.0,59.0,62.0,76.0,66.0,87.0,91.0,93.0,88.0,98.0,103.0,101.0
unfilled_spots,154.0,10.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,23.0,22.0,23.0,40.0,45.0,47.0,49.0,55.0,70.0,70.0,83.0,96.0,97.0,90.0,106.0,105.0,109.0
unfilled_spots,161.0,15.0,4.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,19.0,30.0,31.0,39.0,46.0,54.0,59.0,64.0,70.0,73.0,79.0,93.0,87.0,81.0,96.0,99.0,97.0
unfilled_spots,168.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,4.0,12.0,12.0,31.0,29.0,40.0,51.0,56.0,58.0,63.0,65.0,76.0,90.0,79.0,90.0,91.0,112.0,116.0,93.0
reviews_per_program,171.72,170.06285714285715,171.70857142857142,158.45714285714286,117.51428571428572,59.95428571428572,41.83428571428571,42.30285714285714,46.537142857142854,52.325714285714284,58.09142857142857,63.78285714285714,69.70285714285714,75.09142857142857,80.93714285714286,86.47428571428571,91.81714285714285,97.06285714285714,101.21142857142857,107.65142857142857,112.23428571428572,116.64,121.76,124.29714285714286,129.7657142857143,133.53142857142856,136.68571428571428
reviews_per_program,169.43428571428572,171.12,169.5142857142857,156.48,102.71428571428571,62.857142857142854,41.41142857142857,41.497142857142855,46.537142857142854,52.29714285714286,58.12571428571429,63.87428571428571,69.56571428571428,75.24571428571429,80.79428571428572,86.58857142857143,91.70857142857143,97.03428571428572,102.31428571428572,106.89142857142858,112.40571428571428,116.10857142857142,121.32571428571428,125.18857142857142,128.50285714285715,133.81142857142856,137.25714285714287
reviews_per_program,173.09142857142857,172.86857142857144,172.64,156.94285714285715,105.35428571428571,58.885714285714286,46.15428571428571,41.462857142857146,46.537142857142854,52.325714285714284,58.09142857142857,63.84,69.55428571428571,75.36,80.92,86.38285714285715,91.16,97.22285714285714,102.52571428571429,107.01714285714286,111.69142857142857,116.50857142857143,120.94857142857143,125.35428571428571,130.29142857142858,132.64,136.14285714285714
reviews_per_program,171.24,170.84571428571428,171.9257142857143,158.9142857142857,106.94857142857143,61.02285714285714,40.59428571428571,42.30285714285714,46.52571428571429,52.33714285714286,58.08,63.777142857142856,69.44,75.24571428571429,80.92571428571429,86.30285714285715,92.04,96.98857142857143,102.18285714285715,107.21714285714286,112.56,116.2,120.13142857142857,125.01142857142857,129.73714285714286,133.06285714285715,137.40571428571428
