Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,79.0,79.0,81.0,80.0,84.0,83.0,82.0,87.0,85.0,85.0,83.0,86.0,88.0,86.0
unmatched_applicants,94.0,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,81.0,84.0,83.0,85.0,85.0,84.0,86.0,87.0,87.0
unmatched_applicants,101.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,78.0,81.0,78.0,85.0,84.0,82.0,83.0,85.0,84.0,86.0,86.0,86.0,88.0
unmatched_applicants,96.0,77.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,79.0,77.0,78.0,79.0,81.0,83.0,85.0,85.0,84.0,87.0,83.0,88.0,86.0,90.0,91.0
unmatched_applicants,101.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,79.0,77.0,77.0,81.0,80.0,83.0,84.0,83.0,87.0,84.0,85.0,84.0,88.0,91.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,77.0,81.0,81.0,81.0,83.0,85.0,85.0,84.0,85.0,85.0,86.0,86.0,87.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,78.0,79.0,79.0,79.0,82.0,85.0,81.0,85.0,86.0,87.0,86.0,87.0,91.0,91.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,79.0,80.0,81.0,81.0,82.0,86.0,87.0,86.0,85.0,84.0,87.0,87.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,79.0,79.0,79.0,82.0,81.0,84.0,80.0,87.0,86.0,87.0,87.0,86.0,87.0,88.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,77.0,77.0,81.0,83.0,83.0,84.0,84.0,86.0,89.0,85.0,89.0,84.0,91.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,4.0,8.0,7.0,6.0,11.0,9.0,9.0,7.0,10.0,12.0,10.0
unfilled_spots,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,8.0,7.0,9.0,9.0,8.0,10.0,11.0,11.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,9.0,8.0,6.0,7.0,9.0,8.0,10.0,10.0,10.0,12.0
unfilled_spots,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,5.0,7.0,9.0,9.0,8.0,11.0,7.0,12.0,10.0,14.0,15.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,7.0,8.0,7.0,11.0,8.0,9.0,8.0,12.0,15.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,5.0,7.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,11.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,6.0,9.0,5.0,9.0,10.0,11.0,10.0,11.0,15.0,15.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,10.0,11.0,10.0,9.0,8.0,11.0,11.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,5.0,8.0,4.0,11.0,10.0,11.0,11.0,10.0,11.0,12.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,8.0,8.0,10.0,13.0,9.0,13.0,8.0,15.0
reviews_per_program,92.625,95.325,88.325,59.425,40.95,35.5,23.375,24.925,26.0,29.25,32.325,35.75,38.875,42.125,45.125,48.3,51.7,54.05,57.75,60.525,62.25,65.575,66.6,69.25,71.95,74.975
reviews_per_program,93.425,93.925,87.1,57.85,39.1,35.925,28.7,22.75,26.0,29.25,32.475,35.7,38.9,42.15,45.2,48.175,51.4,54.7,57.4,59.325,63.65,65.3,68.725,69.85,72.025,73.7
reviews_per_program,94.2,92.775,91.25,58.25,38.175,34.775,24.85,22.725,26.0,29.15,32.45,35.65,38.975,42.0,45.35,48.35,51.325,54.175,56.925,59.675,62.275,64.825,67.475,70.3,72.9,73.975
reviews_per_program,95.85,91.925,84.2,57.675,48.325,35.225,30.425,24.225,26.0,29.25,32.425,35.65,38.675,42.175,45.275,48.35,51.35,54.4,56.175,59.725,61.9,63.65,68.825,71.45,73.425,74.9
reviews_per_program,92.825,95.875,80.5,48.85,44.6,32.85,27.125,22.75,26.0,29.25,32.5,35.65,38.975,41.825,45.35,48.375,51.025,54.35,56.875,59.45,62.325,64.15,66.725,70.475,73.0,74.325
reviews_per_program,91.8,95.225,87.8,53.7,39.8,30.45,27.425,22.75,27.6,29.25,32.425,35.5,38.8,42.075,45.35,48.175,51.425,54.45,57.375,60.05,62.8,65.025,68.425,70.475,72.15,73.325
reviews_per_program,94.375,92.5,76.55,57.375,39.95,35.325,26.025,26.8,26.0,29.25,32.5,35.725,38.8,42.225,45.175,48.5,51.6,54.475,56.275,60.325,62.7,65.5,68.975,71.5,72.825,74.225
reviews_per_program,87.875,89.45,79.3,53.65,45.35,35.35,24.35,25.0,26.0,31.475,32.45,35.75,38.95,41.875,45.35,48.4,51.125,54.275,57.225,59.075,63.575,65.05,66.425,69.1,72.675,73.95
reviews_per_program,93.35,93.875,82.7,57.25,44.05,34.225,22.825,24.9,26.0,29.225,32.5,35.425,39.0,42.075,44.875,48.3,51.3,53.975,57.25,60.1,62.175,64.625,66.525,67.975,73.425,74.4
reviews_per_program,94.25,97.125,81.5,57.225,42.675,34.725,23.525,25.275,25.975,29.1,32.45,35.675,38.9,42.1,45.125,48.5,51.275,54.375,57.825,60.2,62.7,65.225,67.675,71.0,72.225,75.65
pct_interview_given_signal,0.0,1.0,0.9961538461538462,0.9102564102564102,0.7923076923076923,0.6892307692307692,0.6192307692307693,0.5335533553355336,0.4673076923076923,0.4153846153846154,0.37587006960556846,0.33986013986013985,0.312540192926045,0.2884272997032641,0.2692520775623269,0.2515527950310559,0.23500967117988394,0.2247918593894542,0.21038961038961038,0.20074349442379183,0.19518072289156627,0.18528402592451393,0.18243243243243243,0.17545126353790613,0.16886726893676163,0.162054018006002
pct_interview_given_signal,0.0,1.0,0.9923076923076923,0.9051282051282051,0.8076923076923077,0.7,0.6089743589743589,0.5340659340659341,0.4673076923076923,0.4153846153846154,0.3741339491916859,0.3403361344537815,0.31233933161953725,0.28825622775800713,0.2688053097345133,0.25220550077841203,0.23638132295719844,0.22212065813528337,0.21167247386759583,0.20480404551201012,0.19088766692851533,0.1860643185298622,0.17679156056747908,0.1739441660701503,0.16869142658799027,0.16485753052917232
pct_interview_given_signal,0.0,1.0,1.0,0.9102564102564102,0.7807692307692308,0.7,0.6076923076923076,0.5346534653465347,0.4673076923076923,0.41680960548885077,0.37442218798151,0.34081346423562414,0.31173829377806284,0.2892857142857143,0.2679162072767365,0.2512926577042399,0.23672674135411592,0.2242731887401938,0.2134387351778656,0.2036028487641391,0.1951023685266961,0.18742768993443887,0.18006669136717302,0.1728307254623044,0.16666666666666666,0.16424467725582967
pct_interview_given_signal,0.0,1.0,0.9692307692307692,0.9205128205128205,0.7903846153846154,0.683076923076923,0.6141025641025641,0.5324532453245324,0.4673076923076923,0.4153846153846154,0.3747108712413261,0.34081346423562414,0.3141564318034906,0.2880853586247777,0.26836002208724463,0.2512926577042399,0.23661148977604674,0.22334558823529413,0.2162883845126836,0.20343239849309336,0.1962843295638126,0.19088766692851533,0.17653468942971304,0.17004898530440868,0.16547497446373852,0.16221628838451269
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.8974358974358975,0.775,0.696923076923077,0.6076923076923076,0.5340659340659341,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.34081346423562414,0.31173829377806284,0.2904961147638972,0.2679162072767365,0.25116279069767444,0.2381185693287604,0.22355105795768168,0.21362637362637363,0.2043734230445753,0.19494584837545126,0.18939984411535463,0.18209067066316972,0.1724015608371763,0.16643835616438357,0.16347124117053483
pct_interview_given_signal,0.0,1.0,1.0,0.9282051282051282,0.8173076923076923,0.7,0.6102564102564103,0.5340659340659341,0.4653846153846154,0.4153846153846154,0.3747108712413261,0.34225352112676055,0.3131443298969072,0.2887700534759358,0.2679162072767365,0.25220550077841203,0.23626640738940205,0.2231404958677686,0.21176470588235294,0.20233139050791007,0.19347133757961785,0.18685121107266436,0.17756667884545121,0.1724015608371763,0.1683991683991684,0.16570064780088647
pct_interview_given_signal,0.0,1.0,0.9730769230769231,0.9307692307692308,0.7923076923076923,0.7,0.6141025641025641,0.5274725274725275,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.34009797060881736,0.3131443298969072,0.2877442273534636,0.2689540675152186,0.25051546391752577,0.23546511627906977,0.22303809086737036,0.21590404264771212,0.20140903439701616,0.1937799043062201,0.18549618320610686,0.17615077926785067,0.16993006993006993,0.16683831101956745,0.16369147861232738
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.9205128205128205,0.7846153846153846,0.6846153846153846,0.6153846153846154,0.5307692307692308,0.4673076923076923,0.414738646101114,0.37442218798151,0.33986013986013985,0.3119383825417201,0.29014925373134326,0.2679162072767365,0.2510330578512397,0.23765281173594133,0.22385997236296637,0.21231979030144169,0.20567075751163774,0.19111285882815574,0.18677940046118371,0.182913059841927,0.17583212735166426,0.16718266253869968,0.1643002028397566
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.9102564102564102,0.775,0.6692307692307692,0.6115384615384616,0.5285714285714286,0.4673076923076923,0.41573994867408043,0.37384615384615383,0.3429781227946366,0.31153846153846154,0.2887700534759358,0.27075208913649024,0.2515527950310559,0.23684210526315788,0.22510421491431218,0.21222707423580786,0.2021630615640599,0.195416164053076,0.18800773694390716,0.1826381059751973,0.178742184626701,0.16547497446373852,0.16330645161290322
