Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,649.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,567.0,565.0,571.0,573.0,574.0,575.0,577.0,587.0,586.0,598.0,602.0,609.0,610.0,616.0,618.0,623.0,622.0,624.0,620.0,623.0,623.0
unmatched_applicants,652.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,564.0,566.0,568.0,573.0,575.0,577.0,578.0,588.0,590.0,593.0,603.0,605.0,608.0,608.0,619.0,615.0,626.0,624.0,620.0,623.0,622.0
unmatched_applicants,647.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,564.0,564.0,566.0,570.0,573.0,572.0,577.0,578.0,581.0,591.0,596.0,601.0,608.0,611.0,614.0,617.0,623.0,621.0,619.0,624.0,625.0,619.0
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,563.0,565.0,570.0,571.0,574.0,577.0,577.0,580.0,593.0,602.0,597.0,606.0,608.0,613.0,620.0,620.0,623.0,627.0,621.0,617.0,622.0
unmatched_applicants,645.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,562.0,565.0,568.0,574.0,573.0,577.0,579.0,579.0,585.0,595.0,601.0,608.0,612.0,608.0,623.0,625.0,622.0,620.0,618.0,620.0,626.0
unmatched_applicants,652.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,565.0,571.0,568.0,573.0,575.0,580.0,582.0,596.0,597.0,604.0,608.0,608.0,616.0,617.0,624.0,626.0,620.0,623.0,617.0,620.0
unmatched_applicants,652.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,568.0,571.0,574.0,571.0,577.0,577.0,582.0,588.0,591.0,605.0,608.0,610.0,618.0,618.0,622.0,626.0,625.0,619.0,620.0,620.0
unmatched_applicants,640.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,564.0,569.0,574.0,572.0,576.0,576.0,581.0,591.0,590.0,605.0,607.0,616.0,615.0,615.0,624.0,622.0,627.0,619.0,626.0,623.0
unmatched_applicants,655.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,563.0,566.0,570.0,573.0,571.0,577.0,579.0,582.0,588.0,593.0,601.0,605.0,614.0,615.0,618.0,619.0,622.0,624.0,623.0,620.0,623.0
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,574.0,571.0,576.0,577.0,582.0,592.0,598.0,605.0,608.0,608.0,613.0,612.0,619.0,621.0,620.0,621.0,617.0,623.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,9.0,11.0,12.0,13.0,15.0,25.0,24.0,36.0,40.0,47.0,48.0,54.0,56.0,61.0,60.0,62.0,58.0,61.0,61.0
unfilled_spots,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,11.0,13.0,15.0,16.0,26.0,28.0,31.0,41.0,43.0,46.0,46.0,57.0,53.0,64.0,62.0,58.0,61.0,60.0
unfilled_spots,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,11.0,10.0,15.0,16.0,19.0,29.0,34.0,39.0,46.0,49.0,52.0,55.0,61.0,59.0,57.0,62.0,63.0,57.0
unfilled_spots,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,8.0,9.0,12.0,15.0,15.0,18.0,31.0,40.0,35.0,44.0,46.0,51.0,58.0,58.0,61.0,65.0,59.0,55.0,60.0
unfilled_spots,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,6.0,12.0,11.0,15.0,17.0,17.0,23.0,33.0,39.0,46.0,50.0,46.0,61.0,63.0,60.0,58.0,56.0,58.0,64.0
unfilled_spots,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,6.0,11.0,13.0,18.0,20.0,34.0,35.0,42.0,46.0,46.0,54.0,55.0,62.0,64.0,58.0,61.0,55.0,58.0
