Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,822.0,697.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,690.0,690.0
unmatched_applicants,837.0,690.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,685.0,699.0
unmatched_applicants,840.0,692.0,690.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,687.0
unmatched_applicants,811.0,691.0,698.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0
unmatched_applicants,832.0,702.0,692.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,686.0
unmatched_applicants,838.0,692.0,685.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,708.0
unmatched_applicants,837.0,695.0,696.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,690.0
unmatched_applicants,837.0,690.0,686.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,701.0
unmatched_applicants,835.0,687.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,689.0
unmatched_applicants,829.0,685.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0
unfilled_spots,137.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0
unfilled_spots,152.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
unfilled_spots,155.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
unfilled_spots,126.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
unfilled_spots,147.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
unfilled_spots,153.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0
unfilled_spots,152.0,10.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
unfilled_spots,152.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
unfilled_spots,150.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
unfilled_spots,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
reviews_per_program,379.8904109589041,380.7808219178082,380.32191780821915,377.46232876712327,377.9486301369863,381.1746575342466,378.5342465753425,381.5342465753425,378.68835616438355,380.3493150684931,378.48972602739724,383.0582191780822,378.486301369863,362.61986301369865,332.9246575342466,274.9760273972603,236.65068493150685,225.19520547945206,227.79794520547946,236.28082191780823,248.02739726027397,258.6575342465753,267.65410958904107,276.2842465753425
reviews_per_program,378.66438356164383,376.8150684931507,379.7808219178082,382.4760273972603,374.79794520547944,377.17808219178085,376.4931506849315,377.21232876712327,379.73972602739724,377.6472602739726,378.9006849315069,381.08561643835617,374.55479452054794,364.7054794520548,338.486301369863,276.722602739726,239.9623287671233,226.34246575342465,226.59931506849315,236.52397260273972,248.10616438356163,257.55479452054794,268.5171232876712,276.8150684931507
reviews_per_program,382.78767123287673,378.81164383561645,377.67123287671234,379.4760273972603,377.43150684931504,382.81849315068496,375.4417808219178,379.4417808219178,380.5890410958904,380.8253424657534,376.3664383561644,378.263698630137,379.47945205479454,363.96232876712327,327.8253424657534,269.763698630137,234.37328767123287,226.83219178082192,226.88013698630138,236.79794520547946,247.736301369863,258.5445205479452,267.7808219178082,277.6575342465753
reviews_per_program,376.9486301369863,378.6678082191781,373.9417808219178,377.86301369863014,375.89383561643837,379.8664383561644,382.027397260274,377.1917808219178,378.6678082191781,378.43150684931504,375.6678082191781,377.458904109589,375.74657534246575,363.986301369863,321.25,279.8664383561644,242.0958904109589,224.6472602739726,227.73287671232876,236.27397260273972,247.48287671232876,258.1506849315069,268.8595890410959,276.486301369863
reviews_per_program,380.5,380.027397260274,384.21232876712327,374.13013698630135,379.5239726027397,381.29794520547944,382.43150684931504,382.3835616438356,379.31849315068496,377.49657534246575,378.6232876712329,379.9075342465753,376.4006849315069,361.5239726027397,319.6027397260274,275.45205479452056,234.2705479452055,228.7945205479452,228.4041095890411,236.8664383561644,247.73972602739727,257.7054794520548,267.2260273972603,276.7945205479452
reviews_per_program,376.5582191780822,378.8732876712329,380.06164383561645,375.6267123287671,382.31164383561645,380.0582191780822,373.7260273972603,373.5239726027397,378.49657534246575,377.38013698630135,376.58561643835617,379.0582191780822,371.8732876712329,358.7191780821918,324.763698630137,277.74657534246575,240.57876712328766,224.20205479452054,228.79109589041096,238.62328767123287,247.06506849315068,257.7842465753425,267.40410958904107,277.41438356164383
reviews_per_program,379.0650684931507,384.47945205479454,378.73972602739724,379.92808219178085,379.99657534246575,376.68835616438355,382.45205479452056,378.31849315068496,380.0924657534247,381.0171232876712,378.0890410958904,379.91438356164383,378.41438356164383,369.2568493150685,322.58561643835617,275.4417808219178,235.27739726027397,223.16095890410958,228.58561643835617,237.25342465753425,248.02739726027397,258.6678082191781,267.7431506849315,277.277397260274
reviews_per_program,382.958904109589,378.7945205479452,378.11301369863014,379.9417808219178,380.91438356164383,377.65410958904107,378.27054794520546,383.3664383561644,380.19520547945206,382.4109589041096,378.69520547945206,384.236301369863,375.4246575342466,373.14383561643837,320.04794520547944,277.02054794520546,242.32876712328766,224.62328767123287,227.4041095890411,237.35616438356163,247.7054794520548,258.013698630137,267.1917808219178,275.68150684931504
reviews_per_program,380.06849315068496,376.9006849315069,380.3493150684931,378.38013698630135,380.17808219178085,378.53767123287673,380.513698630137,379.0445205479452,380.56164383561645,381.1506849315069,382.8732876712329,381.9691780821918,381.2671232876712,365.1232876712329,334.1917808219178,273.7945205479452,240.72260273972603,223.9794520547945,227.93493150684932,237.5068493150685,247.37671232876713,257.527397260274,267.3527397260274,276.8732876712329
