Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,79.0,85.0,84.0,87.0,90.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,82.0,85.0,84.0,88.0,89.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0,80.0,85.0,85.0,87.0,91.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,81.0,85.0,85.0,83.0,92.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,80.0,85.0,83.0,89.0,88.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,78.0,80.0,78.0,86.0,85.0,86.0,90.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0,85.0,84.0,84.0,90.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,80.0,78.0,80.0,84.0,85.0,84.0,88.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,80.0,80.0,78.0,85.0,85.0,86.0,90.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0,83.0,84.0,84.0,90.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,8.0,11.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,9.0,8.0,12.0,13.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,9.0,9.0,11.0,15.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,9.0,7.0,16.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,7.0,13.0,12.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,10.0,9.0,10.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,8.0,8.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,8.0,9.0,8.0,12.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,9.0,10.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,8.0,8.0,14.0
reviews_per_program,109.23076923076923,93.53846153846153,31.76923076923077,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.0,84.61538461538461,93.0,101.46153846153847
reviews_per_program,109.15384615384616,71.23076923076923,24.46153846153846,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,92.46153846153847,101.0
reviews_per_program,109.53846153846153,93.3076923076923,39.23076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,75.92307692307692,84.61538461538461,93.0,101.15384615384616
reviews_per_program,109.3076923076923,86.3076923076923,24.76923076923077,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.3076923076923,92.46153846153847,101.07692307692308
reviews_per_program,109.61538461538461,94.3076923076923,31.76923076923077,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.07692307692308,84.61538461538461,92.76923076923077,100.6923076923077
reviews_per_program,109.84615384615384,109.07692307692308,54.0,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.15384615384615,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.0
reviews_per_program,109.46153846153847,94.6923076923077,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.07692307692308,84.61538461538461,93.0,101.53846153846153
reviews_per_program,108.84615384615384,95.07692307692308,31.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.53846153846153,76.15384615384616,84.53846153846153,93.0,101.0
reviews_per_program,109.61538461538461,94.61538461538461,24.46153846153846,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,92.6923076923077,101.3076923076923
reviews_per_program,109.6923076923077,86.23076923076923,24.384615384615383,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.53846153846153,93.0,101.23076923076923
pct_interview_given_signal,0.0,0.9818181818181818,0.759090909090909,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1720647773279352,0.15454545454545454,0.14061207609594706,0.1288855193328279
pct_interview_given_signal,0.0,0.9363636363636364,0.75,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14143094841930118,0.12947448591012947
pct_interview_given_signal,0.0,0.9727272727272728,0.740909090909091,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.17223910840932116,0.15454545454545454,0.14061207609594706,0.12927756653992395
pct_interview_given_signal,0.0,0.9727272727272728,0.740909090909091,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.1551094890510949,0.14143094841930118,0.1293759512937595
pct_interview_given_signal,0.0,0.9727272727272728,0.75,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1718907987866532,0.15454545454545454,0.14096185737976782,0.12987012987012986
pct_interview_given_signal,0.0,1.0,0.7318181818181818,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22106631989596878,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12947448591012947
pct_interview_given_signal,0.0,0.9818181818181818,0.7727272727272727,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1718907987866532,0.15454545454545454,0.14061207609594706,0.12878787878787878
pct_interview_given_signal,0.0,0.9363636363636364,0.75,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19362186788154898,0.1717171717171717,0.15468607825295724,0.14061207609594706,0.12947448591012947
pct_interview_given_signal,0.0,0.9545454545454546,0.759090909090909,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14107883817427386,0.12908124525436598
pct_interview_given_signal,0.0,1.0,0.7636363636363637,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15468607825295724,0.14061207609594706,0.12917933130699089
pct_interview_given_nosignal,0.11971830985915492,0.04754601226993865,0.0024937655860349127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11980267794221283,0.05138036809815951,0.004163197335553705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11938202247191011,0.04849884526558892,0.005804311774461028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11963406052076003,0.04831288343558282,0.005823627287853577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11929824561403508,0.04798172124904798,0.004156275976724855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11904761904761904,0.045871559633027525,0.007475083056478406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
