Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,2239.0,1550.0,1527.0,1534.0,1527.0,1535.0,1556.0,1586.0,1586.0,1629.0,1654.0,1683.0,1732.0,1734.0,1755.0,1764.0,1839.0,1854.0,1844.0,1850.0,1948.0,1952.0,1949.0,1958.0,2037.0,2028.0,2038.0,2043.0,2096.0,2079.0,2125.0
unmatched_applicants,2218.0,1543.0,1527.0,1529.0,1527.0,1530.0,1560.0,1592.0,1587.0,1634.0,1651.0,1674.0,1722.0,1718.0,1736.0,1768.0,1841.0,1850.0,1852.0,1860.0,1929.0,1941.0,1950.0,1947.0,2034.0,2024.0,2049.0,2042.0,2080.0,2106.0,2102.0
unmatched_applicants,2223.0,1544.0,1527.0,1527.0,1527.0,1539.0,1559.0,1586.0,1601.0,1613.0,1661.0,1679.0,1718.0,1747.0,1737.0,1754.0,1807.0,1840.0,1854.0,1853.0,1956.0,1939.0,1945.0,1949.0,2021.0,2008.0,2062.0,2052.0,2090.0,2109.0,2100.0
unmatched_applicants,2233.0,1550.0,1527.0,1534.0,1527.0,1536.0,1548.0,1581.0,1599.0,1625.0,1661.0,1671.0,1722.0,1740.0,1754.0,1761.0,1838.0,1844.0,1862.0,1835.0,1938.0,1958.0,1937.0,1941.0,2038.0,2051.0,2053.0,2025.0,2108.0,2096.0,2100.0
unmatched_applicants,2204.0,1532.0,1528.0,1529.0,1527.0,1533.0,1559.0,1571.0,1598.0,1614.0,1649.0,1682.0,1724.0,1740.0,1734.0,1766.0,1827.0,1839.0,1841.0,1852.0,1924.0,1948.0,1922.0,1933.0,2036.0,2045.0,2029.0,2030.0,2111.0,2090.0,2093.0
unmatched_applicants,2219.0,1535.0,1527.0,1535.0,1527.0,1534.0,1551.0,1603.0,1596.0,1625.0,1657.0,1676.0,1714.0,1732.0,1743.0,1758.0,1842.0,1841.0,1837.0,1853.0,1948.0,1947.0,1941.0,1961.0,2035.0,2064.0,2034.0,2048.0,2088.0,2097.0,2130.0
unmatched_applicants,2216.0,1536.0,1528.0,1533.0,1527.0,1533.0,1556.0,1591.0,1595.0,1619.0,1650.0,1674.0,1715.0,1734.0,1751.0,1750.0,1853.0,1851.0,1850.0,1875.0,1946.0,1929.0,1971.0,1933.0,2055.0,2059.0,2015.0,2050.0,2097.0,2095.0,2101.0
unmatched_applicants,2238.0,1536.0,1530.0,1531.0,1530.0,1536.0,1555.0,1600.0,1598.0,1626.0,1652.0,1669.0,1720.0,1734.0,1741.0,1759.0,1823.0,1843.0,1841.0,1850.0,1933.0,1954.0,1942.0,1961.0,2033.0,2023.0,2039.0,2017.0,2118.0,2120.0,2105.0
unmatched_applicants,2227.0,1540.0,1527.0,1527.0,1527.0,1537.0,1553.0,1581.0,1595.0,1628.0,1659.0,1678.0,1715.0,1739.0,1765.0,1753.0,1830.0,1867.0,1841.0,1852.0,1939.0,1940.0,1955.0,1949.0,2006.0,2035.0,2040.0,2031.0,2095.0,2111.0,2109.0
unmatched_applicants,2215.0,1550.0,1528.0,1528.0,1528.0,1536.0,1564.0,1577.0,1588.0,1619.0,1660.0,1668.0,1709.0,1738.0,1736.0,1765.0,1825.0,1842.0,1858.0,1858.0,1945.0,1951.0,1937.0,1945.0,2030.0,2032.0,2038.0,2049.0,2110.0,2074.0,2076.0
unfilled_spots,712.0,23.0,0.0,7.0,0.0,8.0,29.0,59.0,59.0,102.0,127.0,156.0,205.0,207.0,228.0,237.0,312.0,327.0,317.0,323.0,421.0,425.0,422.0,431.0,510.0,501.0,511.0,516.0,569.0,552.0,598.0
unfilled_spots,691.0,16.0,0.0,2.0,0.0,3.0,33.0,65.0,60.0,107.0,124.0,147.0,195.0,191.0,209.0,241.0,314.0,323.0,325.0,333.0,402.0,414.0,423.0,420.0,507.0,497.0,522.0,515.0,553.0,579.0,575.0
unfilled_spots,696.0,17.0,0.0,0.0,0.0,12.0,32.0,59.0,74.0,86.0,134.0,152.0,191.0,220.0,210.0,227.0,280.0,313.0,327.0,326.0,429.0,412.0,418.0,422.0,494.0,481.0,535.0,525.0,563.0,582.0,573.0
unfilled_spots,706.0,23.0,0.0,7.0,0.0,9.0,21.0,54.0,72.0,98.0,134.0,144.0,195.0,213.0,227.0,234.0,311.0,317.0,335.0,308.0,411.0,431.0,410.0,414.0,511.0,524.0,526.0,498.0,581.0,569.0,573.0
unfilled_spots,677.0,5.0,1.0,2.0,0.0,6.0,32.0,44.0,71.0,87.0,122.0,155.0,197.0,213.0,207.0,239.0,300.0,312.0,314.0,325.0,397.0,421.0,395.0,406.0,509.0,518.0,502.0,503.0,584.0,563.0,566.0
