Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,3511.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3516.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3519.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3517.0,3313.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3514.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3515.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3510.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3516.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3521.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3530.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unfilled_spots,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,650.0762711864406,639.2796610169491,643.75,644.8262711864406,497.4406779661017,148.1822033898305,131.48728813559322,153.39830508474577,175.27966101694915,197.14406779661016,218.9364406779661
reviews_per_program,652.2245762711865,653.4872881355932,648.8898305084746,645.9237288135594,510.0042372881356,163.66101694915255,131.48728813559322,153.38983050847457,175.28389830508473,197.10169491525423,218.86864406779662
reviews_per_program,647.771186440678,645.9703389830509,650.7542372881356,648.6355932203389,519.8220338983051,152.9915254237288,131.48728813559322,153.39830508474577,175.27118644067798,197.14830508474577,218.90677966101694
reviews_per_program,647.4449152542373,645.1271186440678,647.8474576271186,644.4745762711865,492.47033898305085,132.53813559322035,131.48728813559322,153.38983050847457,175.26271186440678,197.14406779661016,218.90254237288136
reviews_per_program,649.9745762711865,642.5169491525423,645.9830508474577,647.5974576271186,497.49152542372883,164.17372881355934,131.47881355932202,153.40254237288136,175.2584745762712,197.13983050847457,218.85169491525423
reviews_per_program,645.5847457627119,643.3559322033898,646.3644067796611,647.1398305084746,498.4618644067797,153.385593220339,133.69915254237287,153.3728813559322,175.25,197.16101694915255,218.82627118644066
reviews_per_program,647.7584745762712,646.9237288135594,643.6694915254237,641.042372881356,518.1186440677966,139.73728813559322,131.4915254237288,153.39830508474577,175.25,197.16101694915255,218.90677966101694
reviews_per_program,641.8008474576271,642.728813559322,645.3262711864406,632.2372881355932,512.042372881356,155.5550847457627,131.48728813559322,153.38983050847457,175.22881355932202,197.1228813559322,218.89830508474577
reviews_per_program,649.3389830508474,649.0762711864406,647.4618644067797,644.8135593220339,511.71610169491527,149.20762711864407,131.4915254237288,153.39830508474577,175.27966101694915,197.13135593220338,218.88135593220338
reviews_per_program,650.4703389830509,647.9067796610169,650.2669491525423,644.5,506.1779661016949,142.3093220338983,131.47881355932202,153.39830508474577,175.2584745762712,197.16101694915255,218.84322033898306
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9815835266821346,0.8595901005413766,0.7192807192807192,0.6165405226230595,0.5395735628293767,0.4797317628852685,0.4319804912036231
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9794083526682135,0.858816705336427,0.7192807192807192,0.6165745856353592,0.5395605192544782,0.4798348955198211,0.4321143012022535
pct_interview_given_signal,0.0,1.0,1.0,0.9999355503995875,0.9788766434648105,0.8587393658159319,0.7192807192807192,0.6165405226230595,0.5395996518711923,0.47972145206009414,0.43203902287948587
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9825986078886311,0.8606341840680588,0.7192807192807192,0.6165745856353592,0.5396257434360041,0.4797317628852685,0.43204738584231817
pct_interview_given_signal,0.0,1.0,1.0,0.9997422015983501,0.9830336426914154,0.858662026295437,0.7193270811176641,0.6165234925282436,0.5396387901646479,0.4797420741536808,0.43214776665569515
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9819218870843001,0.8596287703016241,0.7192484934420418,0.6166427229528124,0.5396648855146401,0.4796905222437137,0.432197974556087
