Parameter,0,1,2,3,4,5,6
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,99.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,99.0,84.0,84.0,84.0,84.0,84.0,86.0
unmatched_applicants,100.0,84.0,84.0,84.0,84.0,84.0,86.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,110.0,79.0,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.61538461538461,71.46153846153847,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,110.0,48.76923076923077,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.76923076923077,86.84615384615384,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.76923076923077,86.3076923076923,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.15384615384616,71.0,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.23076923076923,71.46153846153847,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.46153846153847,78.92307692307692,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,109.53846153846153,79.3076923076923,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
reviews_per_program,110.0,79.46153846153847,16.923076923076923,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077
pct_interview_given_signal,0.0,0.9363636363636364,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9545454545454546,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9454545454545454,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9818181818181818,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9454545454545454,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9727272727272728,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9090909090909091,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9818181818181818,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9818181818181818,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_signal,0.0,0.9545454545454546,0.5909090909090909,0.3939393939393939,0.29545454545454547,0.23636363636363636,0.19696969696969696
pct_interview_given_nosignal,0.09090909090909091,0.020626432391138275,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0912280701754386,0.01906941266209001,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09090909090909091,0.019817073170731708,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09110021023125438,0.016704631738800303,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09110021023125438,0.019938650306748466,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0916138125440451,0.017624521072796936,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09154929577464789,0.022935779816513763,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09135628952916373,0.016781083142639208,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09129213483146068,0.01669195751138088,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09090909090909091,0.01896813353566009,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.09090909090909091,0.0916138125440451,0.091164095371669,0.0916138125440451,0.091164095371669,0.09167842031029619,0.09090909090909091
pct_interview_given_application,0.0912280701754386,0.09148486980999296,0.09129213483146068,0.09148486980999296,0.09148486980999296,0.09090909090909091,0.09090909090909091
pct_interview_given_application,0.09090909090909091,0.09142053445850915,0.09129213483146068,0.09180790960451977,0.09187279151943463,0.0912280701754386,0.091164095371669
pct_interview_given_application,0.09110021023125438,0.09110021023125438,0.09193776520509193,0.09110021023125438,0.09129213483146068,0.09110021023125438,0.09154929577464789
pct_interview_given_application,0.09110021023125438,0.09193776520509193,0.09110021023125438,0.09110021023125438,0.09142053445850915,0.09097270818754374,0.09129213483146068
pct_interview_given_application,0.0916138125440451,0.09187279151943463,0.09174311926605505,0.09135628952916373,0.09167842031029619,0.09103641456582633,0.09135628952916373
pct_interview_given_application,0.09154929577464789,0.09167842031029619,0.09129213483146068,0.09097270818754374,0.09135628952916373,0.09154929577464789,0.09103641456582633
pct_interview_given_application,0.09135628952916373,0.09148486980999296,0.09129213483146068,0.091164095371669,0.091164095371669,0.09174311926605505,0.0916138125440451
pct_interview_given_application,0.09129213483146068,0.09103641456582633,0.09167842031029619,0.09129213483146068,0.09135628952916373,0.09142053445850915,0.09135628952916373
pct_interview_given_application,0.09090909090909091,0.09103641456582633,0.09154929577464789,0.0916138125440451,0.09206798866855524,0.0912280701754386,0.09206798866855524
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
